timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
1240651372,0,1240651372,0,0,1,53,0,0,0,100,1,42
1245784616,0,1245784616,0,0,1,53,0,0,0,100,1,42
1256011713,0,1256011713,0,0,1,53,0,0,0,100,1,42
1261129460,0,1261129460,0,0,1,53,0,0,0,100,1,42
1266248382,0,1266248382,0,0,1,53,0,0,0,100,1,42
1271368145,0,1271368145,0,0,1,53,0,0,0,100,1,42
1276489502,0,1276489502,0,0,1,53,0,0,0,100,1,42
1281605494,0,1281605494,0,0,1,53,0,0,0,100,1,42
1286728944,0,1286728944,0,0,1,53,0,0,0,100,1,42
1291845577,0,1291845577,0,0,1,53,0,0,0,100,1,42
1296965474,0,1296965474,0,0,1,53,0,0,0,100,1,42
1302085469,0,1302085469,0,0,1,53,0,0,0,100,1,42
1307205470,0,1307205470,0,0,1,53,0,0,0,100,1,42
1312328115,0,1312328115,0,0,1,53,0,0,0,100,1,42
1317448391,0,1317448391,0,0,1,53,0,0,0,100,1,42
1322565519,0,1322565519,0,0,1,53,0,0,0,100,1,42
1327685472,0,1327685472,0,0,1,53,0,0,0,100,1,42
1332805462,0,1332805462,0,0,1,53,0,0,0,100,1,42
1337925483,0,1337925483,0,0,1,53,0,0,0,100,1,42
1348168234,0,1348168234,0,0,1,53,0,0,0,100,1,42
1353284036,0,1353284036,0,0,1,53,0,0,0,100,1,42
1358405786,0,1358405786,0,0,1,53,0,0,0,100,1,42
1363526037,0,1363526037,0,0,1,53,0,0,0,100,1,42
1368646609,0,1368646609,0,0,1,53,0,0,0,100,1,42
1373766717,0,1373766717,0,0,1,53,0,0,0,100,1,42
1378882475,0,1378882475,0,0,1,53,0,0,0,100,1,42
1384006604,0,1384006604,0,0,1,53,0,0,0,100,1,42
1389126369,0,1389126369,0,0,1,53,0,0,0,100,1,42
1394243460,0,1394243460,0,0,1,53,0,0,0,100,1,42
1399362076,0,1399362076,0,0,1,53,0,0,0,100,1,42
1404482502,0,1404482502,0,0,1,53,0,0,0,100,1,42
1409602420,0,1409602420,0,0,1,53,0,0,0,100,1,42
1414720672,0,1414720672,0,0,1,53,0,0,0,100,1,42
1419844186,0,1419844186,0,0,1,53,0,0,0,100,1,42
1424964957,0,1424964957,0,0,1,53,0,0,0,100,1,42
1430081461,0,1430081461,0,0,1,53,0,0,0,100,1,42
1435202580,0,1435202580,0,0,1,53,0,0,0,100,1,42
1440321986,0,1440321986,0,0,1,53,0,0,0,100,1,42
1445438475,0,1445438475,0,0,1,53,0,0,0,100,1,42
1450562443,0,1450562443,0,0,1,53,0,0,0,100,1,42
1455683225,0,1455683225,0,0,1,53,0,0,0,100,1,42
1460797483,0,1460797483,0,0,1,53,0,0,0,100,1,42
1465920929,0,1465920929,0,0,1,53,0,0,0,100,1,42
1471037917,0,1471037917,0,0,1,53,0,0,0,100,1,42
1476159526,0,1476159526,0,0,1,53,0,0,0,100,1,42
1481279622,0,1481279622,0,0,1,53,0,0,0,100,1,42
1486399908,0,1486399908,0,0,1,53,0,0,0,100,1,42
1491518513,0,1491518513,0,0,1,53,0,0,0,100,1,42
1496638497,0,1496638497,0,0,1,53,0,0,0,100,1,42
1501763996,0,1501763996,0,0,1,53,0,0,0,100,1,42
1506877544,0,1506877544,0,0,1,53,0,0,0,100,1,42
1511998472,0,1511998472,0,0,1,53,0,0,0,100,1,42
1517119208,0,1517119208,0,0,1,53,0,0,0,100,1,42
1522240933,0,1522240933,0,0,1,53,0,0,0,100,1,42
1527360043,0,1527360043,0,0,1,53,0,0,0,100,1,42
1532477923,0,1532477923,0,0,1,53,0,0,0,100,1,42
1537598821,0,1537598821,0,0,1,53,0,0,0,100,1,42
1542715894,0,1542715894,0,0,1,53,0,0,0,100,1,42
1547839192,0,1547839192,0,0,1,53,0,0,0,100,1,42
1552958857,0,1552958857,0,0,1,53,0,0,0,100,1,42
1563198463,0,1563198463,0,0,1,53,0,0,0,100,1,42
1568318269,0,1568318269,0,0,1,53,0,0,0,100,1,42
1573437489,0,1573437489,0,0,1,53,0,0,0,100,1,42
1578557985,0,1578557985,0,0,1,53,0,0,0,100,1,42
1583675371,0,1583675371,0,0,1,53,0,0,0,100,1,42
1588794471,0,1588794471,0,0,1,53,0,0,0,100,1,42
1593914107,0,1593914107,0,0,1,53,0,0,0,100,1,42
1599037519,0,1599037519,0,0,1,53,0,0,0,100,1,42
1604154339,0,1604154339,0,0,1,53,0,0,0,100,1,42
1609275273,0,1609275273,0,0,1,53,0,0,0,100,1,42
1614394455,0,1614394455,0,0,1,53,0,0,0,100,1,42
1619514629,0,1619514629,0,0,1,53,0,0,0,100,1,42
1624637598,0,1624637598,0,0,1,53,0,0,0,100,1,42
1629751274,0,1629751274,0,0,1,53,0,0,0,100,1,42
1634872044,0,1634872044,0,0,1,53,0,0,0,100,1,42
1639991558,0,1639991558,0,0,1,53,0,0,0,100,1,42
1645109511,0,1645109511,0,0,1,53,0,0,0,100,1,42
1650233543,0,1650233543,0,0,1,53,0,0,0,100,1,42
1655317476,0,1655317476,0,0,1,53,0,0,0,100,1,42
1660406524,0,1660406524,0,0,1,53,0,0,0,100,1,42
1665495683,0,1665495683,0,0,1,53,0,0,0,100,1,42
1670586293,0,1670586293,0,0,1,53,0,0,0,100,1,42
