timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
1244762829,0.99845874,-0.00020312419,0.007756644,-0.054954723,-0.030322297,0.12078582,-0.005595706,6.2805705,-9.355631,0.116638035,-0.00017694157,0.00024938476,-2.0416692e-06,-0.0004961582,0.00015903956,-0.00040885387,0.19042341,0.05102382,0.3566885,0.0,0.0,0.0,0.0,0.0,0.0,1.154985e-09,9.75494e-06,0.00024303995,9.20711e-07,5.6082813e-06,5.612635e-06,4.184975e-05,0.012296405,0.012296048,0.009107024,0.051489342,0.051489256,0.05537312,1.0413844e-11,1.0411864e-11,1.8948934e-11,5.2965152e-08,5.296106e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3209028,0.23531494,0.026117211,0.05124671,0.03594726,0.003186635,0.0,0.0,0.0,0.000244,0,0,0,831,0,0,0,0
1244966764,0.9984549,-0.00012827413,0.0077422955,-0.055026714,-0.032970976,0.124143876,-0.0033146173,6.262002,-9.32438,0.12517866,-0.00017692342,0.0002493578,-2.0319276e-06,-0.0004961551,0.00015903397,-0.00041152208,0.19042341,0.05102382,0.3566885,0.0,0.0,0.0,0.0,0.0,0.0,1.1606841e-09,9.51289e-06,0.00022356767,9.2117597e-07,5.610218e-06,5.6145573e-06,4.194774e-05,0.012318166,0.012317799,0.00914637,0.05164348,0.051643368,0.055778418,1.0414735e-11,1.0412745e-11,1.8966599e-11,5.296609e-08,5.2961997e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3213827,0.23617455,0.0029961397,0.03888478,0.03473956,0.012564119,0.0,0.0,0.0,0.00018,0,0,0,831,0,0,0,0
1245170755,0.9984541,-0.00019080105,0.0077677085,-0.055037882,-0.032344166,0.126043,-0.004037721,6.246301,-9.295079,0.12564526,-0.00017689759,0.00024935222,-2.05539e-06,-0.00049615523,0.00015903419,-0.00041145468,0.19042341,0.05102382,0.3566885,0.0,0.0,0.0,0.0,0.0,0.0,1.2037811e-08,9.656407e-05,0.001786269,9.2141806e-07,5.611086e-06,5.6154463e-06,4.1944306e-05,0.012322464,0.01232209,0.009156405,0.051627357,0.05162724,0.055903833,1.041516e-11,1.0413166e-11,1.896497e-11,5.296699e-08,5.2962896e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.32133254,0.23643991,0.01786144,0.045944475,0.034509085,0.037945185,0.0,0.0,0.0,0.000178,0,0,0,831,0,0,0,0
1245370761,0.99846697,-0.0010086516,0.007468209,-0.05483649,-0.03377311,0.13748081,0.001666037,6.2307863,-9.269247,0.13300237,-0.00017684964,0.0002493432,-2.098078e-06,-0.0004961528,0.0001590293,-0.00041355865,0.19042341,0.05102382,0.3566885,0.0,0.0,0.0,0.0,0.0,0.0,2.3366798e-08,0.00011932485,0.0029750844,9.2118694e-07,5.611288e-06,5.616102e-06,4.194173e-05,0.012322062,0.012321616,0.009166148,0.051596813,0.05159669,0.056025278,1.0415415e-11,1.0413416e-11,1.896335e-11,5.2967884e-08,5.296379e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.32123747,0.2366966,0.012807926,0.062202975,0.033740465,0.04571997,0.0,0.0,0.0,0.000184,0,0,0,831,0,0,0,0
1245574760,0.99846214,-0.002113077,0.009056251,-0.054652482,-0.042043816,0.14222239,0.0018754803,6.217672,-9.238537,0.14385758,-0.00017683048,0.00024934649,-2.1608985e-06,-0.0004961544,0.00015902295,-0.00041674028,0.19042341,0.05102382,0.3566885,0.0,0.0,0.0,0.0,0.0,0.0,1.8701908e-08,0.000100223806,0.0024589538,9.209508e-07,5.619094e-06,5.623869e-06,4.1959276e-05,0.012380685,0.012380194,0.009134441,0.051859047,0.051858917,0.05565827,1.04196625e-11,1.041766e-11,1.8965815e-11,5.296882e-08,5.2964722e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.32205275,0.23592006,0.011335849,0.038893387,0.031669483,0.015225897,0.0,0.0,0.0,0.000158,0,0,0,831,0,0,0,0
1245774620,0.9984564,-0.0018851819,0.0074345404,-0.05501038,-0.03306281,0.13580868,0.014477146,6.2039156,-9.208186,0.16589385,-0.00017681211,0.00024933883,-2.127116e-06,-0.00049614435,0.00015901063,-0.00042355456,0.19042341,0.05102382,0.3566885,0.0,0.0,0.0,0.0,0.0,0.0,2.764578e-08,0.00012580238,0.0031927722,9.2224514e-07,5.6200374e-06,5.6253207e-06,4.1877323e-05,0.0123886615,0.012388216,0.009145217,0.05186234,0.05186223,0.055780526,1.0420777e-11,1.04187605e-11,1.894925e-11,5.2969718e-08,5.296562e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.322063,0.23617901,0.018042367,0.037880372,0.030699478,0.012885728,0.0,0.0,0.0,4.2e-05,0,0,0,831,0,0,0,0
1245978750,0.9983895,-0.012232097,0.0008999947,-0.05539024,-0.03134485,0.1325766,0.01570909,6.1874094,-9.182832,0.18181303,-0.00017676497,0.00024932506,-2.1285791e-06,-0.00049614295,0.00015900291,-0.00042704266,0.19042341,0.05102382,0.3566885,0.0,0.0,0.0,0.0,0.0,0.0,9.746652e-07,0.0005216111,0.011968777,9.296259e-07,5.6111294e-06,5.6269064e-06,4.1868876e-05,0.012366188,0.012365754,0.009156216,0.05173295,0.051732842,0.05591133,1.0418696e-11,1.04166745e-11,1.8947757e-11,5.2970613e-08,5.2966517e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.321661,0.23645577,0.001103861,0.055942867,0.029429058,0.009737627,0.0,0.0,0.0,0.000173,0,0,0,831,0,0,0,0
1246182791,0.99419427,-0.08447557,-0.0284721,-0.06025799,0.18680963,-0.45720276,-0.5210405,6.184677,-9.187966,0.1128203,-0.00017674192,0.00024932306,-2.1582578e-06,-0.0004961529,0.00015898584,-0.0004123133,0.19042341,0.05102382,0.3566885,0.0,0.0,0.0,0.0,0.0,0.0,1.0280775e-06,0.0007975991,0.016055457,1.0224568e-06,5.593216e-06,5.8806063e-06,4.150833e-05,0.0128137665,0.012766686,0.009123998,0.052024204,0.052024055,0.055526152,1.0423061e-11,1.0421082e-11,1.8935737e-11,5.297154e-08,5.2967327e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.32256514,0.23563989,0.027780404,0.06395561,0.028352533,0.02247572,0.0,0.0,0.0,0.000214,0,0,0,831,0,0,0,0
1246382766,0.9967109,-0.05583876,-0.018024152,-0.055898495,0.2500801,-0.6695558,-1.014794,6.205463,-9.302865,-0.024366777,-0.00017663398,0.00024927477,-2.1817004e-06,-0.000496195,0.00015861141,-0.0004175588,0.19042341,0.05102382,0.3566885,0.0,0.0,0.0,0.0,0.0,0.0,1.1505571e-06,0.0009361979,0.017589545,9.676716e-07,5.5968626e-06,5.723765e-06,4.1685413e-05,0.013160906,0.013082252,0.009136315,0.052093856,0.052092567,0.055660546,1.042044e-11,1.0418239e-11,1.8932264e-11,5.2971917e-08,5.296752e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3227792,0.23592487,0.07026581,0.089739576,0.03303875,0.052239206,0.0,0.0,0.0,0.000187,0,0,0,831,0,0,0,0
1246586792,0.99858,-0.014622674,-0.0041944077,-0.051055323,0.30277088,-0.8253416,-1.0698094,6.2514873,-9.441179,-0.2870835,-0.00017668626,0.0002492852,-2.2216539e-06,-0.0004960285,0.00015892128,-0.00040014726,0.19042341,0.05102382,0.3566885,0.0,0.0,0.0,0.0,0.0,0.0,1.0837693e-06,0.0012275204,0.023950793,9.1381986e-07,5.599359e-06,5.611788e-06,4.1802745e-05,0.013171529,0.0130667025,0.00915378,0.052150223,0.05214556,0.05580511,1.04150265e-11,1.0412548e-11,1.8927478e-11,5.2971036e-08,5.296649e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.32294858,0.23623104,0.0009089257,0.04241554,0.04089076,0.073019534,0.0,0.0,0.0,0.000207,0,0,0,831,0,0,0,0
