timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
1269446669,24.17564,24.21158,0.062,0.06692552,0.0,22.164808,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1269950615,24.195837,24.206274,0.099199995,0.066811204,0.0,22.174107,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1270454614,24.155443,24.191868,0.062,0.066315725,0.0,22.183369,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1270958618,24.17564,24.179045,0.062,0.06682113,0.0,22.192795,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1271462446,24.17564,24.18721,0.062,0.06684601,0.0,22.202137,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1271954739,23.933277,24.168623,0.062,0.066111155,0.0,22.211111,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1272458513,24.195837,24.150627,0.062,0.06689469,0.0,22.220533,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1272963298,24.195837,24.152163,0.062,0.06627762,0.0,22.229763,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1273466620,24.195837,24.175697,0.062,0.06597404,0.0,22.238932,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1273958534,24.23623,24.189987,0.062,0.066753924,0.0,22.248144,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1274474743,24.195837,24.201818,0.062,0.06593142,0.0,22.257483,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1274966752,24.195837,24.212965,0.0744,0.06659705,0.0,22.26662,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1275470457,24.276625,24.216507,0.0744,0.066499464,0.0,22.27587,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1275974506,24.155443,24.210121,0.0744,0.06671125,0.0,22.28521,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1276478524,24.195837,24.20228,0.0744,0.067660406,0.0,22.29475,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1276982777,24.195837,24.191847,0.062,0.06522475,0.0,22.303642,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1277486493,24.11505,24.175335,0.0744,0.06599087,0.0,22.312897,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1277978785,24.155443,24.151295,0.0744,0.06673604,0.0,22.322151,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1278482736,24.014065,24.14151,0.0744,0.06794795,0.0,22.331696,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1278986750,24.11505,24.131458,0.099199995,0.067140125,0.0,22.340952,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1279490509,24.216034,24.14884,0.062,0.067033485,0.0,22.350367,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1279994538,24.23623,24.170502,0.062,0.06744964,0.0,22.359869,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1280498619,24.256428,24.197065,0.062,0.067311265,0.0,22.369255,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1281002629,24.256428,24.209154,0.062,0.06632941,0.0,22.378428,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1281506721,24.195837,24.213213,0.062,0.06513613,0.0,22.38744,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1282010767,24.317019,24.216171,0.062,0.065301985,0.0,22.396692,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1282514560,24.317019,24.254103,0.062,0.065450676,0.0,22.405869,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1283018543,24.317019,24.26825,0.0744,0.0668265,0.0,22.415382,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1283522587,24.317019,24.278809,0.062,0.066108905,0.0,22.424551,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1284026754,24.276625,24.26812,0.062,0.06643683,0.0,22.433815,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1284530569,24.317019,24.27968,0.062,0.065707535,0.0,22.442905,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1285034561,24.276625,24.285757,0.0744,0.06537161,0.0,22.45204,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1285538726,24.317019,24.284344,0.0744,0.06484527,0.0,22.461018,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1286042755,24.317019,24.294525,0.0744,0.066180184,0.0,22.470442,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1286546633,24.317019,24.29382,0.0744,0.066031754,0.0,22.479696,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1287050767,24.337215,24.302626,0.062,0.06549318,0.0,22.488832,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1287554505,24.317019,24.310045,0.062,0.066947654,0.0,22.498425,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1288058603,24.256428,24.29668,0.062,0.06647648,0.0,22.507767,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1288562520,24.276625,24.284767,0.062,0.065204345,0.0,22.516855,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1289066525,24.216034,24.270918,0.062,0.066059396,0.0,22.526201,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1289570750,24.195837,24.250881,0.0744,0.06574109,0.0,22.535393,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1290074614,24.17564,24.223791,0.0744,0.06584845,0.0,22.544647,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1290578634,24.155443,24.208313,0.062,0.064558044,0.0,22.553532,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1291082768,24.11505,24.194328,0.0744,0.06548081,0.0,22.562792,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1291586820,24.17564,24.177382,0.062,0.06568355,0.0,22.572042,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1292090772,24.17564,24.164612,0.049599998,0.0660478,0.0,22.581383,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1292582842,24.155443,24.170246,0.062,0.06664008,0.0,22.590563,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1293086592,24.135246,24.155205,0.0744,0.0669405,0.0,22.60002,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1293590894,24.155443,24.140074,0.062,0.06617677,0.0,22.609278,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1294082535,24.094852,24.132975,0.062,0.064746484,0.0,22.618073,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1294586783,24.155443,24.130836,0.062,0.065396406,0.0,22.627335,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1295090634,24.11505,24.12954,0.062,0.06731907,0.0,22.636955,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1295594718,24.17564,24.129086,0.0744,0.06646983,0.0,22.646215,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1296098594,24.11505,24.13162,0.0744,0.06733556,0.0,22.655636,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1296602561,24.155443,24.12634,0.062,0.06641673,0.0,22.664852,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1297106738,24.155443,24.134867,0.062,0.066364065,0.0,22.674114,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1297610512,24.11505,24.135881,0.0744,0.066640206,0.0,22.683403,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1298114732,24.11505,24.13067,0.0744,0.066905886,0.0,22.692791,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1298618812,24.074656,24.122372,0.0744,0.067161895,0.0,22.70222,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1299122534,24.11505,24.123756,0.062,0.06629511,0.0,22.711348,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1299626621,24.11505,24.12855,0.0744,0.065853335,0.0,22.720568,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1300130605,24.155443,24.129507,0.0744,0.06554491,0.0,22.72966,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1300634577,24.034262,24.118013,0.062,0.06529853,0.0,22.738794,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1301138540,24.155443,24.118553,0.0744,0.06491889,0.0,22.74772,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1301642771,24.155443,24.129572,0.0744,0.06416164,0.0,22.75661,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1302134592,24.17564,24.133904,0.0744,0.066324525,0.0,22.765905,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1302638610,24.11505,24.130104,0.0744,0.066423275,0.0,22.775248,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1303142760,24.11505,24.120876,0.062,0.06562826,0.0,22.784384,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1303646628,24.11505,24.120932,0.062,0.064894326,0.0,22.793428,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1304138537,24.155443,24.121334,0.0744,0.06794864,0.0,22.802979,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1304642824,24.155443,24.126833,0.0744,0.06863365,0.0,22.812572,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1305146494,24.17564,24.12857,0.062,0.06618105,0.0,22.821527,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1305650584,24.276625,24.148195,0.062,0.066396445,0.0,22.83087,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1306154519,24.155443,24.161283,0.062,0.06660732,0.0,22.840168,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1306658573,24.216034,24.16253,0.0744,0.066306375,0.0,22.84943,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1307162588,24.155443,24.162975,0.062,0.06570233,0.0,22.85856,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1307666511,24.11505,24.157145,0.099199995,0.06582022,0.0,22.867735,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1308170552,24.074656,24.142141,0.0744,0.06594326,0.0,22.876995,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1308674596,24.11505,24.134617,0.062,0.0649601,0.0,22.886055,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1309178555,24.11505,24.129396,0.049599998,0.064891495,0.0,22.89515,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1309682730,24.17564,24.130655,0.062,0.065551445,0.0,22.904411,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1310186512,23.650522,24.11336,0.062,0.06553499,0.0,22.913622,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1310690493,23.993868,24.023432,0.062,0.06598717,0.0,22.922882,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1311194537,24.014065,24.027996,0.062,0.06474992,0.0,22.931892,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1311698494,24.034262,24.021114,0.062,0.06575985,0.0,22.941187,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1312202486,23.973671,24.023264,0.0744,0.06619212,0.0,22.95049,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1312706545,23.993868,24.021757,0.062,0.06473168,0.0,22.959373,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1313210576,24.014065,24.031857,0.0744,0.06525693,0.0,22.968592,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1313714610,23.953474,24.02322,0.049599998,0.06461986,0.0,22.977568,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1314218453,24.014065,24.020456,0.0744,0.06549196,0.0,22.986858,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1314722584,23.973671,24.012852,0.062,0.06429515,0.0,22.995747,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1315226595,24.155443,24.02317,0.062,0.06424325,0.0,23.004845,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1315730484,23.953474,24.02422,0.062,0.06547505,0.0,23.01415,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1316234509,23.953474,24.003088,0.062,0.06619754,0.0,23.023493,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1316738488,23.973671,23.987154,0.062,0.06587567,0.0,23.03271,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1317242599,23.953474,23.971245,0.0744,0.068104655,0.0,23.042377,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1317746600,23.953474,23.964699,0.062,0.06543378,0.0,23.051268,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1318250596,24.014065,23.972343,0.062,0.06485825,0.0,23.060272,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1318754566,23.973671,23.97781,0.062,0.06645795,0.0,23.069782,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1319258612,24.014065,23.974674,0.062,0.06619638,0.0,23.078995,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1319762632,24.014065,23.991297,0.062,0.06502528,0.0,23.088005,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1320266483,24.054459,23.994637,0.062,0.06615039,0.0,23.097342,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1320770520,24.014065,24.014252,0.062,0.06626279,0.0,23.106646,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1321274701,24.11505,24.027014,0.0744,0.066005826,0.0,23.115786,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1321778592,24.034262,24.04101,0.0744,0.065485545,0.0,23.124954,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1322282574,24.034262,24.055153,0.062,0.06521324,0.0,23.134005,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1322786555,23.953474,24.053057,0.049599998,0.06463061,0.0,23.143057,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1323290697,23.933277,24.027754,0.062,0.065490365,0.0,23.152275,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1323794623,23.953474,24.021744,0.024799999,0.06486116,0.0,23.16137,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1324298699,24.054459,24.022514,0.0744,0.06569232,0.0,23.170671,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1324802595,24.034262,24.019749,0.0744,0.066544056,0.0,23.180054,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1325306482,23.993868,24.023731,0.062,0.06604383,0.0,23.189219,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1325810550,23.993868,24.008543,0.062,0.06616432,0.0,23.198515,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1326314499,23.993868,24.001766,0.0744,0.06616761,0.0,23.207731,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1326818487,23.933277,23.986479,0.062,0.06533142,0.0,23.216864,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1327322540,23.933277,23.964794,0.062,0.064291,0.0,23.225794,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1327826543,23.973671,23.965345,0.062,0.06551557,0.0,23.235102,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1328330597,23.872686,23.94957,0.062,0.0649969,0.0,23.244158,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1328834548,23.993868,23.956253,0.062,0.064370885,0.0,23.253126,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1329338519,23.973671,23.95086,0.0744,0.06552221,0.0,23.26242,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1329842584,24.054459,23.972721,0.0744,0.0661251,0.0,23.271679,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1330346476,23.973671,23.979584,0.062,0.06538392,0.0,23.280733,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1330850613,23.993868,23.979616,0.0744,0.06469616,0.0,23.289742,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1331354520,23.973671,23.97022,0.0744,0.065388426,0.0,23.298996,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1331858505,23.993868,23.96695,0.0744,0.06577993,0.0,23.308167,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1332362714,23.953474,23.967417,0.0744,0.065677494,0.0,23.317343,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1332854483,24.074656,23.98582,0.0744,0.066546455,0.0,23.326468,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1333358726,24.014065,23.991814,0.062,0.06512994,0.0,23.335484,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1333862740,23.933277,23.975779,0.0744,0.067093596,0.0,23.34507,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1334366721,23.91308,23.969126,0.062,0.06671229,0.0,23.354368,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1334870496,23.91308,23.949732,0.062,0.065949894,0.0,23.363544,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1335374532,23.973671,23.94455,0.062,0.065405905,0.0,23.3726,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1335878728,23.85249,23.946753,0.0744,0.06416406,0.0,23.38136,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1336382694,23.832293,23.918175,0.062,0.06432338,0.0,23.390404,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1336886629,23.872686,23.891796,0.062,0.0658709,0.0,23.399792,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1337390626,23.832293,23.878242,0.062,0.06473212,0.0,23.408802,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1337894696,23.812096,23.856655,0.062,0.06565321,0.0,23.418102,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1338398691,23.771704,23.830042,0.0744,0.06556434,0.0,23.427277,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1338902606,23.85249,23.822762,0.062,0.06542123,0.0,23.436447,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1339406722,23.933277,23.856945,0.062,0.0657257,0.0,23.445667,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1339910512,23.953474,23.871252,0.062,0.065909475,0.0,23.454922,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1340414542,23.872686,23.89075,0.024799999,0.06470001,0.0,23.463934,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1340918565,23.751507,23.89187,0.062,0.06557361,0.0,23.473188,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1341422498,23.812096,23.867723,0.062,0.06483439,0.0,23.48207,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1344446721,23.751507,23.835285,0.062,0.0645863,0.0,23.537386,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1344938582,23.73131,23.803946,0.0744,0.06555894,0.0,23.546432,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1345442718,23.953474,23.821714,0.062,0.064544484,0.0,23.555405,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1345946497,24.014065,23.84062,0.062,0.06398537,0.0,23.564323,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1346450529,23.812096,23.84408,0.0744,0.06462347,0.0,23.573376,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1346942759,23.832293,23.835892,0.0744,0.06598955,0.0,23.582516,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1347446744,23.832293,23.839474,0.062,0.06519866,0.0,23.591614,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1347950710,23.832293,23.823128,0.0744,0.065490335,0.0,23.600786,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1348454590,23.771704,23.809217,0.062,0.064412944,0.0,23.609747,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1348958562,23.751507,23.796,0.062,0.06487916,0.0,23.618881,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1349462530,23.791899,23.794258,0.0744,0.06480878,0.0,23.627974,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1349966553,23.832293,23.792746,0.062,0.064170025,0.0,23.636904,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1350458757,23.812096,23.79087,0.062,0.06607177,0.0,23.646166,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1350962695,23.812096,23.80363,0.0744,0.06564088,0.0,23.655342,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
