timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
1245917100,48.92519,44.41,100738.734,1.1969428
1245929261,48.003017,44.41,100749.74,1.1970736
1245953312,48.50506,44.41,100743.74,1.1970023
1245964866,48.50506,44.41,100743.74,1.1970023
1245977253,48.50506,44.41,100743.74,1.1970023
1246001539,48.589615,44.41,100742.74,1.1969905
1246013610,47.83655,44.41,100751.734,1.1970973
1246027836,47.752,44.41,100752.74,1.1971092
1246052835,47.83655,44.41,100751.734,1.1970973
1246065321,48.589615,44.41,100742.74,1.1969905
1246076894,48.172127,44.41,100747.74,1.1970499
1246100713,47.670086,44.41,100753.74,1.1971211
1246113530,47.92111,44.41,100750.734,1.1970854
1246125671,47.83655,44.41,100751.734,1.1970973
1246148869,48.25404,44.41,100746.74,1.1970379
1246161593,47.419067,44.41,100756.74,1.1971568
1246173624,47.83655,44.41,100751.734,1.1970973
1246197753,49.0071,44.41,100737.74,1.196931
1246209658,47.670086,44.41,100753.74,1.1971211
1246221666,48.50506,44.41,100743.74,1.1970023
1246244869,48.087574,44.41,100748.74,1.1970618
1246258358,48.25404,44.41,100746.74,1.1970379
1246268795,48.75608,44.41,100740.74,1.1969666
1246292785,48.42315,44.42,100744.734,1.1970141
1246305565,48.50506,44.42,100743.74,1.1970023
1246316852,47.92111,44.42,100750.734,1.1970854
1246340910,49.17621,44.41,100735.74,1.1969073
1246353681,49.17621,44.41,100735.74,1.1969073
1246365765,49.50914,44.41,100731.74,1.1968597
1246392474,49.67825,44.41,100729.74,1.196836
1246404870,49.17621,44.41,100735.74,1.1969073
1246417125,48.50506,44.41,100743.74,1.1970023
1246441430,49.17621,44.41,100735.74,1.1969073
1246452851,49.17621,44.41,100735.74,1.1969073
1246465209,49.0071,44.41,100737.74,1.196931
1246489321,49.50914,44.42,100731.74,1.1968597
1246500753,49.760162,44.42,100728.74,1.1968241
1246513462,49.50914,44.42,100731.74,1.1968597
1246537445,48.92519,44.42,100738.734,1.1969428
1246548779,49.17621,44.42,100735.74,1.1969073
1246561031,49.50914,44.42,100731.74,1.1968597
1246585104,48.92519,44.41,100738.734,1.1969428
1246596818,49.17621,44.41,100735.74,1.1969073
1246609022,49.25812,44.41,100734.74,1.1968954
1246633314,48.840633,44.42,100739.74,1.1969547
1246644852,49.091656,44.42,100736.74,1.1969191
1246657630,48.840633,44.42,100739.74,1.1969547
1246681287,48.589615,44.42,100742.74,1.1969905
1246692744,48.338593,44.42,100745.74,1.1970261
1246705234,49.0071,44.42,100737.74,1.196931
1246729061,48.087574,44.42,100748.74,1.1970618
1246740997,48.674168,44.42,100741.74,1.1969786
1246753161,47.92111,44.42,100750.734,1.1970854
1246777222,48.840633,44.41,100739.74,1.1969547
1246788740,49.42723,44.41,100732.734,1.1968715
1246801131,48.50506,44.41,100743.74,1.1970023
1246827952,47.92111,44.42,100750.734,1.1970854
1246840781,48.25404,44.42,100746.74,1.1970379
1246852946,48.42315,44.42,100744.734,1.1970141
1246876863,49.0071,44.41,100737.74,1.196931
1246889668,48.50506,44.41,100743.74,1.1970023
1246900807,48.75608,44.41,100740.74,1.1969666
1246924863,48.92519,44.42,100738.734,1.1969428
1246937661,48.42315,44.42,100744.734,1.1970141
1246949672,48.840633,44.42,100739.74,1.1969547
1246973698,48.92519,44.41,100738.734,1.1969428
1246985657,48.840633,44.41,100739.74,1.1969547
1246997684,48.338593,44.41,100745.74,1.1970261
1247021745,48.674168,44.41,100741.74,1.1969786
1247033571,48.42315,44.41,100744.734,1.1970141
1247045128,49.25812,44.41,100734.74,1.1968954
1247069148,49.342674,44.41,100733.74,1.1968834
1247081270,49.593697,44.41,100730.74,1.1968478
1247092815,49.50914,44.41,100731.74,1.1968597
1247116809,49.0071,44.42,100737.74,1.196931
1247129370,48.840633,44.42,100739.74,1.1969547
1247140908,48.840633,44.42,100739.74,1.1969547
1247164781,49.67825,44.41,100729.74,1.196836
1247180131,48.92519,44.41,100738.734,1.1969428
1247192460,48.840633,44.41,100739.74,1.1969547
1247217571,50.01118,44.42,100725.734,1.1967883
1247228815,49.342674,44.42,100733.74,1.1968834
1247241210,49.50914,44.42,100731.74,1.1968597
1247265430,49.342674,44.41,100733.74,1.1968834
1247276775,50.177647,44.41,100723.74,1.1967647
1247289289,49.25812,44.41,100734.74,1.1968954
1247313264,49.593697,44.41,100730.74,1.1968478
1247324798,49.593697,44.41,100730.74,1.1968478
1247337306,49.342674,44.41,100733.74,1.1968834
1247361458,49.25812,44.42,100734.74,1.1968954
1247373002,49.760162,44.42,100728.74,1.1968241
1247385325,49.17621,44.42,100735.74,1.1969073
1247409502,49.593697,44.42,100730.74,1.1968478
1247421143,49.17621,44.42,100735.74,1.1969073
1247432921,49.67825,44.42,100729.74,1.196836
1247457121,49.593697,44.41,100730.74,1.1968478
1247468866,50.262203,44.41,100722.74,1.1967528
1247481206,49.50914,44.41,100731.74,1.1968597
1247505459,49.92927,44.41,100726.734,1.1968002
1247516897,49.92927,44.41,100726.734,1.1968002
1247530461,50.346756,44.41,100721.74,1.1967409
1247554429,49.25812,44.42,100734.74,1.1968954
1247565662,50.095737,44.42,100724.74,1.1967765
1247578369,49.67825,44.42,100729.74,1.196836
1247601628,49.593697,44.42,100730.74,1.1968478
1247612880,49.760162,44.42,100728.74,1.1968241
1247627919,49.50914,44.42,100731.74,1.1968597
1247657235,49.67825,44.42,100729.74,1.196836
1247668859,50.346756,44.42,100721.74,1.1967409
1247681139,49.17621,44.42,100735.74,1.1969073
1247705015,50.346756,44.41,100721.74,1.1967409
1247716874,49.760162,44.41,100728.74,1.1968241
1247729155,49.92927,44.41,100726.734,1.1968002
1247753246,49.92927,44.41,100726.734,1.1968002
1247764837,50.93335,44.41,100714.74,1.1966578
1247777156,50.095737,44.41,100724.74,1.1967765
1247801124,50.51322,44.42,100719.734,1.196717
1247812864,49.760162,44.42,100728.74,1.1968241
1247827715,50.177647,44.42,100723.74,1.1967647
1247852780,49.844715,44.41,100727.74,1.1968122
1247865723,50.42867,44.41,100720.74,1.1967291
1247877710,49.844715,44.41,100727.74,1.1968122
1247901674,50.679688,44.41,100717.74,1.1966934
1247913727,50.177647,44.41,100723.74,1.1967647
1247924740,50.679688,44.41,100717.74,1.1966934
1247953180,50.01118,44.41,100725.734,1.1967883
1247964857,50.177647,44.41,100723.74,1.1967647
1247977369,50.01118,44.41,100725.734,1.1967883
1248002438,50.679688,44.42,100717.74,1.1966934
1248012740,50.177647,44.42,100723.74,1.1967647
1248027733,50.59778,44.42,100718.74,1.1967052
1248052771,50.679688,44.42,100717.74,1.1966934
1248065013,50.346756,44.42,100721.74,1.1967409
1248076880,49.760162,44.42,100728.74,1.1968241
1248100782,50.679688,44.41,100717.74,1.1966934
1248113251,50.262203,44.41,100722.74,1.1967528
1248124788,50.764244,44.41,100716.74,1.1966815
1248149706,49.92927,44.41,100726.734,1.1968002
1248161829,50.679688,44.41,100717.74,1.1966934
1248173604,50.346756,44.41,100721.74,1.1967409
1248196943,50.262203,44.42,100722.74,1.1967528
1248209578,49.92927,44.42,100726.734,1.1968002
1248220938,50.262203,44.42,100722.74,1.1967528
1248244899,50.095737,44.42,100724.74,1.1967765
1248257629,50.346756,44.42,100721.74,1.1967409
1248268890,50.262203,44.42,100722.74,1.1967528
1248292925,50.51322,44.42,100719.734,1.196717
1248305650,50.177647,44.42,100723.74,1.1967647
1248317697,50.51322,44.42,100719.734,1.196717
1248344183,50.346756,44.41,100721.74,1.1967409
1248355970,50.42867,44.41,100720.74,1.1967291
1248368489,50.764244,44.41,100716.74,1.1966815
1248393410,50.262203,44.42,100722.74,1.1967528
1248404751,50.177647,44.42,100723.74,1.1967647
1248417209,50.848797,44.42,100715.74,1.1966696
1248441240,49.92927,44.42,100726.734,1.1968002
1248452808,50.93335,44.42,100714.74,1.1966578
1248464997,50.51322,44.42,100719.734,1.196717
1248488957,51.350838,44.42,100709.74,1.1965983
1248500837,50.59778,44.42,100718.74,1.1967052
1248513007,50.262203,44.42,100722.74,1.1967528
1248537315,50.095737,44.42,100724.74,1.1967765
1248548811,50.93335,44.42,100714.74,1.1966578
1248561502,50.262203,44.42,100722.74,1.1967528
1248585520,50.848797,44.42,100715.74,1.1966696
1248597607,50.51322,44.42,100719.734,1.196717
1248609569,50.177647,44.42,100723.74,1.1967647
1248633506,50.59778,44.42,100718.74,1.1967052
1248644791,49.760162,44.42,100728.74,1.1968241
1248657518,50.848797,44.42,100715.74,1.1966696
1248681432,50.93335,44.42,100714.74,1.1966578
1248692921,50.764244,44.42,100716.74,1.1966815
1248705322,50.93335,44.42,100714.74,1.1966578
1248729169,50.51322,44.42,100719.734,1.196717
1248740832,51.015263,44.42,100713.734,1.1966457
1248753294,50.93335,44.42,100714.74,1.1966578
1248777444,50.42867,44.42,100720.74,1.1967291
1248788782,51.68377,44.42,100705.74,1.1965508
1248801111,50.848797,44.42,100715.74,1.1966696
1248827732,50.679688,44.42,100717.74,1.1966934
1248841631,51.09982,44.42,100712.74,1.1966339
1248853735,50.262203,44.42,100722.74,1.1967528
1248877028,51.517303,44.42,100707.734,1.1965744
1248889559,51.015263,44.42,100713.734,1.1966457
1248901657,51.015263,44.42,100713.734,1.1966457
1248924825,50.848797,44.41,100715.74,1.1966696
1248939971,51.266285,44.41,100710.74,1.1966102
1248952223,51.015263,44.41,100713.734,1.1966457
1248977254,51.43275,44.42,100708.74,1.1965865
1248988774,50.93335,44.42,100714.74,1.1966578
1249001260,51.18173,44.42,100711.74,1.1966221
1249027867,50.59778,44.42,100718.74,1.1967052
1249041257,50.93335,44.42,100714.74,1.1966578
1249052904,51.350838,44.42,100709.74,1.1965983
1249076835,51.18173,44.41,100711.74,1.1966221
1249089276,50.93335,44.41,100714.74,1.1966578
1249100860,51.266285,44.41,100710.74,1.1966102
1249125669,51.18173,44.42,100711.74,1.1966221
1249139691,50.59778,44.42,100718.74,1.1967052
1249153151,51.09982,44.42,100712.74,1.1966339
1249177164,51.60186,44.42,100706.74,1.1965626
1249188832,51.266285,44.42,100710.74,1.1966102
1249203875,50.764244,44.42,100716.74,1.1966815
1249228053,51.517303,44.41,100707.734,1.1965744
1249241260,51.517303,44.41,100707.734,1.1965744
1249252901,51.60186,44.41,100706.74,1.1965626
1249276873,51.68377,44.41,100705.74,1.1965508
1249289133,51.60186,44.41,100706.74,1.1965626
1249300875,51.09982,44.41,100712.74,1.1966339
1249324788,51.93743,44.42,100702.74,1.1965152
1249337552,50.848797,44.42,100715.74,1.1966696
1249348802,51.68377,44.42,100705.74,1.1965508
1249373651,51.015263,44.42,100713.734,1.1966457
1249385675,51.68377,44.42,100705.74,1.1965508
1249397665,51.18173,44.42,100711.74,1.1966221
1249420787,50.848797,44.42,100715.74,1.1966696
1249433512,51.68377,44.42,100705.74,1.1965508
1249445117,52.436832,44.42,100696.74,1.1964439
1249468868,51.517303,44.42,100707.734,1.1965744
1249481457,51.43275,44.42,100708.74,1.1965865
1249492777,51.93743,44.42,100702.74,1.1965152
1249517106,50.679688,44.42,100717.74,1.1966934
1249529346,51.93743,44.42,100702.74,1.1965152
1249540927,51.768326,44.42,100704.74,1.1965389
1249565236,51.768326,44.42,100704.74,1.1965389
1249579958,51.266285,44.42,100710.74,1.1966102
1249593033,51.266285,44.42,100710.74,1.1966102
1249620101,51.68377,44.42,100705.74,1.1965508
1249633225,51.09982,44.42,100712.74,1.1966339
1249645214,51.68377,44.42,100705.74,1.1965508
1249668889,51.60186,44.42,100706.74,1.1965626
1249681126,51.43275,44.42,100708.74,1.1965865
1249692738,51.85288,44.42,100703.74,1.196527
1249716908,51.68377,44.42,100705.74,1.1965508
1249729187,51.517303,44.42,100707.734,1.1965744
1249740820,51.350838,44.42,100709.74,1.1965983
1249768520,51.768326,44.42,100704.74,1.1965389
1249780806,51.93743,44.42,100702.74,1.1965152
1249793116,51.768326,44.42,100704.74,1.1965389
1251053619,52.436832,44.43,100696.74,1.1964439
1251076891,52.85696,44.43,100691.74,1.1963844
1251089681,52.772408,44.43,100692.74,1.1963964
1251100865,53.10798,44.43,100688.734,1.1963488
1252500856,54.865124,44.42,100667.74,1.1960993
1252513283,55.03159,44.42,100665.74,1.1960756
1252524781,54.865124,44.42,100667.74,1.1960993
1252548775,54.196617,44.43,100675.734,1.1961943
1252561317,54.865124,44.43,100667.74,1.1960993
1252573002,54.363083,44.43,100673.74,1.1961706
1252600454,54.52955,44.43,100671.74,1.1961468
1252845674,55.03159,44.43,100665.74,1.1960756
1252859872,54.780567,44.43,100668.74,1.1961112
1252873115,55.282608,44.43,100662.74,1.1960399
1252897270,55.53363,44.42,100659.74,1.1960043
1252908811,55.282608,44.42,100662.74,1.1960399
1252921151,54.6141,44.42,100670.74,1.1961349
1252945265,54.865124,44.43,100667.74,1.1960993
1252956933,55.451717,44.43,100660.74,1.1960162
1252969270,54.363083,44.43,100673.74,1.1961706
1252993235,54.698658,44.43,100669.734,1.196123
1253004877,54.949677,44.43,100666.74,1.1960875
1253017209,55.282608,44.43,100662.74,1.1960399
1253041434,55.618183,44.43,100658.74,1.1959924
1253052769,55.70274,44.43,100657.734,1.1959804
1253065124,55.2007,44.43,100663.734,1.1960517
1253089442,54.363083,44.43,100673.74,1.1961706
1253100873,56.28669,44.43,100650.734,1.1958972
1253113301,55.869205,44.43,100655.74,1.1959567
1253137262,55.70274,44.43,100657.734,1.1959804
1253148861,54.949677,44.43,100666.74,1.1960875
1253161309,56.20478,44.43,100651.734,1.1959091
1253185602,55.282608,44.43,100662.74,1.1960399
1253197118,55.70274,44.43,100657.734,1.1959804
1253209620,54.865124,44.43,100667.74,1.1960993
1253233457,54.780567,44.44,100668.734,1.1961111
1253244795,55.2007,44.44,100663.73,1.1960516
1253257615,55.869205,44.44,100655.734,1.1959566
1253281219,55.451717,44.43,100660.74,1.1960162
1253292819,55.367165,44.43,100661.74,1.196028
1253305216,55.78465,44.43,100656.74,1.1959686
1253329522,55.451717,44.44,100660.734,1.1960161
1253340881,55.95376,44.44,100654.734,1.1959448
1253353278,54.865124,44.44,100667.734,1.1960992
1253377214,56.120224,44.43,100652.74,1.1959211
1253388770,55.618183,44.43,100658.74,1.1959924
1253401121,55.95376,44.43,100654.74,1.1959448
1253425211,55.2007,44.43,100663.734,1.1960517
1253436978,56.28669,44.43,100650.734,1.1958972
1253449158,55.2007,44.43,100663.734,1.1960517
1253473192,55.95376,44.43,100654.74,1.1959448
1253484810,56.20478,44.43,100651.734,1.1959091
1253497243,55.70274,44.43,100657.734,1.1959804
1253521099,56.54035,44.43,100647.74,1.1958617
1253532775,55.282608,44.43,100662.74,1.1960399
1253547862,55.95376,44.43,100654.74,1.1959448
1253572803,56.03567,44.43,100653.74,1.195933
1253585446,55.78465,44.43,100656.74,1.1959686
1253596898,55.70274,44.43,100657.734,1.1959804
1253621666,55.618183,44.43,100658.74,1.1959924
1253633739,55.451717,44.43,100660.74,1.1960162
1253645664,56.54035,44.43,100647.74,1.1958617
1253668772,55.78465,44.43,100656.74,1.1959686
1253681507,55.367165,44.43,100661.74,1.196028
1253693673,56.371246,44.43,100649.74,1.1958854
1253716770,55.95376,44.43,100654.74,1.1959448
1253729538,55.451717,44.43,100660.74,1.1960162
1253740929,56.03567,44.43,100653.74,1.195933
1253765446,56.54035,44.44,100647.734,1.1958616
1253777575,55.53627,44.44,100659.734,1.1960042
1253788901,56.120224,44.44,100652.734,1.195921
1253813650,55.451717,44.43,100660.74,1.1960162
1253825591,56.28669,44.43,100650.734,1.1958972
1253836886,56.03567,44.43,100653.74,1.195933
1253864072,56.371246,44.43,100649.74,1.1958854
1253875924,55.95376,44.43,100654.74,1.1959448
1253888058,56.20478,44.43,100651.734,1.1959091
1253912148,56.54035,44.43,100647.74,1.1958617
1253923727,56.20478,44.43,100651.734,1.1959091
1253937703,56.28669,44.43,100650.734,1.1958972
1253961642,55.95376,44.43,100654.74,1.1959448
1253973685,56.28669,44.43,100650.734,1.1958972
1253985609,55.78465,44.43,100656.74,1.1959686
1254009720,55.95376,44.44,100654.734,1.1959448
1254020902,56.289333,44.44,100650.73,1.1958971
1254033009,55.70274,44.44,100657.73,1.1959803
1254057274,56.289333,44.44,100650.73,1.1958971
1254068737,56.03831,44.44,100653.734,1.1959329
1254081296,56.03831,44.44,100653.734,1.1959329
1254105325,56.289333,44.44,100650.73,1.1958971
1254116839,56.54035,44.44,100647.734,1.1958616
1254130384,56.20478,44.44,100651.73,1.195909
1254153662,56.4558,44.43,100648.74,1.1958735
1254164846,56.03567,44.43,100653.74,1.195933
1254177285,56.371246,44.43,100649.74,1.1958854
1254201210,56.20478,44.44,100651.73,1.195909
1254212873,57.042393,44.44,100641.734,1.1957903
1254225224,56.120224,44.44,100652.734,1.195921
1254249189,56.54035,44.44,100647.734,1.1958616
1254261155,56.70682,44.44,100645.734,1.1958379
1254273296,56.4558,44.44,100648.734,1.1958735
1254297453,56.120224,44.44,100652.734,1.195921
1254308785,56.120224,44.44,100652.734,1.195921
1254321129,57.20886,44.44,100639.734,1.1957666
1254345341,56.54035,44.43,100647.74,1.1958617
1254356828,56.4558,44.43,100648.74,1.1958735
1254369698,56.791374,44.43,100644.734,1.1958259
1254393460,56.54035,44.44,100647.734,1.1958616
1254404906,56.54035,44.44,100647.734,1.1958616
1254417357,56.622265,44.44,100646.734,1.1958497
1254441572,56.120224,44.44,100652.734,1.195921
1254453659,56.20478,44.44,100651.73,1.195909
1254465610,56.622265,44.44,100646.734,1.1958497
1254489615,57.293415,44.44,100638.73,1.1957545
1254501005,56.20478,44.44,100651.73,1.195909
1254513285,56.70682,44.44,100645.734,1.1958379
1254537579,57.124306,44.44,100640.734,1.1957784
1254548968,56.20478,44.44,100651.73,1.195909
1254561463,57.375328,44.44,100637.734,1.1957427
1254585462,57.20886,44.43,100639.74,1.1957666
1254597732,56.4558,44.43,100648.74,1.1958735
1254609695,57.375328,44.43,100637.74,1.1957428
1254634379,57.124306,44.44,100640.734,1.1957784
1254645670,56.791374,44.44,100644.73,1.1958258
1254657698,56.791374,44.44,100644.73,1.1958258
1254681212,56.622265,44.44,100646.734,1.1958497
1254692766,57.293415,44.44,100638.73,1.1957545
1254705025,57.124306,44.44,100640.734,1.1957784
1254728983,56.873287,44.44,100643.734,1.195814
1254740923,56.622265,44.44,100646.734,1.1958497
1254753158,57.293415,44.44,100638.73,1.1957545
1254777267,57.375328,44.43,100637.74,1.1957428
1254788754,57.124306,44.43,100640.74,1.1957785
1254801671,57.45988,44.43,100636.74,1.1957309
1254825317,57.042393,44.45,100641.734,1.1957903
1254836781,56.95784,44.45,100642.734,1.1958022
1254849157,57.293415,44.45,100638.73,1.1957545
1254873026,57.042393,44.44,100641.734,1.1957903
1254884892,56.791374,44.44,100644.73,1.1958258
1254897018,57.293415,44.44,100638.73,1.1957545
1254921218,57.45988,44.44,100636.734,1.1957309
1254932699,56.873287,44.44,100643.734,1.195814
1254945134,57.626347,44.44,100634.734,1.1957071
1254971679,56.873287,44.44,100643.734,1.195814
1254984413,56.873287,44.44,100643.734,1.195814
1254995945,57.45988,44.44,100636.734,1.1957309
1255020742,57.042393,44.44,100641.734,1.1957903
1255033698,57.626347,44.44,100634.734,1.1957071
1255045661,57.88001,44.44,100631.734,1.1956714
1255069683,57.795456,44.44,100632.73,1.1956832
1255081742,57.375328,44.44,100637.734,1.1957427
1255093667,57.293415,44.44,100638.73,1.1957545
1255117608,57.96192,44.44,100630.734,1.1956596
1255129700,57.124306,44.44,100640.734,1.1957784
1255141670,57.7109,44.44,100633.734,1.1956953
1255165693,57.293415,44.43,100638.734,1.1957546
1255177471,57.20886,44.43,100639.74,1.1957666
1255189745,57.544434,44.43,100635.74,1.1957191
1255217262,57.7109,44.44,100633.734,1.1956953
1255229173,57.7109,44.44,100633.734,1.1956953
1255241249,57.45988,44.44,100636.734,1.1957309
1255264997,57.7109,44.44,100633.734,1.1956953
1255276859,58.21294,44.44,100627.734,1.195624
1255289020,57.45988,44.44,100636.734,1.1957309
1255313129,57.626347,44.44,100634.734,1.1957071
1255324782,57.45988,44.44,100636.734,1.1957309
1255337155,58.463963,44.44,100624.734,1.1955884
1255361182,57.293415,44.44,100638.73,1.1957545
1255372808,57.96192,44.44,100630.734,1.1956596
1255385302,57.7109,44.44,100633.734,1.1956953
1255409451,57.544434,44.44,100635.734,1.195719
1255421668,57.042393,44.44,100641.734,1.1957903
1255433703,57.626347,44.44,100634.734,1.1957071
1255457513,57.544434,44.44,100635.734,1.195719
1255468747,57.544434,44.44,100635.734,1.195719
1255483574,57.20886,44.44,100639.734,1.1957666
1255508752,57.544434,44.44,100635.734,1.195719
1255521294,57.795456,44.44,100632.73,1.1956832
1255532868,57.45988,44.44,100636.734,1.1957309
1255559998,58.463963,44.44,100624.734,1.1955884
1255572794,58.21294,44.44,100627.734,1.195624
1255585322,57.795456,44.44,100632.73,1.1956832
1255609442,58.13103,44.44,100628.734,1.1956358
1255620804,58.046474,44.44,100629.734,1.1956477
1255633280,57.96192,44.44,100630.734,1.1956596
1255657243,57.626347,44.44,100634.734,1.1957071
1255668823,58.548515,44.44,100623.734,1.1955764
1255681520,57.7109,44.44,100633.734,1.1956953
1255705684,57.626347,44.44,100634.734,1.1957071
1255716780,58.21294,44.44,100627.734,1.195624
1255729285,57.7109,44.44,100633.734,1.1956953
1255753458,58.297497,44.43,100626.734,1.1956121
1255764891,58.21294,44.43,100627.74,1.195624
1255777454,58.463963,44.43,100624.74,1.1955884
1255801033,58.799538,44.44,100620.734,1.1955408
1255812835,58.21294,44.44,100627.734,1.195624
1255824921,58.548515,44.44,100623.734,1.1955764
1255851856,57.795456,44.44,100632.73,1.1956832
1255864209,58.046474,44.44,100629.734,1.1956477
1255875851,58.38205,44.44,100625.73,1.1956
1255900767,58.13103,44.44,100628.734,1.1956358
1255913511,58.463963,44.44,100624.734,1.1955884
1255924904,58.463963,44.44,100624.734,1.1955884
1255953485,58.13103,44.44,100628.734,1.1956358
1255965712,58.38205,44.44,100625.73,1.1956
1255977695,59.30158,44.44,100614.734,1.1954695
1256001718,58.297497,44.44,100626.73,1.195612
1256013686,58.13103,44.44,100628.734,1.1956358
1256027675,58.13103,44.44,100628.734,1.1956358
1256051717,58.88409,44.43,100619.734,1.1955289
1256064350,59.552597,44.43,100611.74,1.195434
1256075849,58.548515,44.43,100623.74,1.1955765
1256100738,58.128387,44.43,100628.74,1.1956359
1256113359,58.88409,44.43,100619.734,1.1955289
1256124843,59.135113,44.43,100616.74,1.1954933
1256149715,58.548515,44.44,100623.734,1.1955764
1256161602,58.297497,44.44,100626.73,1.195612
1256173014,58.463963,44.44,100624.734,1.1955884
1256196991,58.968647,44.44,100618.734,1.1955171
1256209494,58.463963,44.44,100624.734,1.1955884
1256220794,58.463963,44.44,100624.734,1.1955884
1256244903,58.38205,44.44,100625.73,1.1956
1256257545,58.88409,44.44,100619.73,1.1955287
1256268826,59.219666,44.44,100615.734,1.1954814
1256292803,58.799538,44.44,100620.734,1.1955408
1256305239,58.71498,44.44,100621.734,1.1955527
1256316777,59.552597,44.44,100611.734,1.1954339
1256340874,59.050556,44.44,100617.734,1.1955051
1256353685,59.219666,44.44,100615.734,1.1954814
1256365714,59.30158,44.44,100614.734,1.1954695
1256392491,59.888172,44.44,100607.73,1.1953862
1256404777,59.135113,44.44,100616.734,1.1954932
1256417366,59.219666,44.44,100615.734,1.1954814
1256441540,59.135113,44.44,100616.734,1.1954932
1256452858,59.470684,44.44,100612.734,1.1954458
1256465436,59.135113,44.44,100616.734,1.1954932
1256489460,59.050556,44.44,100617.734,1.1955051
1256501681,59.470684,44.44,100612.734,1.1954458
1256513714,59.219666,44.44,100615.734,1.1954814
1256537401,59.135113,44.44,100616.734,1.1954932
1256548871,59.050556,44.44,100617.734,1.1955051
1256561675,59.972725,44.44,100606.734,1.1953745
1256585477,58.88409,44.44,100619.73,1.1955287
1256597697,59.38613,44.44,100613.73,1.1954575
1256609425,59.135113,44.44,100616.734,1.1954932
1256633153,59.470684,44.44,100612.734,1.1954458
1256644946,59.637154,44.44,100610.734,1.1954219
1256657214,59.888172,44.44,100607.73,1.1953862
1256681277,59.721706,44.44,100609.734,1.1954101
1256692748,59.80362,44.44,100608.734,1.1953982
1256705073,59.219666,44.44,100615.734,1.1954814
1256729544,59.30158,44.44,100614.734,1.1954695
1256740795,60.3083,44.44,100602.734,1.1953269
1256753599,59.80362,44.44,100608.734,1.1953982
1256777291,60.139194,44.44,100604.734,1.1953506
1256788854,59.30158,44.44,100614.734,1.1954695
1256801117,59.80362,44.44,100608.734,1.1953982
