timestamp,alt_max,landed,freefall,ground_contact,maybe_landed
1245368485,inf,0,0,0,0
1246383992,inf,0,0,0,0
1247400182,inf,0,0,0,0
1248419640,inf,0,0,0,0
1249433499,inf,0,0,0,0
1253495958,inf,0,0,0,0
1254508486,inf,0,0,0,0
1255521479,inf,0,0,0,0
1256537484,inf,0,0,0,0
1257540508,inf,0,0,0,0
1258541550,inf,0,0,0,0
1259560496,inf,0,0,0,0
1260576685,inf,0,0,0,0
1261595666,inf,0,0,0,0
1262612491,inf,0,0,0,0
1263616648,inf,0,0,0,0
1264619994,inf,0,0,0,0
1265640434,inf,0,0,0,0
1266640484,inf,0,0,0,0
1267656025,inf,0,0,0,0
1268672180,inf,0,0,0,0
1269688202,inf,0,0,0,0
1270701546,inf,0,0,0,0
1271721625,inf,0,0,0,0
1272732002,inf,0,0,0,0
1273749769,inf,0,0,0,0
1274764484,inf,0,0,0,0
1275768774,inf,0,0,0,0
1276784142,inf,0,0,0,0
1277784252,inf,0,0,0,0
1278800456,inf,0,0,0,0
1279817492,inf,0,0,0,0
1280817522,inf,0,0,0,0
1281820488,inf,0,0,0,0
1282837506,inf,0,0,0,0
1283837527,inf,0,0,0,0
1284856780,inf,0,0,0,0
1285864191,inf,0,0,0,0
1286869531,inf,0,0,0,0
1287891880,inf,0,0,0,0
1288905516,inf,0,0,0,0
1289913530,inf,0,0,0,0
1290932499,inf,0,0,0,0
1291937480,inf,0,0,0,0
1292945423,inf,0,0,0,0
1293953572,inf,0,0,0,0
1294961519,inf,0,0,0,0
1295965441,inf,0,0,0,0
1296968056,inf,0,0,0,0
1297969510,inf,0,0,0,0
1298989480,inf,0,0,0,0
1299993513,inf,0,0,0,0
1301001514,inf,0,0,0,0
1302004484,inf,0,0,0,0
1303008484,inf,0,0,0,0
1304013499,inf,0,0,0,0
1305017680,inf,0,0,0,0
1306017711,inf,0,0,0,0
1307020360,inf,0,0,0,0
1308027830,inf,0,0,0,0
1309048087,inf,0,0,0,0
1310048119,inf,0,0,0,0
1311061528,inf,0,0,0,0
1312082363,inf,0,0,0,0
1313097806,inf,0,0,0,0
1314115917,inf,0,0,0,0
1315133542,inf,0,0,0,0
1316153749,inf,0,0,0,0
1317171904,inf,0,0,0,0
1318172864,inf,0,0,0,0
1319188633,inf,0,0,0,0
1320209205,inf,0,0,0,0
1321229488,inf,0,0,0,0
1322248487,inf,0,0,0,0
1323249203,inf,0,0,0,0
1324264462,inf,0,0,0,0
1325283880,inf,0,0,0,0
1326284480,inf,0,0,0,0
1327288658,inf,0,0,0,0
1328291632,inf,0,0,0,0
1329293484,inf,0,0,0,0
1330296232,inf,0,0,0,0
1331300485,inf,0,0,0,0
1332316482,inf,0,0,0,0
1333336119,inf,0,0,0,0
1334336373,inf,0,0,0,0
1335353494,inf,0,0,0,0
1336356939,inf,0,0,0,0
1337376387,inf,0,0,0,0
1338385530,inf,0,0,0,0
1339405509,inf,0,0,0,0
1340421542,inf,0,0,0,0
1341427753,inf,0,0,0,0
1344452927,inf,0,0,0,0
1345459648,inf,0,0,0,0
1346464622,inf,0,0,0,0
1347480475,inf,0,0,0,0
1348485195,inf,0,0,0,0
1349489538,inf,0,0,0,0
1350498398,inf,0,0,0,0
1351512487,inf,0,0,0,0
1352520455,inf,0,0,0,0
1353525480,inf,0,0,0,0
1354545015,inf,0,0,0,0
1355561540,inf,0,0,0,0
1356562488,inf,0,0,0,0
1357578480,inf,0,0,0,0
1358596059,inf,0,0,0,0
1359610487,inf,0,0,0,0
1360625461,inf,0,0,0,0
1361642752,inf,0,0,0,0
1362657489,inf,0,0,0,0
1363666767,inf,0,0,0,0
1364686481,inf,0,0,0,0
1365698703,inf,0,0,0,0
1366700056,inf,0,0,0,0
1367714483,inf,0,0,0,0
1368726542,inf,0,0,0,0
1369741780,inf,0,0,0,0
1370754484,inf,0,0,0,0
1371770481,inf,0,0,0,0
1372781764,inf,0,0,0,0
1373797963,inf,0,0,0,0
1374798040,inf,0,0,0,0
1375805941,inf,0,0,0,0
1376818483,inf,0,0,0,0
1377823017,inf,0,0,0,0
1378826068,inf,0,0,0,0
1379835976,inf,0,0,0,0
1380857441,inf,0,0,0,0
1381873557,inf,0,0,0,0
1382882528,inf,0,0,0,0
1383890521,inf,0,0,0,0
1384905484,inf,0,0,0,0
1385918485,inf,0,0,0,0
1386934496,inf,0,0,0,0
1387953453,inf,0,0,0,0
1388960076,inf,0,0,0,0
1389974488,inf,0,0,0,0
1390989714,inf,0,0,0,0
1392007156,inf,0,0,0,0
1393024012,inf,0,0,0,0
1394043983,inf,0,0,0,0
1395059576,inf,0,0,0,0
1396071836,inf,0,0,0,0
1397072040,inf,0,0,0,0
