timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
1244763564,-0.060063377,-0.031441875,-0.11049406,0.0,0.9978746,-0.030845325,-0.014031363,-0.055658527,0.4768103,-1.0,1,0,0,0,0,0,0
1244968098,-0.062273387,-0.03368405,-0.11049406,0.0,0.9978198,-0.03200926,-0.015088568,-0.05570784,0.5184324,-1.0,1,0,0,0,0,0,0
1245067417,-0.06536831,-0.034331422,-0.11049406,0.0,0.99776304,-0.03357099,-0.015325329,-0.055741366,0.5385645,-1.0,1,0,0,0,0,0,0
1245172073,-0.062194757,-0.03391865,-0.11049406,0.0,0.9978189,-0.03197644,-0.015207809,-0.05571076,0.5589495,-1.0,1,0,0,0,0,0,0
1245275564,-0.08649648,-0.03986235,-0.11049406,0.0,0.9972949,-0.044259697,-0.017493939,-0.056016687,0.583189,-1.0,1,0,0,0,0,0,0
1245376526,-0.05887665,-0.04214439,-0.11049406,0.0,0.99778587,-0.030545633,-0.019404415,-0.055802,0.6047777,-1.0,1,0,0,0,0,0,0
1245479852,-0.062448267,-0.0402928,-0.11049406,0.0,0.99775034,-0.03227695,-0.018380964,-0.05580876,0.6260898,-1.0,1,0,0,0,0,0,0
1245579632,-0.067084104,-0.03550013,-0.11049406,0.0,0.99772257,-0.034458857,-0.015860569,-0.0557735,0.6480517,-1.0,1,0,0,0,0,0,0
1245679935,-0.07146869,-0.04125385,-0.11049406,0.0,0.99758387,-0.03680283,-0.018608473,-0.05590769,0.67030805,-1.0,1,0,0,0,0,0,0
1245784151,-0.068745516,-0.04597976,-0.11049406,0.0,0.9975772,-0.0355731,-0.021042071,-0.05596052,0.6910725,-1.0,1,0,0,0,0,0,0
1245883420,-0.057172403,-0.038144216,-0.11049406,0.0,0.9978547,-0.029586157,-0.017456079,-0.055730596,0.6964806,-1.0,1,0,0,0,0,0,0
1245987582,0.05147774,0.018904625,-0.11049406,0.0,0.9980855,0.026217382,0.008013572,-0.05544107,0.6080123,-1.0,1,0,0,0,0,0,0
1246088185,0.023767887,-0.011437395,-0.11049406,0.0,0.99839115,0.011549583,-0.0063657304,-0.055146277,0.5499188,-1.0,1,0,0,0,0,0,0
1246187524,0.06506675,0.03090279,-0.11049406,0.0,0.99779904,0.03332685,0.013623116,-0.05568494,0.5066828,-1.0,1,0,0,0,0,0,0
1246291406,0.088208504,0.01980295,-0.11049406,0.0,0.9974303,0.044566736,0.007442112,-0.055598415,0.4922949,-1.0,1,0,0,0,0,0,0
1246392390,0.12432652,0.042979993,-0.11049406,0.0,0.9962419,0.063198395,0.017984528,-0.056432437,0.49502292,-1.0,1,0,0,0,0,0,0
1246491546,0.12647934,0.050495096,-0.11049406,0.0,0.99607265,0.0644722,0.021667374,-0.05668396,0.4976159,-1.0,1,0,0,0,0,0,0
1246595521,0.15598911,0.061229188,-0.11049406,0.0,0.99484074,0.079445265,0.026169801,-0.057406593,0.4982456,-1.0,1,0,0,0,0,0,0
1246696382,0.15977387,0.06560457,-0.11049406,0.0,0.99460995,0.08144257,0.028237715,-0.057626437,0.49863157,-1.0,1,0,0,0,0,0,0
1246799736,0.166491,0.06634238,-0.11049406,0.0,0.994317,0.08480187,0.028410943,-0.057750892,0.49725392,-1.0,1,0,0,0,0,0,0
1246903838,0.17572294,0.0663983,-0.11049406,0.0,0.9939139,0.08939214,0.028171865,-0.057883818,0.49954385,-1.0,1,0,0,0,0,0,0
1247003411,0.1691468,0.067387104,-0.11049406,0.0,0.9941837,0.086149395,0.02885372,-0.057831645,0.50132644,-1.0,1,0,0,0,0,0,0
1247107369,0.1662338,0.058516387,-0.11049406,0.0,0.9944673,0.084468886,0.024526166,-0.05742975,0.50153846,-1.0,1,0,0,0,0,0,0
1247207904,0.16236405,0.053143095,-0.11049406,0.0,0.9947156,0.08240282,0.021964232,-0.057168864,0.50241345,-1.0,1,0,0,0,0,0,0
1247307286,0.16278899,0.050835982,-0.11049406,0.0,0.9947331,0.082553126,0.020804357,-0.05708156,0.50091094,-1.0,1,0,0,0,0,0,0
1247411388,0.1554913,0.041006014,-0.11049406,0.0,0.99516106,0.07866122,0.016120648,-0.05663043,0.5017856,-1.0,1,0,0,0,0,0,0
1247511902,0.15812989,0.040646408,-0.11049406,0.0,0.99506086,0.079964444,0.015866978,-0.056637675,0.49826288,-1.0,1,0,0,0,0,0,0
1247611566,0.1460418,0.031793308,-0.11049406,0.0,0.99562365,0.073710926,0.011801392,-0.056222755,0.50527334,-1.0,1,0,0,0,0,0,0
1247715567,0.1364787,0.025423387,-0.11049406,0.0,0.99602205,0.06877715,0.008897542,-0.055951383,0.5106361,-1.0,1,0,0,0,0,0,0
1247816084,0.13720575,0.0208536,-0.11049406,0.0,0.996032,0.06901516,0.0066012144,-0.05579969,0.51571023,-1.0,1,0,0,0,0,0,0
1247919882,0.12363535,0.019826464,-0.11049406,0.0,0.9964843,0.062227372,0.006467874,-0.055722225,0.5187495,-1.0,1,0,0,0,0,0,0
1248024814,0.11761938,0.021212319,-0.11049406,0.0,0.9966576,0.05926746,0.007326118,-0.055742785,0.5184971,-1.0,1,0,0,0,0,0,0
1248127839,0.107341796,0.013308417,-0.11049406,0.0,0.99699473,0.053929016,0.0036722787,-0.055494614,0.52096575,-1.0,1,0,0,0,0,0,0
1248227540,0.103122145,0.020966167,-0.11049406,0.0,0.9970627,0.05203485,0.007607258,-0.055681963,0.5162281,-1.0,1,0,0,0,0,0,0
1248331600,0.09330407,0.014970923,-0.11049406,0.0,0.99734074,0.04697554,0.00489077,-0.055505857,0.5201175,-1.0,1,0,0,0,0,0,0
1248431864,0.09282833,0.016453499,-0.11049406,0.0,0.99734414,0.04677892,0.005643324,-0.05553871,0.5155342,-1.0,1,0,0,0,0,0,0
1248535959,0.090464,0.022991117,-0.11049406,0.0,0.9973584,0.045778714,0.008969381,-0.05567779,0.51477206,-1.0,1,0,0,0,0,0,0
1248639873,0.080593646,0.021402672,-0.11049406,0.0,0.99758273,0.040812574,0.008451714,-0.055601396,0.5146354,-1.0,1,0,0,0,0,0,0
1248739424,0.073796146,0.024591248,-0.11049406,0.0,0.9976942,0.037509106,0.010231343,-0.05563005,0.5143983,-1.0,1,0,0,0,0,0,0
1248843520,0.071020745,0.029288335,-0.11049406,0.0,0.99770904,0.03625304,0.012651863,-0.055697296,0.5140606,-1.0,1,0,0,0,0,0,0
1248943993,0.06766943,0.026560916,-0.11049406,0.0,0.99779,0.034506563,0.011384421,-0.055631015,0.51432955,-1.0,1,0,0,0,0,0,0
1249043832,0.06891893,0.0343105,-0.11049406,0.0,0.997702,0.035341706,0.015215909,-0.055768136,0.5107539,-1.0,1,0,0,0,0,0,0
1249147527,0.06397341,0.03590992,-0.11049406,0.0,0.99777097,0.0329182,0.016151747,-0.055755105,0.51015353,-1.0,1,0,0,0,0,0,0
1249247915,0.062212303,0.039812908,-0.11049406,0.0,0.99775934,0.032146137,0.018148122,-0.055799406,0.5062088,-1.0,1,0,0,0,0,0,0
1249351833,0.057718012,0.040703565,-0.11049406,0.0,0.99781936,0.029928269,0.018717857,-0.05577082,0.505367,-1.0,1,0,0,0,0,0,0
1249456109,0.060699556,0.03816694,-0.11049406,0.0,0.99780077,0.03134652,0.017369103,-0.055761624,0.5047349,-1.0,1,0,0,0,0,0,0
1249555857,0.066801146,0.04335274,-0.11049406,0.0,0.99764293,0.034531765,0.019785967,-0.055897873,0.5033025,-1.0,1,0,0,0,0,0,0
1249659625,0.06269534,0.04182427,-0.11049406,0.0,0.9977293,0.03244197,0.019138126,-0.05583412,0.505332,-1.0,1,0,0,0,0,0,0
1249760196,0.058381896,0.040123235,-0.11049406,0.0,0.9978157,0.030243644,0.018409794,-0.055768903,0.5038996,-1.0,1,0,0,0,0,0,0
1251083530,0.07502326,0.043399263,-0.11049406,0.0,0.997492,0.038634088,0.019579202,-0.055979583,0.49597496,-1.0,1,0,0,0,0,0,0
1252512020,0.1084675,-0.008620748,-0.11049406,0.0,0.9970099,0.053886287,-0.0072906897,-0.054903932,0.4941716,-1.0,1,0,0,0,0,0,0
1252615953,0.104364835,-0.015867988,-0.11049406,0.0,0.9971066,0.05164002,-0.010791081,-0.054728843,0.5041589,-1.0,1,0,0,0,0,0,0
1252919738,0.08827517,-0.013137634,-0.11049406,0.0,0.9974963,0.043692622,-0.0089887455,-0.05487456,0.50524014,-1.0,1,0,0,0,0,0,0
1253019740,0.09043452,-0.007493563,-0.11049406,0.0,0.9974561,0.044925883,-0.0062332125,-0.054993,0.50500286,-1.0,1,0,0,0,0,0,0
1253123338,0.08882754,-0.007092385,-0.11049406,0.0,0.9974921,0.04413553,-0.005988942,-0.05500692,0.50739944,-1.0,1,0,0,0,0,0,0
1253227548,0.085439615,0.0033198465,-0.11049406,0.0,0.99755806,0.042733178,-0.0007023437,-0.05523926,0.5092255,-1.0,1,0,0,0,0,0,0
1253328028,0.07135491,-0.0049897367,-0.11049406,0.0,0.99784064,0.03547768,-0.0044591217,-0.05509476,0.5147872,-1.0,1,0,0,0,0,0,0
1253431867,0.07039269,0.0017607269,-0.11049406,0.0,0.99785376,0.03518396,-0.0010646267,-0.05521565,0.5189254,-1.0,1,0,0,0,0,0,0
1253531382,0.05881388,-0.0035779285,-0.11049406,0.0,0.9980439,0.029259054,-0.0034090444,-0.055142444,0.5254223,-1.0,1,0,0,0,0,0,0
1253632061,0.061284184,0.006899531,-0.11049406,0.0,0.99799377,0.03078077,0.0017511295,-0.05529821,0.5214039,-1.0,1,0,0,0,0,0,0
1253735942,0.05344619,0.012915544,-0.11049406,0.0,0.99808747,0.02703505,0.004970158,-0.055370346,0.5245343,-1.0,1,0,0,0,0,0,0
1253835659,0.042855408,0.015569837,-0.11049406,0.0,0.9982056,0.021822497,0.0065880897,-0.055371135,0.52548075,-1.0,1,0,0,0,0,0,0
1253939616,0.042063866,0.018733773,-0.11049406,0.0,0.9981988,0.021514481,0.008189166,-0.055400986,0.5271523,-1.0,1,0,0,0,0,0,0
1254039855,0.038081836,0.022728832,-0.11049406,0.0,0.99821687,0.019636896,0.010293488,-0.055421393,0.53080034,-1.0,1,0,0,0,0,0,0
1254139624,0.034220275,0.024867235,-0.11049406,0.0,0.99823916,0.017768329,0.011467827,-0.05541898,0.53204125,-1.0,1,0,0,0,0,0,0
1254243606,0.031723186,0.021389483,-0.11049406,0.0,0.9982822,0.01642629,0.009801104,-0.05537819,0.5353364,-1.0,1,0,0,0,0,0,0
1254343868,0.03020669,0.02537143,-0.11049406,0.0,0.99826944,0.015778907,0.011830685,-0.055399474,0.53583425,-1.0,1,0,0,0,0,0,0
1254443540,0.028595278,0.02534419,-0.11049406,0.0,0.9982821,0.014973841,0.011861718,-0.055389743,0.5323612,-1.0,1,0,0,0,0,0,0
1254547630,0.023795221,0.021766437,-0.11049406,0.0,0.9983373,0.01247938,0.010208711,-0.055341028,0.53244776,-1.0,1,0,0,0,0,0,0
1254648415,0.024383107,0.028498229,-0.11049406,0.0,0.9982891,0.012958152,0.013552717,-0.055382665,0.526361,-1.0,1,0,0,0,0,0,0
1254751739,0.021170814,0.028248006,-0.11049406,0.0,0.9983105,0.011347846,0.013516748,-0.055359595,0.52748543,-1.0,1,0,0,0,0,0,0
1254856011,0.017473932,0.035659168,-0.11049406,0.0,0.9982689,0.00970658,0.017318398,-0.055363577,0.52599216,-1.0,1,0,0,0,0,0,0
1254955401,0.0081102885,0.035780873,-0.11049406,0.0,0.9983023,0.005036128,0.01763816,-0.05528207,0.5230114,-1.0,1,0,0,0,0,0,0
1255059583,0.008170273,0.044641253,-0.11049406,0.0,0.9982122,0.0053102844,0.022059014,-0.055295754,0.5187282,-1.0,1,0,0,0,0,0,0
1255160021,0.0069295787,0.038566068,-0.11049406,0.0,0.998279,0.0045235693,0.019061018,-0.055275034,0.518467,-1.0,1,0,0,0,0,0,0
1255259421,0.0034325996,0.041336957,-0.11049406,0.0,0.9982576,0.0028545226,0.020540692,-0.05524247,0.51785654,-1.0,1,0,0,0,0,0,0
1255363698,0.0044396943,0.039022226,-0.11049406,0.0,0.9982794,0.003293348,0.019357504,-0.055251524,0.51230985,-1.0,1,0,0,0,0,0,0
1255463730,0.006837903,0.03976969,-0.11049406,0.0,0.9982673,0.0045109945,0.019664327,-0.05527557,0.50936824,-1.0,1,0,0,0,0,0,0
1255568337,0.0058445428,0.033137742,-0.11049406,0.0,0.9983303,0.0038322776,0.016381422,-0.055259462,0.51228315,-1.0,1,0,0,0,0,0,0
