timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
1244762829,-0.026264949,0.13134438,0.05412195,0.10387993,-0.12322426,0.032089233,0.0,0.0,0.0,-0.020390436,0.0,0.0,0.0,0.0,0.0,0.26275542,0.26275504,0.5716858,0.470025,0.4700249,4.0561504,0.0,0.0,0.0,0.090168074,0.0,0.0,0.0,0.0,0.0,0.00011510169,0.0038034203,0.009699922,0.0,0.0,0.0,0.0,0.0,0.0
1244966764,-0.0066155605,0.099693894,0.010680946,0.109603405,-0.11904144,0.12652206,0.0,0.0,0.0,0.0023391694,0.0,0.0,0.0,0.0,0.0,0.26292896,0.26292858,0.5717147,0.4696863,0.46968618,4.056285,0.0,0.0,0.0,0.09016803,0.0,0.0,0.0,0.0,0.0,0.00010792445,0.0033361958,0.008900491,0.0,0.0,0.0,0.0,0.0,0.0
1245170755,-0.048545234,0.11774662,0.044531226,0.11408663,-0.1181097,-0.38211823,0.0,0.0,0.0,-0.013944954,0.0,0.0,0.0,0.0,0.0,0.26271868,0.2627183,0.5717078,0.4685591,0.46855897,4.0564127,0.0,0.0,0.0,0.09016845,0.0,0.0,0.0,0.0,0.0,0.00012769878,0.0022076934,0.0055595273,0.0,0.0,0.0,0.0,0.0,0.0
1245370761,-0.027971998,0.15941513,0.028860914,0.09842253,-0.1153183,-0.46040344,0.0,0.0,0.0,-0.009999521,0.0,0.0,0.0,0.0,0.0,0.26272255,0.26272216,0.5717173,0.46725556,0.46725544,4.056255,0.0,0.0,0.0,0.09016835,0.0,0.0,0.0,0.0,0.0,0.00025194293,0.0035554077,0.008850235,0.0,0.0,0.0,0.0,0.0,0.0
1245574760,-0.05711008,0.09967667,-0.0016158274,0.0943737,-0.10808754,-0.15332413,0.0,0.0,0.0,-0.008850232,0.0,0.0,0.0,0.0,0.0,0.26272187,0.26272145,0.5717279,0.4659394,0.46593928,4.056162,0.0,0.0,0.0,0.09016843,0.0,0.0,0.0,0.0,0.0,0.00037246518,0.0026607173,0.0076125236,0.0,0.0,0.0,0.0,0.0,0.0
1245774620,-0.034632854,0.09707039,-0.08268103,0.09258461,-0.10473633,-0.12976074,0.0,0.0,0.0,0.014086202,0.0,0.0,0.0,0.0,0.0,0.26266703,0.2626667,0.57171005,0.4655784,0.46557826,4.0562873,0.0,0.0,0.0,0.09016836,0.0,0.0,0.0,0.0,0.0,5.0127746e-05,0.0044448543,0.013722187,0.0,0.0,0.0,0.0,0.0,0.0
1245978750,-0.021075444,0.14340614,0.030391484,0.100367546,-0.090005875,0.09806061,0.0,0.0,0.0,-0.0008618161,0.0,0.0,0.0,0.0,0.0,0.26284927,0.26284882,0.571737,0.46525806,0.46525794,4.0564203,0.0,0.0,0.0,0.09016827,0.0,0.0,0.0,0.0,0.0,0.00014256751,0.0038963198,0.012508998,0.0,0.0,0.0,0.0,0.0,0.0
1246182791,-0.045393046,0.09472458,0.24178414,0.096615314,-0.08769989,-0.22633362,0.0,0.0,0.0,-0.02168896,0.0,0.0,0.0,0.0,0.0,0.26269954,0.26269907,0.57168686,0.46448123,0.46448112,4.056308,0.0,0.0,0.0,0.09016827,0.0,0.0,0.0,0.0,0.0,0.0001393057,0.009832442,0.028067881,0.0,0.0,0.0,0.0,0.0,0.0
1246382766,0.05443786,0.23013788,-0.00800997,0.11274004,-0.053681374,-0.52604675,0.0,0.0,0.0,-0.054858446,0.0,0.0,0.0,0.0,0.0,0.26312798,0.26306814,0.57169944,0.46576744,0.4657671,4.0561643,0.0,0.0,0.0,0.09016796,0.0,0.0,0.0,0.0,0.0,0.00035863326,0.0062667653,0.012796075,0.0,0.0,0.0,0.0,0.0,0.0
1246586792,-0.10886037,-0.06378758,0.14317167,0.1393547,-0.05812359,0.73531723,0.0,0.0,0.0,-0.0007096231,0.0,0.0,0.0,0.0,0.0,0.26348117,0.2633827,0.57171404,0.46457186,0.46456966,4.056312,0.0,0.0,0.0,0.090167925,0.0,0.0,0.0,0.0,0.0,0.0002657096,0.014408326,0.047670655,0.0,0.0,0.0,0.0,0.0,0.0
