Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,26047,-16.9363,-13.1893,0.874555,21.484,1087011166,23069,21.484,3,22,1087011166,2.333
dataset_1,1,26078,-16.938,-13.0959,0.872276,21.428,1087011221,23089,21.428,3,22,1087011221,2.333
dataset_1,1,26332,-16.7302,-13.437,0.49932,21.464,1087011706,23263,21.464,3,13,1087011706,1.333
dataset_1,1,26389,-16.8416,-13.3294,0.499785,21.484,1087011817,23304,21.484,3,13,1087011817,1.333
dataset_1,1,26417,-16.7977,-13.2043,0.49718,21.372,1087011872,23323,21.372,2,13,1087011872,1.333
dataset_1,1,26473,-17.0001,-13.1724,0.500437,21.512,1087011983,23363,21.512,9,13,1087011983,1.333
dataset_1,1,26502,-17.0705,-13.1271,0.501088,21.54,1087012038,23384,21.54,3,13,1087012038,1.333
dataset_1,1,26730,-16.7667,-13.4567,0.625679,21.508,1087012486,23545,21.508,3,17,1087012486,1.667
dataset_1,1,26784,-17.0115,-13.4638,0.631381,21.704,1087012596,23584,21.704,3,17,1087012596,1.667
dataset_1,1,26837,-16.7993,-13.1062,0.620094,21.316,1087012707,23624,21.316,6,17,1087012707,1.667
dataset_1,1,26865,-17.1357,-13.2727,0.630799,21.684,1087012762,23644,21.684,3,17,1087012762,1.667
dataset_1,1,26893,-16.995,-13.069,0.623934,21.448,1087012817,23664,21.448,3,17,1087012817,1.667
