Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,25544,-16.6239,-13.5436,0.249631,21.444,1086409977,22663,21.444,3,14,1086409977,0.667
dataset_1,1,25573,-16.7053,-13.5132,0.250144,21.488,1086410033,22683,21.488,1,14,1086410033,0.667
dataset_1,1,25630,-17.2808,-13.7803,0.257315,22.104,1086410143,22723,22.104,6,14,1086410143,0.667
dataset_1,1,25717,-17.0434,-13.3062,0.251727,21.624,1086410309,22782,21.624,18,14,1086410309,0.667
dataset_1,1,25747,-17.0771,-13.2368,0.251541,21.608,1086410364,22802,21.608,4,14,1086410364,0.667
dataset_1,1,25803,-17.63,-13.4694,0.258292,22.188,1086410475,22842,22.188,1,14,1086410475,0.667
dataset_1,1,25833,-17.1543,-13.0114,0.250656,21.532,1086410531,22862,21.532,3,14,1086410531,0.667
dataset_1,1,25863,-17.1932,-12.9466,0.250563,21.524,1086410586,22882,21.524,1,14,1086410586,0.667
dataset_1,1,25892,-17.3385,-12.9662,0.252053,21.652,1086410641,22901,21.652,1,14,1086410641,0.667
dataset_1,1,25947,-17.5564,-12.9343,0.253869,21.808,1086410752,22942,21.808,1,14,1086410752,0.667
dataset_1,1,26101,-17.067,-13.4159,0.378927,21.712,1086411033,23043,21.712,3,18,1086411033,1
dataset_1,1,26162,-17.0829,-13.2461,0.377321,21.62,1086411144,23081,21.62,3,18,1086411144,1
dataset_1,1,26575,-17.1066,-13.1881,0,21.6,1086411957,23377,21.6,6,5,1086411957,0
dataset_1,1,26603,-17.1502,-13.1313,0,21.6,1086412012,23396,21.6,3,5,1086412012,0
dataset_1,1,26882,-16.8989,-13.3173,0.125049,21.516,1086412570,23596,21.516,3,9,1086412570,0.333
dataset_1,1,26909,-16.9296,-13.2459,0.124933,21.496,1086412625,23616,21.496,5,9,1086412625,0.333
dataset_1,1,26965,-17.0976,-13.186,0.125491,21.592,1086412736,23656,21.592,6,9,1086412736,0.333
dataset_1,1,26991,-17.1277,-13.1141,0.125375,21.572,1086412791,23676,21.572,3,9,1086412791,0.333
