Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,25713,-16.9999,-13.2579,-0.250982,21.56,1085910313,22785,21.56,4,6,1085910313,-0.667
dataset_1,1,25742,-17.0754,-13.226,-0.251447,21.6,1085910368,22804,21.6,3,6,1085910368,-0.667
dataset_1,1,25771,-17.0359,-13.1005,-0.25019,21.492,1085910424,22824,21.492,3,6,1085910424,-0.667
dataset_1,1,25799,-17.196,-13.1283,-0.251866,21.636,1085910479,22844,21.636,1,6,1085910479,-0.667
dataset_1,1,26094,-17.1809,-13.4958,-0.126979,21.848,1085911036,23045,21.848,3,10,1085911036,-0.333
dataset_1,1,26182,-17.1858,-13.2157,-0.126002,21.68,1085911202,23104,21.68,3,10,1085911202,-0.333
dataset_1,1,26212,-17.215,-13.1381,-0.125863,21.656,1085911257,23125,21.656,3,10,1085911257,-0.333
dataset_1,1,26524,-17.1463,-13.3913,0,21.756,1085911859,23341,21.756,3,5,1085911859,0
dataset_1,1,26857,-17.085,-13.5414,-0.380532,21.804,1085912517,23580,21.804,2,1,1085912517,-1
dataset_1,1,26913,-17.1556,-13.4131,-0.380113,21.78,1085912628,23618,21.78,2,1,1085912628,-1
dataset_1,1,26967,-17.0429,-13.1343,-0.375576,21.52,1085912739,23658,21.52,25,1,1085912739,-1
dataset_1,1,27020,-17.3021,-13.1377,-0.379206,21.728,1085912850,23699,21.728,2,1,1085912850,-1
