Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,25685,-16.9648,-13.3884,-1.25859,21.648,1084810326,22752,21.648,1,20,1084810326,-3.333
dataset_1,1,25713,-16.9454,-13.2773,-1.25371,21.564,1084810381,22772,21.564,1,20,1084810381,-3.333
dataset_1,1,25770,-17.0092,-13.1367,-1.25162,21.528,1084810492,22812,21.528,5,20,1084810492,-3.333
dataset_1,1,25799,-17.0994,-13.1113,-1.25487,21.584,1084810547,22832,21.584,1,20,1084810547,-3.333
dataset_1,1,26175,-17.2375,-13.3034,-1.14113,21.804,1084811271,23094,21.804,7,24,1084811271,-3
dataset_1,1,26202,-17.1293,-13.1296,-1.13108,21.612,1084811326,23113,21.612,11,24,1084811326,-3
dataset_1,1,26233,-17.2704,-13.1423,-1.13736,21.732,1084811381,23133,21.732,3,24,1084811381,-3
dataset_1,1,26262,-17.7242,-13.3901,-1.16416,22.244,1084811437,23153,22.244,12,24,1084811437,-3
dataset_1,1,26292,-17.3001,-12.9704,-1.13318,21.652,1084811492,23174,21.652,3,24,1084811492,-3
dataset_1,1,26350,-17.5614,-12.9806,-1.14448,21.868,1084811602,23213,21.868,3,24,1084811602,-3
dataset_1,1,26605,-17.1161,-13.1242,-1.0047,21.592,1084812097,23392,21.592,4,23,1084812097,-2.667
dataset_1,1,26633,-17.1427,-13.0498,-1.00358,21.568,1084812153,23412,21.568,4,23,1084812153,-2.667
dataset_1,1,26801,-17.733,-12.9264,-1.0222,21.968,1084812484,23531,21.968,4,23,1084812484,-2.667
dataset_1,1,26880,-17.0144,-13.442,-1.38967,21.728,1084812646,23589,21.728,2,19,1084812646,-3.667
dataset_1,1,26963,-17.0658,-13.1947,-1.38251,21.616,1084812812,23649,21.616,11,19,1084812812,-3.667
dataset_1,1,26993,-16.9868,-13.0486,-1.37278,21.464,1084812867,23667,21.464,30,19,1084812867,-3.667
dataset_1,1,27020,-17.1688,-13.0933,-1.38379,21.636,1084812923,23687,21.636,8,19,1084812923,-3.667
