Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,25626,-16.5745,-13.1132,-0.246046,21.136,1085810227,22745,21.136,10,6,1085810227,-0.667
dataset_1,1,25681,-17.0472,-13.2948,-0.25168,21.62,1085810337,22785,21.62,1,6,1085810337,-0.667
dataset_1,1,25766,-17.2514,-13.1611,-0.252612,21.7,1085810503,22846,21.7,1,6,1085810503,-0.667
dataset_1,1,25847,-17.5014,-13.0689,-0.254288,21.844,1085810670,22905,21.844,1,6,1085810670,-0.667
dataset_1,1,25875,-17.4978,-12.9666,-0.253543,21.78,1085810725,22926,21.78,1,6,1085810725,-0.667
dataset_1,1,25934,-17.3692,-12.6891,-0.250423,21.512,1085810835,22965,21.512,21,6,1085810835,-0.667
dataset_1,1,26048,-17.0843,-13.4296,-0.632428,21.74,1085811052,23043,21.74,2,2,1085811052,-1.667
dataset_1,1,26078,-17.0429,-13.301,-0.62917,21.628,1085811107,23063,21.628,2,2,1085811107,-1.667
dataset_1,1,26086,-17.1892,-13.4007,-0.126676,21.796,1085811116,23066,21.796,3,10,1085811116,-0.333
dataset_1,1,26109,-17.0734,-13.2292,-0.628588,21.608,1085811163,23083,21.608,2,2,1085811163,-1.667
dataset_1,1,26195,-17.348,-13.1535,-0.633592,21.78,1085811329,23143,21.78,2,2,1085811329,-1.667
dataset_1,1,26454,-17.0847,-13.4733,-0.506299,21.764,1085811804,23314,21.764,3,31,1085811804,-1.333
dataset_1,1,26481,-17.1238,-13.4171,-0.506206,21.76,1085811859,23332,21.76,3,31,1085811859,-1.333
dataset_1,1,26536,-17.1497,-13.2404,-0.504159,21.672,1085811969,23373,21.672,39,31,1085811969,-1.333
dataset_1,1,26590,-17.2958,-13.1616,-0.505741,21.74,1085812079,23413,21.74,7,31,1085812079,-1.333
dataset_1,1,26818,-17.147,-13.5857,-0.381859,21.88,1085812543,23581,21.88,2,1,1085812543,-1
dataset_1,1,26844,-17.1519,-13.502,-0.381021,21.832,1085812598,23599,21.832,2,1,1085812598,-1
dataset_1,1,26901,-17.0656,-13.2422,-0.377042,21.604,1085812709,23639,21.604,2,1,1085812709,-1
dataset_1,1,26928,-17.1561,-13.2167,-0.378019,21.66,1085812764,23659,21.66,2,1,1085812764,-1
dataset_1,1,26982,-17.2652,-13.1003,-0.378298,21.676,1085812875,23701,21.676,2,1,1085812875,-1
