Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,26060,-16.8872,-13.3463,-1.75715,21.596,1084511060,23028,21.596,5,16,1084511060,-4.667
dataset_1,1,26089,-16.8874,-13.2557,-1.75259,21.54,1084511115,23047,21.54,8,16,1084511115,-4.667
dataset_1,1,26119,-16.899,-13.1697,-1.74901,21.496,1084511170,23067,21.496,8,16,1084511170,-4.667
dataset_1,1,26150,-16.9985,-13.1521,-1.75454,21.564,1084511225,23087,21.564,2,16,1084511225,-4.667
dataset_1,1,26179,-17.0782,-13.114,-1.7578,21.604,1084511281,23108,21.604,8,16,1084511281,-4.667
dataset_1,1,26352,-16.515,-13.4453,-1.48916,21.348,1084511610,23225,21.348,6,15,1084511610,-4
dataset_1,1,26381,-16.5696,-13.3843,-1.48944,21.352,1084511665,23247,21.352,6,15,1084511665,-4
dataset_1,1,26411,-16.6566,-13.3588,-1.49307,21.404,1084511720,23267,21.404,6,15,1084511720,-4
dataset_1,1,26469,-16.4507,-13.0153,-1.46684,21.028,1084511831,23305,21.028,31,15,1084511831,-4
dataset_1,1,26524,-16.895,-13.1666,-1.49781,21.472,1084511941,23347,21.472,6,15,1084511941,-4
dataset_1,1,26552,-16.9472,-13.1125,-1.49837,21.48,1084511997,23367,21.48,6,15,1084511997,-4
dataset_1,1,26580,-16.8555,-12.957,-1.48665,21.312,1084512052,23385,21.312,13,15,1084512052,-4
dataset_1,1,26607,-16.7515,-12.7843,-1.47354,21.124,1084512108,23405,21.124,12,15,1084512108,-4
dataset_1,1,26806,-17.2313,-13.8296,-1.41602,22.14,1084512499,23545,22.14,3,19,1084512499,-3.667
dataset_1,1,26918,-17.0702,-13.3127,-1.38737,21.692,1084512720,23625,21.692,8,19,1084512720,-3.667
dataset_1,1,26944,-17.0422,-13.186,-1.38097,21.592,1084512775,23647,21.592,2,19,1084512775,-3.667
dataset_1,1,26973,-17.032,-13.088,-1.37662,21.524,1084512831,23666,21.524,2,19,1084512831,-3.667
dataset_1,1,27001,-17.5736,-13.4117,-1.41679,22.152,1084512886,23685,22.152,3,19,1084512886,-3.667
