Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,25673,-17.1075,-13.361,-0.758017,21.72,1085610357,22781,21.72,2,28,1085610357,-2
dataset_1,1,25680,-17.2024,-13.382,-0.253729,21.796,1085610387,22792,21.796,1,6,1085610387,-0.667
dataset_1,1,25702,-17.0751,-13.24,-0.754527,21.62,1085610412,22801,21.62,2,28,1085610412,-2
dataset_1,1,25755,-17.1013,-13.0749,-0.751735,21.54,1085610523,22840,21.54,2,28,1085610523,-2
dataset_1,1,26075,-17.1301,-13.3451,-0.631963,21.724,1085611157,23068,21.724,6,2,1085611157,-1.667
dataset_1,1,26105,-17.0786,-13.2094,-0.628356,21.6,1085611212,23088,21.6,4,2,1085611212,-1.667
dataset_1,1,26136,-17.1056,-13.135,-0.627657,21.576,1085611268,23108,21.576,2,2,1085611268,-1.667
dataset_1,1,26194,-17.2,-13.0177,-0.627774,21.58,1085611378,23148,21.58,38,2,1085611378,-1.667
dataset_1,1,26477,-17.0496,-13.3302,-0.5036,21.648,1085611908,23338,21.648,14,31,1085611908,-1.333
dataset_1,1,26505,-16.9981,-13.1946,-0.500716,21.524,1085611963,23358,21.524,10,31,1085611963,-1.333
dataset_1,1,26534,-17.1327,-13.2035,-0.503321,21.636,1085612018,23378,21.636,10,31,1085612018,-1.333
dataset_1,1,26563,-17.1637,-13.1369,-0.502949,21.62,1085612074,23397,21.62,3,31,1085612074,-1.333
dataset_1,1,26589,-17.2127,-13.0793,-0.503042,21.624,1085612129,23417,21.624,3,31,1085612129,-1.333
dataset_1,1,26704,-17.0118,-13.8498,-0.382906,21.94,1085612371,23505,21.94,2,1,1085612371,-1
dataset_1,1,26730,-17.0507,-13.7828,-0.382696,21.928,1085612426,23525,21.928,2,1,1085612426,-1
dataset_1,1,26757,-17.317,-13.8984,-0.387583,22.208,1085612482,23545,22.208,2,1,1085612482,-1
dataset_1,1,26786,-17.3974,-13.8683,-0.388351,22.252,1085612537,23564,22.252,2,1,1085612537,-1
dataset_1,1,26870,-17.1728,-13.3975,-0.380183,21.784,1085612703,23624,21.784,2,1,1085612703,-1
dataset_1,1,26898,-17.2352,-13.3498,-0.380532,21.804,1085612758,23644,21.804,2,1,1085612758,-1
dataset_1,1,26954,-17.3089,-13.2146,-0.380113,21.78,1085612869,23684,21.78,5,1,1085612869,-1
dataset_1,1,27094,-17.6893,-13.0274,-0.383464,21.972,1085613146,23783,21.972,2,1,1085613146,-1
