timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
1725779372,-0.00046562136,-0.0027887896,-0.00084982,7.653024e-05,0.0003250977,-3.979633e-06,0.0
1725907346,0.00062322523,0.000374896,-0.00016047829,0.00012425108,0.0006259083,-1.2295759e-05,0.0
1725939367,-0.0006004985,0.002742524,0.0004922657,0.00014498239,0.0007543615,-2.4913197e-05,0.0
1725971420,-5.22607e-05,0.0016286714,-0.00071914773,0.00016393248,0.00087997236,-2.7610475e-05,0.0
1726000155,0.0007025895,0.0013121779,7.3452946e-05,0.00017887115,0.00099528,-2.4806706e-05,0.0
1726033069,0.00049018615,0.00053368113,-0.0001918904,0.00019562387,0.0011262575,-2.9950575e-05,0.0
1726064901,0.00045128737,-0.0016408935,0.00015571504,0.00021218634,0.0012555422,-3.471406e-05,0.0
1726096889,0.0053025708,-0.0046107424,0.0050240946,0.0002216844,0.001388184,-5.3156087e-05,0.0
1726128902,-0.0077675013,0.01774817,-0.010982643,0.0002514349,0.0014891041,-3.478819e-05,0.0
1726160909,0.012296579,-0.011139567,-0.0012178039,0.00022684433,0.0016655979,-2.2580118e-06,0.0
1726192903,-0.004904669,-0.0019711845,-0.0041815345,0.00028508285,0.001779974,-1.47413075e-05,0.0
1726224907,0.021156916,0.011929079,0.02910332,0.00022800846,0.0018268888,-0.0001129081,0.0
1726256927,-0.011757537,-0.038399976,0.0082859695,0.0002549659,0.0020965124,-0.00023728407,0.0
1726288955,0.015401373,-0.005178843,0.04491348,0.00024450512,0.0021750245,-0.00049445056,0.0
1726320924,-0.042951617,-0.019957747,-0.053317852,0.00032994544,0.0022772895,-0.00040491947,0.0
1726352927,-0.020345371,-0.0129423505,0.0013900856,0.000294263,0.0024926367,-0.00027978374,0.0
1726385007,-0.033986807,0.0051470245,-0.018192315,0.0003740009,0.0026290806,-0.00021418018,0.0
1726416967,-0.00982138,0.008413976,-0.00080366037,0.0004250841,0.0027162267,-0.00018698238,0.0
1726449001,-0.004877102,0.00870979,-0.010142319,0.00049186905,0.0028297305,-0.00014127785,0.0
1726480918,0.01547782,0.007553951,-0.0086186975,0.00046330906,0.0029363579,-8.211628e-05,0.0
1726513046,0.011318809,0.005114537,-0.0039046442,0.00044293614,0.0030572691,-3.564295e-05,0.0
1726544933,0.012535149,0.005548769,-0.004495862,0.0004629483,0.0031555567,-1.3819131e-06,0.0
1726576987,0.011695096,-0.0060750935,-0.0008502328,0.00045826889,0.0032744245,3.098274e-05,0.0
1726608910,0.007859475,-0.0052866153,0.0011169435,0.0004517296,0.0034083184,1.8937819e-05,0.0
1726640984,0.009490307,-0.01987534,0.0053697694,0.00041899236,0.0035580278,2.0438729e-05,0.0
1726673008,-0.0018219985,-0.005887108,0.008441008,0.00044979856,0.003691511,-2.8293518e-05,0.0
1726704998,-0.014958837,-0.007714063,0.010546916,0.0004824713,0.0038207858,-5.948368e-05,0.0
1726736899,-0.01192306,0.01270224,0.015904939,0.00052123854,0.0039349184,-0.00015944376,0.0
1726768911,-0.015186022,0.022254182,0.041761912,0.00054440106,0.004036511,-0.0003355745,0.0
1726801812,-0.028841456,0.03739301,0.0769165,0.00059799594,0.004100976,-0.00078429794,0.0
1726833767,-0.08729756,-0.035738938,0.09642007,0.00072190247,0.0042023063,-0.0014622245,0.0
1726865729,-0.12620457,-0.08930316,0.11488449,0.0009476255,0.00440449,-0.0022337576,0.0
1726897689,-0.19728772,-0.15933616,0.11466002,0.001279478,0.0047414773,-0.0030973,0.0
1726929758,-0.17094989,-0.23935165,0.11089717,0.0016667801,0.005244787,-0.0040386217,0.0
1726961746,-0.14674446,-0.25511944,0.08642457,0.002089906,0.005879852,-0.0049169534,0.0
1726993685,-0.037447542,-0.18867192,0.066731624,0.002480682,0.006568947,-0.0056641554,0.0
1727025695,0.005408503,-0.10897849,0.048663784,0.0028422282,0.007221169,-0.006293071,0.0
1727057792,-0.017033108,-0.0012450649,0.05226191,0.003172387,0.007719592,-0.0068711797,0.0
1727089755,-0.08122347,0.07516625,0.04732566,0.0034809578,0.007978287,-0.007497584,0.0
1727122564,-0.028502852,0.10620879,0.047353793,0.0037995358,0.008116171,-0.008169933,0.0
1727154554,0.112314686,0.19371177,0.037726995,0.004033701,0.008198645,-0.008770321,0.0
1727186530,0.21367548,0.26307487,0.043194585,0.0041120145,0.008193207,-0.00936568,0.0
1727218619,0.22005518,0.24344604,0.041361596,0.0040626554,0.008101518,-0.010015714,0.0
1727250572,0.115436785,0.18398908,0.032326587,0.004021056,0.007972709,-0.010637489,0.0
1727282572,0.08340371,0.17390513,0.0358687,0.004089621,0.0078536505,-0.011246928,0.0
1727314514,0.08195409,0.1703858,0.029818743,0.0042488836,0.007761109,-0.01187053,0.0
1727346590,0.07086789,0.17778994,0.025578834,0.004404632,0.007621964,-0.012468983,0.0
1727379477,0.07511059,0.15407653,0.023041662,0.004501095,0.0074333246,-0.013043332,0.0
1727411383,0.04901982,0.079219386,0.009489644,0.0045942883,0.0072717117,-0.013580224,0.0
1727443372,0.05461193,0.040543832,0.019926557,0.0046929237,0.007164866,-0.014143986,0.0
1727475332,0.085933656,0.053467557,0.015247947,0.004768168,0.0070850607,-0.014714496,0.0
1727507365,0.083249934,0.030655196,0.010670496,0.0048243375,0.007000969,-0.015273558,0.0
1727539306,0.024954207,-0.013499729,0.0064523704,0.0049015153,0.006915388,-0.015819762,0.0
1727571318,-0.00019676145,-0.03299299,0.008733466,0.005033084,0.006838771,-0.016360372,0.0
1727603372,0.015911648,-0.03423337,0.0049011325,0.0052187243,0.0068051014,-0.016882684,0.0
1727635382,0.061353017,-0.07799596,-0.0030386914,0.005364498,0.0068092733,-0.01735943,0.0
