timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
1725772956,4.7566404,0.0,0,1,1,1,1,0,0
1726282943,4.755029,0.0,0,1,1,1,1,0,0
1726782941,4.7308593,0.0,0,1,1,1,1,0,0
1727282942,4.714746,0.0,0,1,1,1,1,0,0
1727792952,4.738916,0.0,0,1,1,1,1,0,0
1728292970,4.7356935,0.0,0,1,1,1,1,0,0
1728792941,4.726025,0.0,0,1,1,1,1,0,0
1729292941,4.726025,0.0,0,1,1,1,1,0,0
1729792941,4.7179685,0.0,0,1,1,1,1,0,0
1730292942,4.7340817,0.0,0,1,1,1,1,0,0
1730802972,4.6873536,0.0,0,1,1,1,1,0,0
1731302969,4.6825194,0.0,0,1,1,1,1,0,0
1731802950,4.7324705,0.0,0,1,1,1,1,0,0
1732302950,4.6841307,0.0,0,1,1,1,1,0,0
1732802941,4.724414,0.0,0,1,1,1,1,0,0
1733302962,4.688965,0.0,0,1,1,1,1,0,0
1733802941,4.738916,0.0,0,1,1,1,1,0,0
1734302941,4.6776853,0.0,0,1,1,1,1,0,0
1734812948,4.685742,0.0,0,1,1,1,1,0,0
1735312957,4.6873536,0.0,0,1,1,1,1,0,0
1735812941,4.7324705,0.0,0,1,1,1,1,0,0
1736312941,4.6873536,0.0,0,1,1,1,1,0,0
1736812948,4.6937985,0.0,0,1,1,1,1,0,0
1737312948,4.726025,0.0,0,1,1,1,1,0,0
1737822941,4.738916,0.0,0,1,1,1,1,0,0
1738322941,4.7324705,0.0,0,1,1,1,1,0,0
1738822941,4.729248,0.0,0,1,1,1,1,0,0
1739322944,4.7340817,0.0,0,1,1,1,1,0,0
1739822941,4.726025,0.0,0,1,1,1,1,0,0
1740322941,4.729248,0.0,0,1,1,1,1,0,0
1740822966,4.7228026,0.0,0,1,1,1,1,0,0
1741832972,4.729248,0.0,0,1,1,1,1,0,0
1742832942,4.727637,0.0,0,1,1,1,1,0,0
1743332941,4.7340817,0.0,0,1,1,1,1,0,0
1743832941,4.7324705,0.0,0,1,1,1,1,0,0
1744332991,4.7324705,0.0,0,1,1,1,1,0,0
1744832941,4.7308593,0.0,0,1,1,1,1,0,0
1745342941,4.7356935,0.0,0,1,1,1,1,0,0
1745842941,4.7228026,0.0,0,1,1,1,1,0,0
1746342945,4.7179685,0.0,0,1,1,1,1,0,0
1746842953,4.738916,0.0,0,1,1,1,1,0,0
1747352949,4.7340817,0.0,0,1,1,1,1,0,0
1747852941,4.6841307,0.0,0,1,1,1,1,0,0
1748352941,4.7179685,0.0,0,1,1,1,1,0,0
1748852941,4.729248,0.0,0,1,1,1,1,0,0
1749352941,4.724414,0.0,0,1,1,1,1,0,0
1749852941,4.680908,0.0,0,1,1,1,1,0,0
1750352941,4.738916,0.0,0,1,1,1,1,0,0
1750852943,4.726025,0.0,0,1,1,1,1,0,0
1751362941,4.6970215,0.0,0,1,1,1,1,0,0
1751862983,4.7228026,0.0,0,1,1,1,1,0,0
1752362988,4.6954103,0.0,0,1,1,1,1,0,0
1752862941,4.7356935,0.0,0,1,1,1,1,0,0
1753362941,4.705078,0.0,0,1,1,1,1,0,0
1753862941,4.748584,0.0,0,1,1,1,1,0,0
1754372942,4.755029,0.0,0,1,1,1,1,0,0
1754872942,4.7421384,0.0,0,1,1,1,1,0,0
1755372941,4.7324705,0.0,0,1,1,1,1,0,0
1755872969,4.750195,0.0,0,1,1,1,1,0,0
1756382989,4.7211914,0.0,0,1,1,1,1,0,0
1756882963,4.727637,0.0,0,1,1,1,1,0,0
1757382941,4.7115235,0.0,0,1,1,1,1,0,0
1757882941,4.7518067,0.0,0,1,1,1,1,0,0
1758382959,4.7598634,0.0,0,1,1,1,1,0,0
1758882941,4.7228026,0.0,0,1,1,1,1,0,0
1759382962,4.763086,0.0,0,1,1,1,1,0,0
1759882941,4.716357,0.0,0,1,1,1,1,0,0
1760392978,4.724414,0.0,0,1,1,1,1,0,0
1760892956,4.7228026,0.0,0,1,1,1,1,0,0
1761392941,4.7518067,0.0,0,1,1,1,1,0,0
1761892952,4.740527,0.0,0,1,1,1,1,0,0
1762392941,4.7066894,0.0,0,1,1,1,1,0,0
1762892941,4.726025,0.0,0,1,1,1,1,0,0
1763392946,4.7308593,0.0,0,1,1,1,1,0,0
1763902941,4.680908,0.0,0,1,1,1,1,0,0
1764402941,4.6535153,0.0,0,1,1,1,1,0,0
1764902970,4.7066894,0.0,0,1,1,1,1,0,0
1765402973,4.7228026,0.0,0,1,1,1,1,0,0
1765912941,4.726025,0.0,0,1,1,1,1,0,0
1766412941,4.7066894,0.0,0,1,1,1,1,0,0
1766912967,4.7453613,0.0,0,1,1,1,1,0,0
1767412941,4.709912,0.0,0,1,1,1,1,0,0
1767912941,4.7066894,0.0,0,1,1,1,1,0,0
1768412955,4.7324705,0.0,0,1,1,1,1,0,0
1768912946,4.750195,0.0,0,1,1,1,1,0,0
1769422980,4.729248,0.0,0,1,1,1,1,0,0
1769922941,4.7228026,0.0,0,1,1,1,1,0,0
1770422953,4.7324705,0.0,0,1,1,1,1,0,0
1770922941,4.726025,0.0,0,1,1,1,1,0,0
1771422941,4.724414,0.0,0,1,1,1,1,0,0
1771922941,4.7518067,0.0,0,1,1,1,1,0,0
1772422941,4.727637,0.0,0,1,1,1,1,0,0
1772932941,4.7228026,0.0,0,1,1,1,1,0,0
1773432942,4.726025,0.0,0,1,1,1,1,0,0
