timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
1725779830,25.14509,25.153944,0.062,0.06812743,0.0,30.838564,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1726273370,25.124893,25.146444,0.0744,0.0670447,0.0,30.847689,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1726789617,24.599773,25.124975,0.0744,0.06635066,0.0,30.85711,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1727283261,24.741152,24.88179,0.062,0.06470009,0.0,30.86595,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1727788802,24.680561,24.810205,0.049599998,0.06579068,0.0,30.875307,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1728294218,24.660364,24.752007,0.062,0.06669573,0.0,30.88484,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1728786962,24.599773,24.708698,0.062,0.067303,0.0,30.894058,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1729292478,24.599773,24.673891,0.0744,0.0662449,0.0,30.903269,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1729798172,24.518986,24.644615,0.0744,0.066637665,0.0,30.912598,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1730291970,24.599773,24.6195,0.062,0.066518955,0.0,30.921764,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1730797423,24.55938,24.59944,0.062,0.0657647,0.0,30.930918,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1731302155,24.539183,24.584608,0.049599998,0.06599689,0.0,30.940228,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1731796053,24.55938,24.570337,0.062,0.06666974,0.0,30.949314,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1732301346,24.539183,24.558285,0.0744,0.06650001,0.0,30.958597,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1732806967,24.478592,24.549854,0.0744,0.067218676,0.0,30.968134,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1733300482,24.55938,24.542496,0.062,0.06543684,0.0,30.976923,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1733805352,24.539183,24.53898,0.062,0.066919364,0.0,30.986446,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1734310904,24.498789,24.534054,0.0744,0.06864535,0.0,30.996267,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1734804552,24.498789,24.53039,0.062,0.06731078,0.0,31.005346,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1735309397,24.498789,24.522684,0.0744,0.06748197,0.0,31.014874,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1735815240,24.4382,24.510637,0.062,0.06783018,0.0,31.024458,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1736308630,24.498789,24.503292,0.062,0.0674131,0.0,31.03374,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1736814167,24.478592,24.501482,0.062,0.066767186,0.0,31.043028,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1737319011,24.518986,24.499655,0.0744,0.068536095,0.0,31.052807,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1737812581,24.498789,24.499464,0.062,0.06572527,0.0,31.061594,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1738318418,24.478592,24.497538,0.062,0.06680498,0.0,31.071095,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1738823774,24.498789,24.497322,0.0744,0.0672553,0.0,31.080547,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1739317292,24.478592,24.498163,0.0744,0.06723584,0.0,31.089743,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1739822207,24.478592,24.494158,0.0744,0.06719433,0.0,31.099106,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1740327771,24.4382,24.49132,0.0744,0.068066806,0.0,31.108728,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1740821399,24.478592,24.485138,0.0744,0.06620152,0.0,31.117603,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1741831770,24.458397,24.484863,0.062,0.0655192,0.0,31.136082,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1742831236,24.518986,24.478912,0.062,0.066924006,0.0,31.154827,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1743336617,24.458397,24.47423,0.062,0.06729064,0.0,31.164356,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1743829382,24.478592,24.469872,0.062,0.066735804,0.0,31.173388,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1744334931,24.498789,24.48117,0.062,0.06669074,0.0,31.182884,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1744840493,24.4382,24.467241,0.062,0.06545654,0.0,31.191961,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1745334185,24.418003,24.459661,0.062,0.06638964,0.0,31.201117,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1745838925,24.418003,24.450676,0.062,0.065268844,0.0,31.21021,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1746344516,24.4382,24.438246,0.062,0.06520767,0.0,31.219324,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1746838389,24.418003,24.431835,0.0744,0.06681037,0.0,31.22862,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1747343720,24.418003,24.422352,0.062,0.064617895,0.0,31.237562,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1747849586,24.4382,24.420698,0.0744,0.065582916,0.0,31.246813,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1748342071,24.37761,24.414324,0.0744,0.0657356,0.0,31.255833,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1748847744,24.397806,24.409458,0.062,0.067456365,0.0,31.265497,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1749353407,24.418003,24.402632,0.0744,0.06609579,0.0,31.274622,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
1749847238,24.357412,24.399258,0.062,0.065009944,0.0,31.283419,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
