timestamp,alt_max,landed,freefall,ground_contact,maybe_landed
1725294487,inf,0,0,0,0
1726310573,inf,0,0,0,0
1727324560,inf,0,0,0,0
1728342044,inf,0,0,0,0
1729359480,inf,0,0,0,0
1730370480,inf,0,0,0,0
1731389359,inf,0,0,0,0
1732404248,inf,0,0,0,0
1733423480,inf,0,0,0,0
1734437012,inf,0,0,0,0
1735452482,inf,0,0,0,0
1736472495,inf,0,0,0,0
1737477639,inf,0,0,0,0
1738485632,inf,0,0,0,0
1739499480,inf,0,0,0,0
1740501802,inf,0,0,0,0
1743546797,inf,0,0,0,0
1744562097,inf,0,0,0,0
1745584826,inf,0,0,0,0
1746598792,inf,0,0,0,0
1747615488,inf,0,0,0,0
1748620640,inf,0,0,0,0
1749634031,inf,0,0,0,0
1750638483,inf,0,0,0,0
1751649698,inf,0,0,0,0
1752668482,inf,0,0,0,0
1753686685,inf,0,0,0,0
1754693928,inf,0,0,0,0
1755705584,inf,0,0,0,0
1756709332,inf,0,0,0,0
1757727484,inf,0,0,0,0
1758730828,inf,0,0,0,0
1759741420,inf,0,0,0,0
1760760499,inf,0,0,0,0
1761778717,inf,0,0,0,0
1762797631,inf,0,0,0,0
1763816482,inf,0,0,0,0
1764834808,inf,0,0,0,0
1765849343,inf,0,0,0,0
1766865117,inf,0,0,0,0
1767884480,inf,0,0,0,0
1768903480,inf,0,0,0,0
1769913138,inf,0,0,0,0
1770930043,inf,0,0,0,0
1771949831,inf,0,0,0,0
1772962489,inf,0,0,0,0
1773963412,inf,0,0,0,0
1774979544,inf,0,0,0,0
1775994484,inf,0,0,0,0
1777004570,inf,0,0,0,0
1778015547,inf,0,0,0,0
1779027543,inf,0,0,0,0
1780046481,inf,0,0,0,0
1781047487,inf,0,0,0,0
1782047606,inf,0,0,0,0
1783067548,inf,0,0,0,0
1784081870,inf,0,0,0,0
1785083488,inf,0,0,0,0
1786090482,inf,0,0,0,0
1787095519,inf,0,0,0,0
1788099723,inf,0,0,0,0
1789119396,inf,0,0,0,0
1790134152,inf,0,0,0,0
1791153664,inf,0,0,0,0
1792154697,inf,0,0,0,0
1793155480,inf,0,0,0,0
1794160279,inf,0,0,0,0
1795176295,inf,0,0,0,0
1796176535,inf,0,0,0,0
1797194486,inf,0,0,0,0
1798212493,inf,0,0,0,0
1799227500,inf,0,0,0,0
1800227789,inf,0,0,0,0
1801241640,inf,0,0,0,0
1802245055,inf,0,0,0,0
1803248480,inf,0,0,0,0
1804250488,inf,0,0,0,0
1805269586,inf,0,0,0,0
1806270627,inf,0,0,0,0
1807287480,inf,0,0,0,0
1808301854,inf,0,0,0,0
1809316955,inf,0,0,0,0
1810336513,inf,0,0,0,0
1811342502,inf,0,0,0,0
1812356496,inf,0,0,0,0
1813376484,inf,0,0,0,0
1814395482,inf,0,0,0,0
1815405642,inf,0,0,0,0
1816412481,inf,0,0,0,0
1817425254,inf,0,0,0,0
1818429768,inf,0,0,0,0
1819441588,inf,0,0,0,0
1820456562,inf,0,0,0,0
1821466476,inf,0,0,0,0
1822482484,inf,0,0,0,0
1823495711,inf,0,0,0,0
1824508480,inf,0,0,0,0
1825526489,inf,0,0,0,0
1826541585,inf,0,0,0,0
1827559397,inf,0,0,0,0
1828579484,inf,0,0,0,0
1829590193,inf,0,0,0,0
1830605032,inf,0,0,0,0
1831618921,inf,0,0,0,0
1832623374,inf,0,0,0,0
1833630060,inf,0,0,0,0
1834650032,inf,0,0,0,0
1835658972,inf,0,0,0,0
1836678482,inf,0,0,0,0
1837693615,inf,0,0,0,0
1838696778,inf,0,0,0,0
1839699487,inf,0,0,0,0
1840714480,inf,0,0,0,0
1841731598,inf,0,0,0,0
1842747491,inf,0,0,0,0
1843750401,inf,0,0,0,0
1844765395,inf,0,0,0,0
1845767387,inf,0,0,0,0
1846767480,inf,0,0,0,0
1847785649,inf,0,0,0,0
1848785848,inf,0,0,0,0
1849792481,inf,0,0,0,0
1850810547,inf,0,0,0,0
1851827022,inf,0,0,0,0
1852835576,inf,0,0,0,0
1853846645,inf,0,0,0,0
1854867021,inf,0,0,0,0
1855868876,inf,0,0,0,0
1856870012,inf,0,0,0,0
1857871496,inf,0,0,0,0
1858881634,inf,0,0,0,0
1859893625,inf,0,0,0,0
1860911498,inf,0,0,0,0
1861931365,inf,0,0,0,0
1862946480,inf,0,0,0,0
1863960483,inf,0,0,0,0
1864979263,inf,0,0,0,0
1865990118,inf,0,0,0,0
1867005163,inf,0,0,0,0
1868019486,inf,0,0,0,0
1869034877,inf,0,0,0,0
1870050480,inf,0,0,0,0
1871054732,inf,0,0,0,0
1872055497,inf,0,0,0,0
1873071506,inf,0,0,0,0
1874085360,inf,0,0,0,0
1875086281,inf,0,0,0,0
1876099571,inf,0,0,0,0
1877113906,inf,0,0,0,0
1878130860,inf,0,0,0,0
1879140144,inf,0,0,0,0
1880152480,inf,0,0,0,0
1881171480,inf,0,0,0,0
1882186826,inf,0,0,0,0
1883205619,inf,0,0,0,0
1884224526,inf,0,0,0,0
1885243193,inf,0,0,0,0
1886249434,inf,0,0,0,0
1887270763,inf,0,0,0,0
1888291212,inf,0,0,0,0
1889294423,inf,0,0,0,0
1890310490,inf,0,0,0,0
1891329608,inf,0,0,0,0
1892332483,inf,0,0,0,0
1893351486,inf,0,0,0,0
1894366811,inf,0,0,0,0
1895385905,inf,0,0,0,0
1896387415,inf,0,0,0,0
1897406576,inf,0,0,0,0
1898418489,inf,0,0,0,0
1899420559,inf,0,0,0,0
1900439483,inf,0,0,0,0
1901451492,inf,0,0,0,0
1902469742,inf,0,0,0,0
1903469810,inf,0,0,0,0
1904474725,inf,0,0,0,0
1905475495,inf,0,0,0,0
1906489722,inf,0,0,0,0
1908511746,inf,0,0,0,0
1909522006,inf,0,0,0,0
1910530496,inf,0,0,0,0
1911537640,inf,0,0,0,0
1912557973,inf,0,0,0,0
1913559528,inf,0,0,0,0
1914577640,inf,0,0,0,0
1915592261,inf,0,0,0,0
1916596497,inf,0,0,0,0
1917606710,inf,0,0,0,0
1918622492,inf,0,0,0,0
1919640498,inf,0,0,0,0
1920656484,inf,0,0,0,0
1921675514,inf,0,0,0,0
1922690807,inf,0,0,0,0
1923705584,inf,0,0,0,0
1924720102,inf,0,0,0,0
1925723823,inf,0,0,0,0
1926743484,inf,0,0,0,0
1927750484,inf,0,0,0,0
1928769998,inf,0,0,0,0
1929770600,inf,0,0,0,0
1930790558,inf,0,0,0,0
1931799654,inf,0,0,0,0
1932800532,inf,0,0,0,0
1933807594,inf,0,0,0,0
1934818120,inf,0,0,0,0
1935821665,inf,0,0,0,0
1936826189,inf,0,0,0,0
1937827495,inf,0,0,0,0
1938827726,inf,0,0,0,0
1939846527,inf,0,0,0,0
1940848548,inf,0,0,0,0
1941863538,inf,0,0,0,0
1942866847,inf,0,0,0,0
1943867484,inf,0,0,0,0
1944881710,inf,0,0,0,0
1945897894,inf,0,0,0,0
1946915482,inf,0,0,0,0
1947922525,inf,0,0,0,0
1948929642,inf,0,0,0,0
1949952177,inf,0,0,0,0
1950972799,inf,0,0,0,0
1951991647,inf,0,0,0,0
1953006669,inf,0,0,0,0
1954025376,inf,0,0,0,0
1955025641,inf,0,0,0,0
1956039491,inf,0,0,0,0
1957055491,inf,0,0,0,0
1958057710,inf,0,0,0,0
1959068589,inf,0,0,0,0
1960079536,inf,0,0,0,0
1961087591,inf,0,0,0,0
1962091525,inf,0,0,0,0
1963101638,inf,0,0,0,0
1964120530,inf,0,0,0,0
1965136492,inf,0,0,0,0
1966151492,inf,0,0,0,0
1967153639,inf,0,0,0,0
1968157634,inf,0,0,0,0
1969166001,inf,0,0,0,0
1970166607,inf,0,0,0,0
1971167817,inf,0,0,0,0
1972176527,inf,0,0,0,0
1973185993,inf,0,0,0,0
1974203265,inf,0,0,0,0
1975218503,inf,0,0,0,0
1976238482,inf,0,0,0,0
1977241594,inf,0,0,0,0
1978258109,inf,0,0,0,0
1979264480,inf,0,0,0,0
1980286804,inf,0,0,0,0
1981305635,inf,0,0,0,0
1982313871,inf,0,0,0,0
1983319605,inf,0,0,0,0
1984335541,inf,0,0,0,0
1985343488,inf,0,0,0,0
1986362846,inf,0,0,0,0
1987380887,inf,0,0,0,0
1988399495,inf,0,0,0,0
1989399551,inf,0,0,0,0
1990410545,inf,0,0,0,0
1991417610,inf,0,0,0,0
1992437132,inf,0,0,0,0
1993448177,inf,0,0,0,0
1994454491,inf,0,0,0,0
1995469045,inf,0,0,0,0
1996481683,inf,0,0,0,0
1997484488,inf,0,0,0,0
1998484623,inf,0,0,0,0
1999502191,inf,0,0,0,0
2000513725,inf,0,0,0,0
2001528942,inf,0,0,0,0
2002538083,inf,0,0,0,0
2003544527,inf,0,0,0,0
2004547738,inf,0,0,0,0
2005558837,inf,0,0,0,0
2006577828,inf,0,0,0,0
2007596489,inf,0,0,0,0
2008600488,inf,0,0,0,0
2009618530,inf,0,0,0,0
2010638501,inf,0,0,0,0
2011653772,inf,0,0,0,0
2012669983,inf,0,0,0,0
2013670069,inf,0,0,0,0
2014683499,inf,0,0,0,0
2015686586,inf,0,0,0,0
2016696523,inf,0,0,0,0
2017698075,inf,0,0,0,0
2018716487,inf,0,0,0,0
2019734639,inf,0,0,0,0
2020738489,inf,0,0,0,0
2021757817,inf,0,0,0,0
2022760493,inf,0,0,0,0
2023761988,inf,0,0,0,0
2024780192,inf,0,0,0,0
2025798164,inf,0,0,0,0
2026810675,inf,0,0,0,0
2027825614,inf,0,0,0,0
2028840486,inf,0,0,0,0
2029859485,inf,0,0,0,0
2030859575,inf,0,0,0,0
2031877867,inf,0,0,0,0
2032894536,inf,0,0,0,0
2033910052,inf,0,0,0,0
2034930027,inf,0,0,0,0
2035940528,inf,0,0,0,0
2036955480,inf,0,0,0,0
2037958480,inf,0,0,0,0
2038976435,inf,0,0,0,0
2039991421,inf,0,0,0,0
2041005192,inf,0,0,0,0
2042007751,inf,0,0,0,0
2043030521,inf,0,0,0,0
2044045403,inf,0,0,0,0
2045056629,inf,0,0,0,0
2046067403,inf,0,0,0,0
2047071502,inf,0,0,0,0
2048074159,inf,0,0,0,0
2049090480,inf,0,0,0,0
2050110480,inf,0,0,0,0
2051124589,inf,0,0,0,0
2052138036,inf,0,0,0,0
2053146700,inf,0,0,0,0
2054149866,inf,0,0,0,0
2055166482,inf,0,0,0,0
2056177685,inf,0,0,0,0
2057185614,inf,0,0,0,0
2058203809,inf,0,0,0,0
2059226638,inf,0,0,0,0
2060242095,inf,0,0,0,0
2061246483,inf,0,0,0,0
2062262549,inf,0,0,0,0
2063281616,inf,0,0,0,0
2064286010,inf,0,0,0,0
2065288480,inf,0,0,0,0
2066294484,inf,0,0,0,0
2067312423,inf,0,0,0,0
2068329638,inf,0,0,0,0
2069340530,inf,0,0,0,0
2070343684,inf,0,0,0,0
2071364483,inf,0,0,0,0
2072366544,inf,0,0,0,0
2073378675,inf,0,0,0,0
2074394487,inf,0,0,0,0
2075412579,inf,0,0,0,0
2076428522,inf,0,0,0,0
2077430003,inf,0,0,0,0
2078438807,inf,0,0,0,0
2079456366,inf,0,0,0,0
2080458529,inf,0,0,0,0
2081465204,inf,0,0,0,0
2082477890,inf,0,0,0,0
2083495705,inf,0,0,0,0
2084509998,inf,0,0,0,0
2085519486,inf,0,0,0,0
2086537935,inf,0,0,0,0
2087554180,inf,0,0,0,0
2088566816,inf,0,0,0,0
2089572139,inf,0,0,0,0
2090572484,inf,0,0,0,0
2091576605,inf,0,0,0,0
2092586844,inf,0,0,0,0
2093599500,inf,0,0,0,0
2094602532,inf,0,0,0,0
2095621647,inf,0,0,0,0
2096636503,inf,0,0,0,0
2097652480,inf,0,0,0,0
2098671270,inf,0,0,0,0
2099679504,inf,0,0,0,0
2100698484,inf,0,0,0,0
2101709938,inf,0,0,0,0
2102725390,inf,0,0,0,0
