timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
1724691566,0.0,0.0,81.0,4.0,4.0,0.0,0.0,176,1,0,255,190,1,1
1753258686,0.0,0.0,1.0,2.57222,-1.0,0.0,0.0,178,1,1,1,1,0,0
1781542440,0.0,0.0,1.0,7.202216,-1.0,0.0,0.0,178,1,1,1,1,0,0
1967106470,0.0,0.0,0.0,10.259347,-1.0,0.0,0.0,178,1,1,255,190,0,1
2054753897,0.0,0.0,1.0,2.57222,-1.0,0.0,0.0,178,1,1,1,1,0,0
2054856482,0.0,0.0,1.0,2.57222,0.0,0.0,0.0,178,1,1,1,5,0,1
2075092361,0.0,0.0,1.0,0.0,0.0,0.0,0.0,178,1,1,1,5,0,1
2124674227,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,2003,1,1,1,1,0,0
2125751626,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31010,1,1,255,190,0,1
