Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,24734,-18.5058,-17.1906,-0.294054,25.26,1527908964,22291,25.26,2,6,1527908964,-0.667
dataset_1,1,24861,-19.1573,-17.1888,-0.299641,25.74,1527909240,22390,25.74,21,6,1527909240,-0.667
dataset_1,1,24918,-18.7644,-16.5896,-0.291586,25.048,1527909351,22432,25.048,4,6,1527909351,-0.667
dataset_1,1,24948,-18.9334,-16.6217,-0.293309,25.196,1527909406,22452,25.196,2,6,1527909406,-0.667
dataset_1,1,24977,-18.9883,-16.5528,-0.293262,25.192,1527909462,22472,25.192,2,6,1527909462,-0.667
dataset_1,1,25053,-19.0423,-16.2637,-0.291539,25.044,1527909628,22530,25.044,2,6,1527909628,-0.667
dataset_1,1,25082,-19.0194,-16.1239,-0.290282,24.936,1527909683,22551,24.936,2,6,1527909683,-0.667
dataset_1,1,25725,-18.8318,-16.6083,-0.584277,25.116,1527910927,22999,25.116,5,31,1527910927,-1.333
dataset_1,1,25756,-18.8536,-16.5108,-0.58316,25.068,1527910983,23019,25.068,5,31,1527910983,-1.333
dataset_1,1,25785,-18.9956,-16.5184,-0.585766,25.18,1527911038,23039,25.18,10,31,1527911038,-1.333
dataset_1,1,25813,-19.0471,-16.4468,-0.58558,25.172,1527911093,23059,25.172,5,31,1527911093,-1.333
dataset_1,1,25842,-19.1861,-16.4445,-0.587999,25.276,1527911148,23080,25.276,5,31,1527911148,-1.333
dataset_1,1,26070,-18.75,-16.7351,-0.438684,25.136,1527911612,23245,25.136,3,1,1527911612,-1
dataset_1,1,26098,-18.8323,-16.6907,-0.439242,25.168,1527911667,23265,25.168,3,1,1527911667,-1
dataset_1,1,26150,-18.8399,-16.4641,-0.436729,25.024,1527911778,23305,25.024,7,1,1527911778,-1
dataset_1,1,26176,-18.9515,-16.4395,-0.437916,25.092,1527911833,23326,25.092,10,1,1527911833,-1
dataset_1,1,26202,-18.9908,-16.3635,-0.437567,25.072,1527911888,23345,25.072,3,1,1527911888,-1
