Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,25249,-18.2931,-16.5698,-2.01491,24.764,1530909948,22643,24.764,7,16,1530909948,-4.667
dataset_1,1,25412,-17.6833,-16.9518,-1.71294,24.556,1530910277,22761,24.556,8,15,1530910277,-4
dataset_1,1,25549,-17.7217,-16.4048,-1.68866,24.208,1530910554,22861,24.208,42,15,1530910554,-4
dataset_1,1,25604,-18.1423,-16.5604,-1.71768,24.624,1530910664,22901,24.624,17,15,1530910664,-4
dataset_1,1,25631,-18.2917,-16.5801,-1.72633,24.748,1530910720,22921,24.748,17,15,1530910720,-4
dataset_1,1,25658,-18.3939,-16.5561,-1.73052,24.808,1530910775,22941,24.808,9,15,1530910775,-4
dataset_1,1,25744,-18.6233,-16.4186,-1.7361,24.888,1530910941,23000,24.888,9,15,1530910941,-4
dataset_1,1,25801,-18.4305,-16.027,-1.70792,24.484,1530911052,23039,24.484,17,15,1530911052,-4
dataset_1,1,25831,-18.8699,-16.2938,-1.74335,24.992,1530911107,23059,24.992,9,15,1530911107,-4
dataset_1,1,26035,-18.2634,-16.5602,-1.58001,24.704,1530911499,23200,24.704,3,19,1530911499,-3.667
