Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,24893,-18.9132,-17.0296,0.296289,25.452,1526409235,22380,25.452,2,14,1526409235,0.667
dataset_1,1,24922,-18.9695,-16.9488,0.296149,25.44,1526409290,22402,25.44,2,14,1526409290,0.667
dataset_1,1,24950,-19.0286,-16.8825,0.296149,25.44,1526409346,22422,25.44,2,14,1526409346,0.667
dataset_1,1,24976,-18.9795,-16.7327,0.294566,25.304,1526409401,22440,25.304,2,14,1526409401,0.667
dataset_1,1,25005,-19.2455,-16.8481,0.297779,25.58,1526409457,22460,25.58,2,14,1526409457,0.667
dataset_1,1,25032,-19.2043,-16.6823,0.296149,25.44,1526409512,22482,25.44,2,14,1526409512,0.667
dataset_1,1,25058,-19.2746,-16.6256,0.296335,25.456,1526409567,22502,25.456,2,14,1526409567,0.667
dataset_1,1,25310,-18.8964,-16.8954,0.442453,25.352,1526410069,22680,25.352,4,18,1526410069,1
dataset_1,1,25339,-19.0569,-16.9016,0.444618,25.476,1526410124,22703,25.476,4,18,1526410124,1
dataset_1,1,25395,-19.1594,-16.761,0.444338,25.46,1526410235,22742,25.46,4,18,1526410235,1
dataset_1,1,25421,-19.1456,-16.643,0.442802,25.372,1526410290,22760,25.372,4,18,1526410290,1
dataset_1,1,25585,-18.5711,-17.083,0.587162,25.24,1526410615,22879,25.24,12,13,1526410615,1.333
dataset_1,1,25727,-18.9979,-16.8731,0.591256,25.416,1526410892,22979,25.416,4,13,1526410892,1.333
dataset_1,1,25812,-18.8207,-16.3721,0.580462,24.952,1526411058,23038,24.952,3,13,1526411058,1.333
dataset_1,1,25928,-19.2765,-16.3014,0.587441,25.252,1526411279,23118,25.252,4,13,1526411279,1.333
dataset_1,1,26125,-19.0638,-16.9316,0.742041,25.508,1526411670,23259,25.508,4,17,1526411670,1.667
dataset_1,1,26154,-19.0838,-16.8306,0.740529,25.456,1526411726,23279,25.456,4,17,1526411726,1.667
