Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,24970,-18.9548,-16.9773,0.296242,25.448,1526509266,22395,25.448,2,14,1526509266,0.667
dataset_1,1,25026,-18.992,-16.779,0.295032,25.344,1526509377,22434,25.344,4,14,1526509377,0.667
dataset_1,1,25056,-19.1316,-16.7839,0.296289,25.452,1526509432,22454,25.452,2,14,1526509432,0.667
dataset_1,1,25082,-19.1931,-16.7196,0.296335,25.456,1526509487,22474,25.456,2,14,1526509487,0.667
dataset_1,1,25245,-18.8673,-17.3798,0.447759,25.656,1526509823,22595,25.656,4,18,1526509823,1
dataset_1,1,25358,-18.8817,-16.9178,0.442523,25.356,1526510044,22674,25.356,12,18,1526510044,1
dataset_1,1,25386,-18.833,-16.7501,0.43994,25.208,1526510100,22695,25.208,8,18,1526510100,1
dataset_1,1,25416,-18.9573,-16.7425,0.441476,25.296,1526510155,22715,25.296,8,18,1526510155,1
dataset_1,1,25445,-18.9525,-16.6209,0.44001,25.212,1526510211,22735,25.212,4,18,1526510211,1
dataset_1,1,25471,-19.1129,-16.6439,0.442384,25.348,1526510266,22755,25.348,4,18,1526510266,1
dataset_1,1,25553,-19.472,-16.6072,0.446712,25.596,1526510432,22814,25.596,4,18,1526510432,1
dataset_1,1,25581,-19.5571,-16.5563,0.44727,25.628,1526510487,22835,25.628,4,18,1526510487,1
dataset_1,1,25607,-19.6854,-16.5532,0.448946,25.724,1526510543,22854,25.724,4,18,1526510543,1
dataset_1,1,25687,-18.3851,-16.7175,0.578229,24.856,1526510701,22912,24.856,3,13,1526510701,1.333
dataset_1,1,25771,-18.9624,-16.883,0.590791,25.396,1526510867,22972,25.396,4,13,1526510867,1.333
dataset_1,1,25800,-18.9703,-16.7717,0.589209,25.328,1526510922,22992,25.328,4,13,1526510922,1.333
dataset_1,1,25829,-19.0259,-16.7146,0.589302,25.332,1526510977,23010,25.332,4,13,1526510977,1.333
