Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,24734,-18.0188,-16.909,-1.43906,24.752,1530308885,22262,24.752,1,20,1530308885,-3.333
dataset_1,1,24760,-18.031,-16.8024,-1.43534,24.688,1530308940,22282,24.688,1,20,1530308940,-3.333
dataset_1,1,24838,-18.2856,-16.6912,-1.44185,24.8,1530309106,22341,24.8,1,20,1530309106,-3.333
dataset_1,1,24865,-18.397,-16.6697,-1.4458,24.868,1530309162,22362,24.868,1,20,1530309162,-3.333
dataset_1,1,24893,-18.3659,-16.5193,-1.43859,24.744,1530309217,22383,24.744,1,20,1530309217,-3.333
dataset_1,1,24976,-18.5261,-16.3214,-1.43789,24.732,1530309383,22442,24.732,1,20,1530309383,-3.333
dataset_1,1,25005,-18.6731,-16.3355,-1.44487,24.852,1530309438,22462,24.852,1,20,1530309438,-3.333
dataset_1,1,25610,-18.2544,-16.6803,-1.72912,24.788,1530310648,22898,24.788,9,15,1530310648,-4
dataset_1,1,25636,-18.2682,-16.5762,-1.72494,24.728,1530310703,22918,24.728,8,15,1530310703,-4
dataset_1,1,25664,-18.3764,-16.5578,-1.72968,24.796,1530310758,22938,24.796,9,15,1530310758,-4
dataset_1,1,25694,-18.5173,-16.568,-1.73749,24.908,1530310813,22958,24.908,9,15,1530310813,-4
dataset_1,1,25722,-18.584,-16.5112,-1.73833,24.92,1530310869,22978,24.92,9,15,1530310869,-4
dataset_1,1,25962,-18.3378,-16.9988,-1.60252,25.056,1530311316,23137,25.056,4,19,1530311316,-3.667
dataset_1,1,26043,-18.3019,-16.6068,-1.58384,24.764,1530311482,23198,24.764,7,19,1530311482,-3.667
dataset_1,1,26070,-18.3153,-16.5028,-1.58001,24.704,1530311537,23218,24.704,11,19,1530311537,-3.667
dataset_1,1,26098,-18.4472,-16.5053,-1.5864,24.804,1530311593,23238,24.804,7,19,1530311593,-3.667
dataset_1,1,26126,-18.5078,-16.4493,-1.58691,24.812,1530311648,23257,24.812,3,19,1530311648,-3.667
