Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,24986,-18.8878,-16.7399,-0.293821,25.24,1527609315,22425,25.24,4,6,1527609315,-0.667
dataset_1,1,25015,-18.862,-16.5999,-0.292517,25.128,1527609371,22445,25.128,4,6,1527609371,-0.667
dataset_1,1,25040,-18.8777,-16.4971,-0.291865,25.072,1527609426,22465,25.072,4,6,1527609426,-0.667
dataset_1,1,25067,-18.9865,-16.4756,-0.292657,25.14,1527609481,22485,25.14,2,6,1527609481,-0.667
dataset_1,1,25095,-19.0833,-16.4432,-0.293262,25.192,1527609537,22505,25.192,2,6,1527609537,-0.667
dataset_1,1,25378,-18.8378,-16.6897,-0.146274,25.168,1527610094,22706,25.168,4,10,1527610094,-0.333
dataset_1,1,25406,-18.8599,-16.5921,-0.145995,25.12,1527610149,22726,25.12,4,10,1527610149,-0.333
dataset_1,1,25570,-19.1573,-16.1548,-0.145647,25.06,1527610481,22846,25.06,4,10,1527610481,-0.333
dataset_1,1,25846,-19.0577,-16.5549,0,25.244,1527611027,23042,25.244,4,5,1527611027,0
dataset_1,1,26181,-18.906,-16.6738,-0.44001,25.212,1527611686,23279,25.212,3,1,1527611686,-1
dataset_1,1,26209,-18.8287,-16.4891,-0.436869,25.032,1527611741,23299,25.032,3,1,1527611741,-1
dataset_1,1,26238,-19.067,-16.5688,-0.440918,25.264,1527611797,23321,25.264,3,1,1527611797,-1
dataset_1,1,26262,-19.1126,-16.4917,-0.440638,25.248,1527611852,23341,25.248,3,1,1527611852,-1
dataset_1,1,26290,-19.1518,-16.4093,-0.440219,25.224,1527611907,23361,25.224,3,1,1527611907,-1
