Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,25202,-18.511,-16.8792,1.02061,25.072,1525809891,22624,25.072,4,22,1525809891,2.333
dataset_1,1,25231,-18.5017,-16.7528,1.01687,24.98,1525809947,22644,24.98,4,22,1525809947,2.333
dataset_1,1,25370,-19.2185,-16.8008,1.03999,25.548,1525810223,22744,25.548,5,22,1525810223,2.333
dataset_1,1,25425,-18.8964,-16.2879,1.01638,24.968,1525810333,22784,24.968,4,22,1525810333,2.333
dataset_1,1,25508,-19.3318,-16.3193,1.03071,25.32,1525810499,22843,25.32,4,22,1525810499,2.333
dataset_1,1,25537,-19.3672,-16.2338,1.02957,25.292,1525810554,22863,25.292,4,22,1525810554,2.333
dataset_1,1,26052,-19.0848,-17.19,0.74751,25.696,1525811544,23219,25.696,4,17,1525811544,1.667
dataset_1,1,26078,-19.0135,-17,0.742274,25.516,1525811599,23240,25.516,4,17,1525811599,1.667
dataset_1,1,26107,-19.0129,-16.8805,0.739947,25.436,1525811654,23260,25.436,4,17,1525811654,1.667
dataset_1,1,26136,-18.9879,-16.7459,0.736805,25.328,1525811710,23279,25.328,4,17,1525811710,1.667
dataset_1,1,26165,-19.1815,-16.7981,0.742041,25.508,1525811765,23299,25.508,4,17,1525811765,1.667
dataset_1,1,26192,-19.2461,-16.7363,0.742274,25.516,1525811820,23319,25.516,4,17,1525811820,1.667
