Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,24878,-18.6794,-16.7189,-0.875419,25.084,1528709290,22397,25.084,3,28,1528709290,-2
dataset_1,1,24907,-18.6658,-16.5839,-0.871929,24.984,1528709345,22418,24.984,3,28,1528709345,-2
dataset_1,1,24936,-18.6787,-16.4849,-0.869975,24.928,1528709400,22437,24.928,11,28,1528709400,-2
dataset_1,1,24963,-18.7542,-16.4354,-0.870812,24.952,1528709455,22457,24.952,11,28,1528709455,-2
dataset_1,1,24989,-18.8477,-16.4014,-0.872487,25,1528709511,22477,25,3,28,1528709511,-2
dataset_1,1,25316,-18.7563,-16.5068,-0.727147,24.996,1528710200,22725,24.996,3,2,1528710200,-1.667
dataset_1,1,25344,-18.4314,-16.1071,-0.712369,24.488,1528710255,22745,24.488,2,2,1528710255,-1.667
dataset_1,1,25370,-18.4573,-16.0164,-0.711205,24.448,1528710311,22765,24.448,2,2,1528710311,-1.667
dataset_1,1,25454,-18.9287,-16.0812,-0.722842,24.848,1528710477,22825,24.848,3,2,1528710477,-1.667
dataset_1,1,25701,-18.8111,-16.6076,-0.583905,25.1,1528710951,22996,25.1,5,31,1528710951,-1.333
dataset_1,1,25729,-18.8269,-16.5049,-0.582602,25.044,1528711006,23016,25.044,5,31,1528711006,-1.333
dataset_1,1,26093,-18.7559,-16.5705,-1.01964,25.048,1528711721,23274,25.048,3,27,1528711721,-2.333
dataset_1,1,26121,-18.8617,-16.5471,-1.02224,25.112,1528711776,23294,25.112,3,27,1528711776,-2.333
dataset_1,1,26148,-18.9163,-16.4785,-1.02208,25.108,1528711831,23314,25.108,3,27,1528711831,-2.333
