Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,24910,-18.6824,-16.7275,-0.875698,25.092,1528509284,22396,25.092,3,28,1528509284,-2
dataset_1,1,24992,-18.8746,-16.5467,-0.876536,25.116,1528509450,22456,25.116,3,28,1528509450,-2
dataset_1,1,25209,-18.4712,-16.837,-0.72738,25.004,1528509918,22625,25.004,3,2,1528509918,-1.667
dataset_1,1,25237,-18.6336,-16.8663,-0.731452,25.144,1528509973,22645,25.144,3,2,1528509973,-1.667
dataset_1,1,25322,-18.6955,-16.5695,-0.727031,24.992,1528510138,22705,24.992,3,2,1528510138,-1.667
dataset_1,1,25352,-18.7681,-16.5114,-0.727496,25.008,1528510194,22726,25.008,9,2,1528510194,-1.667
dataset_1,1,25381,-18.7116,-16.3577,-0.723307,24.864,1528510249,22744,24.864,3,2,1528510249,-1.667
dataset_1,1,25541,-18.2971,-16.967,-0.580648,24.96,1528510558,22856,24.96,5,31,1528510558,-1.333
dataset_1,1,25682,-19.1356,-17.1393,-0.59777,25.696,1528510835,22955,25.696,10,31,1528510835,-1.333
dataset_1,1,25711,-18.6933,-16.6259,-0.582137,25.024,1528510890,22975,25.024,5,31,1528510890,-1.333
dataset_1,1,25740,-18.7602,-16.5685,-0.582416,25.036,1528510945,22995,25.036,5,31,1528510945,-1.333
dataset_1,1,25770,-18.869,-16.5418,-0.583905,25.1,1528511000,23016,25.1,10,31,1528511000,-1.333
dataset_1,1,25798,-18.9599,-16.5107,-0.585021,25.148,1528511056,23035,25.148,5,31,1528511056,-1.333
dataset_1,1,25912,-19.0146,-16.0971,-0.579717,24.92,1528511277,23115,24.92,5,31,1528511277,-1.333
dataset_1,1,26137,-18.8517,-16.6083,-0.438544,25.128,1528511740,23282,25.128,3,1,1528511740,-1
