Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,25344,-19.1369,-17.0984,1.04553,25.684,1525310015,22682,25.684,5,22,1525310015,2.333
dataset_1,1,25403,-19.4238,-17.1183,1.05481,25.912,1525310126,22721,25.912,5,22,1525310126,2.333
dataset_1,1,25431,-19.3751,-16.9557,1.04895,25.768,1525310181,22741,25.768,5,22,1525310181,2.333
dataset_1,1,25459,-19.5066,-16.9508,1.05285,25.864,1525310236,22761,25.864,5,22,1525310236,2.333
dataset_1,1,25487,-19.3508,-16.6973,1.04129,25.58,1525310292,22781,25.58,5,22,1525310292,2.333
dataset_1,1,25627,-18.6417,-17.1419,1.47487,25.368,1525310566,22880,25.368,4,21,1525310566,3.333
dataset_1,1,25711,-18.4789,-16.6385,1.44813,24.908,1525310732,22940,24.908,4,21,1525310732,3.333
dataset_1,1,25798,-19.0776,-16.831,1.48161,25.484,1525310898,22998,25.484,8,21,1525310898,3.333
dataset_1,1,25826,-19.2023,-16.8222,1.48673,25.572,1525310953,23018,25.572,4,21,1525310953,3.333
dataset_1,1,25856,-19.1855,-16.6836,1.48068,25.468,1525311009,23039,25.468,4,21,1525311009,3.333
dataset_1,1,25916,-19.0562,-16.3446,1.46208,25.148,1525311119,23078,25.148,4,21,1525311119,3.333
