Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,25237,-18.5807,-16.9368,-1.31761,25.176,1529509862,22625,25.176,5,24,1529509862,-3
dataset_1,1,25323,-18.5453,-16.5465,-1.30254,24.888,1529510028,22686,24.888,5,24,1529510028,-3
dataset_1,1,25352,-18.5551,-16.4393,-1.29919,24.824,1529510083,22706,24.824,15,24,1529510083,-3
dataset_1,1,25380,-18.6844,-16.4377,-1.30421,24.92,1529510138,22726,24.92,10,24,1529510138,-3
dataset_1,1,25687,-18.4335,-16.5743,-1.15472,24.816,1529510744,22944,24.816,11,23,1529510744,-2.667
dataset_1,1,25715,-18.53,-16.5444,-1.15714,24.868,1529510799,22964,24.868,11,23,1529510799,-2.667
dataset_1,1,25740,-18.5308,-16.4293,-1.1536,24.792,1529510855,22984,24.792,5,23,1529510855,-2.667
dataset_1,1,25769,-18.681,-16.4464,-1.15937,24.916,1529510910,23004,24.916,5,23,1529510910,-2.667
dataset_1,1,26059,-18.5727,-16.8112,-1.02061,25.072,1529511467,23205,25.072,3,27,1529511467,-2.333
dataset_1,1,26113,-18.5913,-16.5992,-1.0154,24.944,1529511578,23244,24.944,3,27,1529511578,-2.333
dataset_1,1,26282,-19.211,-16.4368,-1.03006,25.304,1529511909,23365,25.304,3,27,1529511909,-2.333
