Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,24859,-18.3855,-16.7002,-1.4465,24.88,1529909094,22355,24.88,5,20,1529909094,-3.333
dataset_1,1,24886,-18.4466,-16.6386,-1.44673,24.884,1529909149,22375,24.884,5,20,1529909149,-3.333
dataset_1,1,24914,-18.4094,-16.4888,-1.43929,24.756,1529909205,22395,24.756,3,20,1529909205,-3.333
dataset_1,1,24943,-18.5715,-16.5292,-1.44789,24.904,1529909260,22413,24.904,1,20,1529909260,-3.333
dataset_1,1,25079,-17.9389,-16.9937,-1.295,24.744,1529909541,22515,24.744,5,24,1529909541,-3
dataset_1,1,25185,-17.9482,-16.5331,-1.27888,24.436,1529909763,22595,24.436,4,24,1529909763,-3
dataset_1,1,25267,-18.4377,-16.6306,-1.30128,24.864,1529909928,22655,24.864,10,24,1529909928,-3
dataset_1,1,25294,-18.5492,-16.6141,-1.30505,24.936,1529909984,22675,24.936,5,24,1529909984,-3
dataset_1,1,25322,-18.2252,-16.2153,-1.27846,24.428,1529910039,22694,24.428,4,24,1529910039,-3
dataset_1,1,25404,-18.9181,-16.4801,-1.31489,25.124,1529910205,22754,25.124,5,24,1529910205,-3
dataset_1,1,25459,-18.7085,-16.0691,-1.29249,24.696,1529910315,22794,24.696,10,24,1529910315,-3
dataset_1,1,25488,-19.1018,-16.2914,-1.31573,25.14,1529910370,22814,25.14,5,24,1529910370,-3
dataset_1,1,25629,-18.5387,-16.8512,-1.167,25.08,1529910644,22913,25.08,5,23,1529910644,-2.667
dataset_1,1,25657,-18.547,-16.7408,-1.16384,25.012,1529910700,22933,25.012,5,23,1529910700,-2.667
dataset_1,1,25686,-18.5308,-16.6034,-1.159,24.908,1529910755,22954,24.908,5,23,1529910755,-2.667
dataset_1,1,25974,-18.2883,-16.876,-1.59485,24.936,1529911304,23150,24.936,3,19,1529911304,-3.667
dataset_1,1,26003,-18.3177,-16.7851,-1.59229,24.896,1529911359,23170,24.896,3,19,1529911359,-3.667
dataset_1,1,26032,-18.3673,-16.713,-1.59152,24.884,1529911414,23190,24.884,3,19,1529911414,-3.667
dataset_1,1,26087,-18.4063,-16.515,-1.58487,24.78,1529911525,23230,24.78,3,19,1529911525,-3.667
dataset_1,1,26142,-18.6437,-16.4946,-1.59536,24.944,1529911635,23270,24.944,3,19,1529911635,-3.667
