Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,25368,-18.7764,-16.647,-0.730289,25.104,1528310133,22704,25.104,3,2,1528310133,-1.667
dataset_1,1,25424,-18.7567,-16.3971,-0.725052,24.924,1528310244,22744,24.924,9,2,1528310244,-1.667
dataset_1,1,25450,-18.8621,-16.3735,-0.726914,24.988,1528310299,22764,24.988,6,2,1528310299,-1.667
dataset_1,1,25698,-18.6243,-16.7929,-0.583533,25.084,1528310773,22936,25.084,5,31,1528310773,-1.333
dataset_1,1,25756,-18.6335,-16.5669,-0.580183,24.94,1528310884,22976,24.94,10,31,1528310884,-1.333
dataset_1,1,25784,-18.7153,-16.5288,-0.58102,24.976,1528310939,22995,24.976,10,31,1528310939,-1.333
dataset_1,1,25814,-18.7879,-16.4765,-0.581485,24.996,1528310995,23015,24.996,10,31,1528310995,-1.333
dataset_1,1,25842,-18.8093,-16.3853,-0.580462,24.952,1528311050,23034,24.952,5,31,1528311050,-1.333
dataset_1,1,26127,-18.8069,-16.8035,-0.440219,25.224,1528311624,23242,25.224,3,1,1528311624,-1
dataset_1,1,26157,-18.7069,-16.5971,-0.43652,25.012,1528311679,23262,25.012,3,1,1528311679,-1
dataset_1,1,26183,-18.7617,-16.529,-0.43645,25.008,1528311734,23282,25.008,3,1,1528311734,-1
dataset_1,1,26239,-18.5445,-16.1091,-0.428771,24.568,1528311845,23322,24.568,3,1,1528311845,-1
dataset_1,1,26264,-18.6794,-16.1122,-0.430586,24.672,1528311900,23342,24.672,3,1,1528311900,-1
dataset_1,1,26292,-18.6201,-15.9481,-0.427933,24.52,1528311955,23362,24.52,3,1,1528311955,-1
dataset_1,1,26346,-19.0004,-16.0565,-0.434216,24.88,1528312066,23400,24.88,3,1,1528312066,-1
dataset_1,1,26375,-19.1081,-16.0279,-0.435333,24.944,1528312121,23421,24.944,3,1,1528312121,-1
