Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,24887,-18.1302,-16.4683,-0.855317,24.508,1529009161,22355,24.508,3,28,1529009161,-2
dataset_1,1,24911,-18.9772,-17.1172,-0.89245,25.572,1529009217,22375,25.572,3,28,1529009217,-2
dataset_1,1,24941,-18.6795,-16.7308,-0.875698,25.092,1529009272,22395,25.092,3,28,1529009272,-2
dataset_1,1,25023,-18.4028,-16.1389,-0.854759,24.492,1529009438,22455,24.492,7,28,1529009438,-2
dataset_1,1,25050,-18.447,-16.064,-0.8542,24.476,1529009493,22475,24.476,7,28,1529009493,-2
dataset_1,1,25077,-18.7751,-16.2349,-0.866764,24.836,1529009548,22495,24.836,3,28,1529009548,-2
dataset_1,1,25105,-18.9045,-16.2317,-0.870114,24.932,1529009604,22515,24.932,3,28,1529009604,-2
dataset_1,1,25157,-18.9166,-16.0141,-0.865508,24.8,1529009714,22555,24.8,7,28,1529009714,-2
dataset_1,1,25682,-18.6093,-16.8089,-1.16812,25.104,1529010758,22931,25.104,5,23,1529010758,-2.667
dataset_1,1,25711,-18.6679,-16.7439,-1.16812,25.104,1529010813,22951,25.104,5,23,1529010813,-2.667
dataset_1,1,25741,-18.6128,-16.5776,-1.16104,24.952,1529010868,22971,24.952,5,23,1529010868,-2.667
dataset_1,1,25770,-18.6676,-16.5099,-1.16086,24.948,1529010924,22991,24.948,5,23,1529010924,-2.667
dataset_1,1,25798,-18.8544,-16.5698,-1.16923,25.128,1529010979,23009,25.128,5,23,1529010979,-2.667
dataset_1,1,25827,-18.8879,-16.477,-1.16756,25.092,1529011034,23030,25.092,5,23,1529011034,-2.667
dataset_1,1,26141,-18.6026,-16.5685,-1.01491,24.932,1529011647,23251,24.932,7,27,1529011647,-2.333
dataset_1,1,26168,-18.6185,-16.4664,-1.01263,24.876,1529011702,23271,24.876,10,27,1529011702,-2.333
dataset_1,1,26197,-18.7267,-16.4403,-1.01524,24.94,1529011757,23292,24.94,10,27,1529011757,-2.333
dataset_1,1,26225,-18.8382,-16.4221,-1.01817,25.012,1529011813,23312,25.012,3,27,1529011813,-2.333
