Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,24955,-19.0768,-17.0088,0.297546,25.56,1527009252,22408,25.56,2,14,1527009252,0.667
dataset_1,1,25009,-18.9608,-16.6692,0.293914,25.248,1527009363,22448,25.248,2,14,1527009363,0.667
dataset_1,1,25037,-19.0188,-16.597,0.293867,25.244,1527009418,22469,25.244,2,14,1527009418,0.667
dataset_1,1,25090,-18.7827,-16.1671,0.288513,24.784,1527009529,22508,24.784,4,14,1527009529,0.667
dataset_1,1,25118,-18.8177,-16.0832,0.288187,24.756,1527009584,22528,24.756,2,14,1527009584,0.667
dataset_1,1,25170,-19.1895,-16.1705,0.292145,25.096,1527009695,22568,25.096,2,14,1527009695,0.667
dataset_1,1,25335,-19.0062,-16.9577,-0.148041,25.472,1527010021,22686,25.472,4,10,1527010021,-0.333
dataset_1,1,25363,-18.9695,-16.8064,-0.147297,25.344,1527010077,22706,25.344,4,10,1527010077,-0.333
dataset_1,1,25391,-18.8839,-16.6133,-0.146181,25.152,1527010132,22726,25.152,4,10,1527010132,-0.333
dataset_1,1,25419,-18.99,-16.5894,-0.146553,25.216,1527010187,22746,25.216,4,10,1527010187,-0.333
dataset_1,1,25444,-19.2411,-16.6907,-0.148041,25.472,1527010243,22766,25.472,4,10,1527010243,-0.333
dataset_1,1,25722,-19.1021,-17.0612,0,25.612,1527010789,22963,25.612,4,5,1527010789,0
dataset_1,1,25748,-18.8982,-16.7668,0,25.264,1527010844,22982,25.264,4,5,1527010844,0
dataset_1,1,25805,-19.0749,-16.6812,0,25.34,1527010955,23023,25.34,13,5,1527010955,0
dataset_1,1,26175,-18.9531,-16.6859,0.146762,25.252,1527011679,23284,25.252,8,9,1527011679,0.333
dataset_1,1,26204,-19.0534,-16.6565,0.147088,25.308,1527011734,23304,25.308,2,9,1527011734,0.333
dataset_1,1,26229,-19.0513,-16.5494,0.146669,25.236,1527011789,23322,25.236,2,9,1527011789,0.333
dataset_1,1,26254,-19.2725,-16.6239,0.147925,25.452,1527011844,23342,25.452,2,9,1527011844,0.333
