Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,24977,-19.0722,-16.7848,0.295777,25.408,1527109338,22445,25.408,2,14,1527109338,0.667
dataset_1,1,25007,-19.0252,-16.626,0.294147,25.268,1527109393,22465,25.268,2,14,1527109393,0.667
dataset_1,1,25305,-18.9884,-16.9657,-0.147995,25.464,1527109997,22682,25.464,4,10,1527109997,-0.333
dataset_1,1,25363,-18.9294,-16.6826,-0.146646,25.232,1527110108,22721,25.232,13,10,1527110108,-0.333
dataset_1,1,25392,-18.9755,-16.6059,-0.146553,25.216,1527110163,22741,25.216,4,10,1527110163,-0.333
dataset_1,1,25729,-18.9493,-16.8358,0,25.348,1527110819,22978,25.348,4,5,1527110819,0
dataset_1,1,25756,-18.9571,-16.7305,0,25.284,1527110874,22997,25.284,4,5,1527110874,0
dataset_1,1,25813,-18.9705,-16.4966,0,25.14,1527110985,23039,25.14,8,5,1527110985,0
dataset_1,1,25843,-19.0645,-16.4676,0,25.192,1527111040,23058,25.192,13,5,1527111040,0
dataset_1,1,25874,-19.137,-16.414,0,25.212,1527111096,23078,25.212,4,5,1527111096,0
dataset_1,1,26050,-18.6354,-16.9035,0.146228,25.16,1527111433,23199,25.16,2,9,1527111433,0.333
dataset_1,1,26103,-18.4936,-16.541,0.144205,24.812,1527111543,23239,24.812,5,9,1527111543,0.333
dataset_1,1,26132,-18.7726,-16.6847,0.145972,25.116,1527111598,23257,25.116,2,9,1527111598,0.333
