Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,25349,-18.7901,-16.8121,-0.73378,25.224,1528210047,22678,25.224,3,2,1528210047,-1.667
dataset_1,1,25405,-18.874,-16.6514,-0.7325,25.18,1528210158,22718,25.18,9,2,1528210158,-1.667
dataset_1,1,25432,-18.8419,-16.5123,-0.729125,25.064,1528210213,22737,25.064,3,2,1528210213,-1.667
dataset_1,1,25487,-19.0144,-16.4359,-0.731452,25.144,1528210324,22776,25.144,3,2,1528210324,-1.667
dataset_1,1,25768,-18.7596,-16.7318,-0.584928,25.144,1528210854,22967,25.144,5,31,1528210854,-1.333
dataset_1,1,25796,-18.8268,-16.6683,-0.585114,25.152,1528210910,22988,25.152,5,31,1528210910,-1.333
dataset_1,1,25882,-18.9367,-16.4093,-0.583067,25.064,1528211075,23049,25.064,5,31,1528211075,-1.333
dataset_1,1,26170,-18.7225,-16.6577,-0.437427,25.064,1528211649,23254,25.064,3,1,1528211649,-1
dataset_1,1,26255,-18.564,-16.1659,-0.429678,24.62,1528211814,23315,24.62,3,1,1528211814,-1
dataset_1,1,26361,-19.0171,-16.1049,-0.434984,24.924,1528212036,23394,24.924,3,1,1528212036,-1
