Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,24786,-18.371,-16.7398,-1.44743,24.896,1529809064,22346,24.896,1,20,1529809064,-3.333
dataset_1,1,24839,-18.5231,-16.6432,-1.45022,24.944,1529809174,22386,24.944,3,20,1529809174,-3.333
dataset_1,1,24868,-18.5812,-16.5843,-1.45045,24.948,1529809230,22405,24.948,1,20,1529809230,-3.333
dataset_1,1,25082,-18.1714,-16.8977,-1.30044,24.848,1529809676,22568,24.848,5,24,1529809676,-3
dataset_1,1,25109,-18.3036,-16.9019,-1.30568,24.948,1529809731,22588,24.948,5,24,1529809731,-3
dataset_1,1,25194,-18.4234,-16.6643,-1.30191,24.876,1529809897,22647,24.876,5,24,1529809897,-3
dataset_1,1,25274,-18.2829,-16.1924,-1.27993,24.456,1529810064,22707,24.456,4,24,1529810064,-3
dataset_1,1,25356,-18.6808,-16.1989,-1.29584,24.76,1529810230,22767,24.76,5,24,1529810230,-3
dataset_1,1,25412,-18.76,-16.0396,-1.29354,24.716,1529810340,22807,24.716,10,24,1529810340,-3
dataset_1,1,25528,-18.8005,-17.2577,-1.18878,25.548,1529810559,22885,25.548,6,23,1529810559,-2.667
dataset_1,1,25585,-18.4229,-16.6814,-1.15769,24.88,1529810670,22924,24.88,39,23,1529810670,-2.667
dataset_1,1,25641,-18.5836,-16.5923,-1.16049,24.94,1529810780,22964,24.94,5,23,1529810780,-2.667
dataset_1,1,25782,-18.9882,-16.3613,-1.16756,25.092,1529811056,23065,25.092,5,23,1529811056,-2.667
