Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,24898,-18.4557,-16.6643,-1.44813,24.908,1529709143,22372,24.908,13,20,1529709143,-3.333
dataset_1,1,24927,-18.5137,-16.5998,-1.44813,24.908,1529709199,22392,24.908,5,20,1529709199,-3.333
dataset_1,1,24956,-18.6223,-16.5802,-1.45208,24.976,1529709254,22412,24.976,3,20,1529709254,-3.333
dataset_1,1,25205,-18.2332,-16.8074,-1.29961,24.832,1529709757,22593,24.832,5,24,1529709757,-3
dataset_1,1,25260,-18.4062,-16.7308,-1.30358,24.908,1529709867,22633,24.908,10,24,1529709867,-3
dataset_1,1,25290,-18.3578,-16.5701,-1.29605,24.764,1529709922,22653,24.764,10,24,1529709922,-3
dataset_1,1,25319,-18.472,-16.5566,-1.30003,24.84,1529709977,22673,24.84,15,24,1529709977,-3
dataset_1,1,25348,-18.4641,-16.4335,-1.29542,24.752,1529710033,22693,24.752,5,24,1529710033,-3
dataset_1,1,25378,-18.641,-16.4748,-1.30379,24.912,1529710088,22713,24.912,5,24,1529710088,-3
dataset_1,1,25406,-18.6504,-16.3675,-1.30044,24.848,1529710143,22733,24.848,15,24,1529710143,-3
dataset_1,1,25545,-18.4007,-17.213,-1.1737,25.224,1529710417,22831,25.224,5,23,1529710417,-2.667
dataset_1,1,25683,-18.5233,-16.7312,-1.16272,24.988,1529710694,22931,24.988,5,23,1529710694,-2.667
dataset_1,1,25767,-18.913,-16.7269,-1.17612,25.276,1529710860,22991,25.276,5,23,1529710860,-2.667
dataset_1,1,25796,-18.5029,-16.2495,-1.14709,24.652,1529710915,23011,24.652,5,23,1529710915,-2.667
dataset_1,1,25827,-18.671,-16.282,-1.15397,24.8,1529710971,23031,24.8,5,23,1529710971,-2.667
dataset_1,1,25884,-18.969,-16.3102,-1.16533,25.044,1529711081,23071,25.044,11,23,1529711081,-2.667
dataset_1,1,25913,-18.7675,-16.0233,-1.1495,24.704,1529711137,23091,24.704,16,23,1529711137,-2.667
dataset_1,1,26112,-18.5356,-16.6136,-1.0141,24.912,1529711529,23233,24.912,3,27,1529711529,-2.333
