Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,24935,-18.683,-16.5526,-0.87165,24.976,1528409365,22426,24.976,3,28,1528409365,-2
dataset_1,1,24964,-18.8216,-16.5526,-0.875279,25.08,1528409420,22447,25.08,3,28,1528409420,-2
dataset_1,1,24992,-18.9214,-16.5236,-0.877234,25.136,1528409475,22467,25.136,3,28,1528409475,-2
dataset_1,1,25019,-18.9578,-16.4391,-0.876257,25.108,1528409530,22487,25.108,3,28,1528409530,-2
dataset_1,1,25271,-18.6413,-16.6965,-0.728311,25.036,1528410053,22675,25.036,9,2,1528410053,-1.667
dataset_1,1,25299,-18.6128,-16.5543,-0.724936,24.92,1528410108,22695,24.92,3,2,1528410108,-1.667
dataset_1,1,25380,-18.8004,-16.3775,-0.725634,24.944,1528410274,22754,24.944,3,2,1528410274,-1.667
dataset_1,1,25573,-18.371,-16.8634,-0.580276,24.944,1528410639,22885,24.944,10,31,1528410639,-1.333
dataset_1,1,25603,-18.4593,-16.832,-0.581299,24.988,1528410694,22904,24.988,5,31,1528410694,-1.333
dataset_1,1,25715,-18.7432,-16.6059,-0.582695,25.048,1528410915,22986,25.048,5,31,1528410915,-1.333
dataset_1,1,25800,-19.2484,-16.7029,-0.593024,25.492,1528411081,23045,25.492,10,31,1528411081,-1.333
dataset_1,1,25831,-18.919,-16.3074,-0.581206,24.984,1528411136,23064,24.984,10,31,1528411136,-1.333
dataset_1,1,25861,-18.9758,-16.2413,-0.581206,24.984,1528411192,23084,24.984,5,31,1528411192,-1.333
dataset_1,1,25944,-19.4422,-16.2908,-0.590232,25.372,1528411357,23144,25.372,5,31,1528411357,-1.333
dataset_1,1,26083,-18.8214,-16.7692,-0.44001,25.212,1528411654,23250,25.212,3,1,1528411654,-1
dataset_1,1,26111,-18.8139,-16.6451,-0.438474,25.124,1528411709,23270,25.124,3,1,1528411709,-1
dataset_1,1,26141,-18.8387,-16.5444,-0.437637,25.076,1528411765,23291,25.076,3,1,1528411765,-1
