Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,25033,-18.9306,-16.6309,-0.293355,25.2,1527409365,22450,25.2,17,6,1527409365,-0.667
dataset_1,1,25060,-19.0367,-16.6068,-0.2941,25.264,1527409421,22470,25.264,8,6,1527409421,-0.667
dataset_1,1,25114,-19.143,-16.4597,-0.293914,25.248,1527409531,22511,25.248,2,6,1527409531,-0.667
dataset_1,1,25254,-18.8652,-17.2807,-0.148692,25.584,1527409812,22611,25.584,4,10,1527409812,-0.333
dataset_1,1,25370,-18.8209,-16.7629,-0.146483,25.204,1527410033,22691,25.204,13,10,1527410033,-0.333
dataset_1,1,25398,-18.7744,-16.6044,-0.14567,25.064,1527410088,22711,25.064,8,10,1527410088,-0.333
dataset_1,1,25427,-18.8894,-16.5889,-0.146112,25.14,1527410143,22731,25.14,8,10,1527410143,-0.333
dataset_1,1,25455,-18.908,-16.4887,-0.145809,25.088,1527410199,22751,25.088,4,10,1527410199,-0.333
dataset_1,1,25483,-19.047,-16.4932,-0.146437,25.196,1527410254,22771,25.196,4,10,1527410254,-0.333
dataset_1,1,25511,-19.2046,-16.5127,-0.147204,25.328,1527410309,22791,25.328,4,10,1527410309,-0.333
dataset_1,1,25733,-18.361,-16.4917,0,24.68,1527410745,22947,24.68,4,5,1527410745,0
dataset_1,1,25791,-18.8979,-16.7371,0,25.244,1527410856,22987,25.244,4,5,1527410856,0
dataset_1,1,25848,-18.945,-16.5442,0,25.152,1527410966,23027,25.152,4,5,1527410966,0
dataset_1,1,25877,-19.0993,-16.5618,0,25.28,1527411022,23047,25.28,4,5,1527411022,0
dataset_1,1,25934,-19.0959,-16.3267,0,25.124,1527411132,23087,25.124,56,5,1527411132,0
dataset_1,1,25991,-19.1574,-16.1492,0,25.056,1527411243,23127,25.056,4,5,1527411243,0
dataset_1,1,26247,-19.029,-16.6176,0.146832,25.264,1527411745,23307,25.264,2,9,1527411745,0.333
