Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,24845,-18.5945,-16.8014,-0.87514,25.076,1528809210,22370,25.076,3,28,1528809210,-2
dataset_1,1,24872,-18.5578,-16.6568,-0.870812,24.952,1528809265,22389,24.952,3,28,1528809265,-2
dataset_1,1,24899,-18.6247,-16.594,-0.871091,24.96,1528809320,22410,24.96,3,28,1528809320,-2
dataset_1,1,24979,-18.8338,-16.4355,-0.872906,25.012,1528809486,22469,25.012,3,28,1528809486,-2
dataset_1,1,25252,-18.7394,-16.7667,-0.731801,25.156,1528810064,22678,25.156,3,2,1528810064,-1.667
dataset_1,1,25280,-18.7262,-16.6434,-0.729125,25.064,1528810120,22697,25.064,3,2,1528810120,-1.667
dataset_1,1,26072,-18.636,-16.6332,-1.01768,25,1528811640,23245,25,14,27,1528811640,-2.333
dataset_1,1,26101,-18.6759,-16.5463,-1.01654,24.972,1528811695,23266,24.972,3,27,1528811695,-2.333
dataset_1,1,26130,-18.8115,-16.5496,-1.02078,25.076,1528811751,23286,25.076,7,27,1528811751,-2.333
dataset_1,1,26160,-18.8935,-16.5167,-1.0224,25.116,1528811806,23304,25.116,3,27,1528811806,-2.333
