Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,24816,-18.3712,-16.7752,-1.44882,24.92,1530009070,22340,24.92,3,20,1530009070,-3.333
dataset_1,1,24843,-18.4444,-16.7244,-1.44999,24.94,1530009125,22360,24.94,1,20,1530009125,-3.333
dataset_1,1,24870,-18.4226,-16.5877,-1.44371,24.832,1530009180,22380,24.832,1,20,1530009180,-3.333
dataset_1,1,24928,-18.5499,-16.4693,-1.44464,24.848,1530009291,22420,24.848,1,20,1530009291,-3.333
dataset_1,1,25204,-18.8314,-17.1954,-1.33645,25.536,1530009849,22620,25.536,10,24,1530009849,-3
dataset_1,1,25232,-18.3674,-16.6487,-1.29919,24.824,1530009904,22641,24.824,20,24,1530009904,-3
dataset_1,1,25261,-18.3899,-16.5583,-1.29689,24.78,1530009960,22660,24.78,5,24,1530009960,-3
dataset_1,1,25290,-18.5279,-16.56,-1.30233,24.884,1530010015,22681,24.884,5,24,1530010015,-3
dataset_1,1,25456,-18.9802,-16.2738,-1.31028,25.036,1530010347,22799,25.036,5,24,1530010347,-3
dataset_1,1,25595,-18.5181,-16.9212,-1.16849,25.112,1530010621,22898,25.112,5,23,1530010621,-2.667
dataset_1,1,25623,-18.5474,-16.8237,-1.16644,25.068,1530010677,22919,25.068,5,23,1530010677,-2.667
dataset_1,1,25652,-18.5021,-16.6653,-1.15993,24.928,1530010732,22939,24.928,5,23,1530010732,-2.667
dataset_1,1,25682,-18.581,-16.6192,-1.16123,24.956,1530010787,22959,24.956,5,23,1530010787,-2.667
dataset_1,1,25975,-18.3764,-16.9217,-1.60099,25.032,1530011335,23156,25.032,3,19,1530011335,-3.667
dataset_1,1,26055,-18.4074,-16.6032,-1.58871,24.84,1530011501,23215,24.84,7,19,1530011501,-3.667
dataset_1,1,26082,-18.5336,-16.5942,-1.59433,24.928,1530011556,23236,24.928,7,19,1530011556,-3.667
dataset_1,1,26111,-18.6451,-16.5772,-1.59894,25,1530011611,23256,25,3,19,1530011611,-3.667
