Block Name,Block Number,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,1,25719,-19.246,-17.4941,3.19346,26.204,1523110672,22913,26.204,8,25,1523110672,7
dataset_1,1,25747,-19.2392,-17.3656,3.18225,26.112,1523110728,22933,26.112,8,25,1523110728,7
dataset_1,1,25805,-19.3451,-17.2177,3.17981,26.092,1523110839,22973,26.092,8,25,1523110839,7
dataset_1,1,25861,-19.2231,-16.8701,3.14033,25.768,1523110949,23013,25.768,7,25,1523110949,7
dataset_1,1,25890,-19.2011,-16.7325,3.12717,25.66,1523111005,23033,25.66,7,25,1523111005,7
dataset_1,1,25919,-19.2924,-16.6939,3.13253,25.704,1523111060,23053,25.704,7,25,1523111060,7
dataset_1,1,25948,-19.3566,-16.6316,3.1335,25.712,1523111115,23073,25.712,7,25,1523111115,7
dataset_1,1,25978,-19.4326,-16.5794,3.13643,25.736,1523111170,23093,25.736,7,25,1523111170,7
dataset_1,1,26007,-19.5723,-16.5868,3.15008,25.848,1523111226,23112,25.848,8,25,1523111226,7
dataset_1,1,26037,-19.7182,-16.5925,3.16422,25.964,1523111281,23132,25.964,8,25,1523111281,7
dataset_1,1,26095,-19.9221,-16.5279,3.17835,26.08,1523111392,23172,26.08,16,25,1523111392,7
dataset_1,1,26124,-20.0165,-16.4886,3.1842,26.128,1523111447,23192,26.128,8,25,1523111447,7
