timestamp,alt_max,landed,freefall,ground_contact,maybe_landed
2831316529,inf,0,0,0,0
2832318480,inf,0,0,0,0
2833338521,inf,0,0,0,0
2834341489,inf,0,0,0,0
2835360955,inf,0,0,0,0
2836376892,inf,0,0,0,0
2837394487,inf,0,0,0,0
2838414493,inf,0,0,0,0
2839429484,inf,0,0,0,0
2840450484,inf,0,0,0,0
2841465508,inf,0,0,0,0
2842481486,inf,0,0,0,0
2843497409,inf,0,0,0,0
2844506521,inf,0,0,0,0
2845508586,inf,0,0,0,0
2846518544,inf,0,0,0,0
2847538481,inf,0,0,0,0
2848550485,inf,0,0,0,0
2849567627,inf,0,0,0,0
2850587783,inf,0,0,0,0
2851602592,inf,0,0,0,0
2852602758,inf,0,0,0,0
2853622286,inf,0,0,0,0
2854639745,inf,0,0,0,0
2855646119,inf,0,0,0,0
2856659618,inf,0,0,0,0
2857667729,inf,0,0,0,0
2858670252,inf,0,0,0,0
2859671664,inf,0,0,0,0
2860679737,inf,0,0,0,0
2861690566,inf,0,0,0,0
2862710063,inf,0,0,0,0
2863715093,inf,0,0,0,0
2864715131,inf,0,0,0,0
2865718159,inf,0,0,0,0
2866726501,inf,0,0,0,0
2867734029,inf,0,0,0,0
2868747595,inf,0,0,0,0
2869767970,inf,0,0,0,0
2870773760,inf,0,0,0,0
2871788985,inf,0,0,0,0
2872803987,inf,0,0,0,0
2873816798,inf,0,0,0,0
2874821480,inf,0,0,0,0
2875823769,inf,0,0,0,0
2876828148,inf,0,0,0,0
2877840530,inf,0,0,0,0
2878840895,inf,0,0,0,0
2879855714,inf,0,0,0,0
2880855746,inf,0,0,0,0
2881873492,inf,0,0,0,0
2882888800,inf,0,0,0,0
2883896792,inf,0,0,0,0
2884916221,inf,0,0,0,0
2885933490,inf,0,0,0,0
2886949482,inf,0,0,0,0
2887964498,inf,0,0,0,0
2888976812,inf,0,0,0,0
2889993482,inf,0,0,0,0
2891012437,inf,0,0,0,0
2892013508,inf,0,0,0,0
2893033507,inf,0,0,0,0
2894039770,inf,0,0,0,0
2895053524,inf,0,0,0,0
2896072938,inf,0,0,0,0
2897089495,inf,0,0,0,0
2898104941,inf,0,0,0,0
2899125262,inf,0,0,0,0
2900129485,inf,0,0,0,0
2901143878,inf,0,0,0,0
2902156117,inf,0,0,0,0
2903173484,inf,0,0,0,0
2904193480,inf,0,0,0,0
2905212538,inf,0,0,0,0
2906231661,inf,0,0,0,0
2907244573,inf,0,0,0,0
2908259838,inf,0,0,0,0
2909276485,inf,0,0,0,0
2910289484,inf,0,0,0,0
2911293488,inf,0,0,0,0
2912312482,inf,0,0,0,0
2913329496,inf,0,0,0,0
2914344480,inf,0,0,0,0
2914755847,inf,0,0,1,0
2915047921,inf,0,0,0,1
2915381183,inf,1,0,0,0
2916400519,inf,1,0,0,0
2917413495,inf,1,0,0,0
2918425480,inf,1,0,0,0
2919444499,inf,1,0,0,0
