timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
2467875680,2467875435,-0.0285739,-0.015827358,-0.00086583645,0.5041633,0.0,0.0,0.0,-1.0
2468043712,2468043434,-0.03075385,-0.0153081445,0.0019765275,0.53885144,0.0,0.0,0.0,-1.0
2468087748,2468087434,-0.031121138,-0.013995484,0.0015202758,0.5472995,0.0,0.0,0.0,-1.0
2468127749,2468127434,-0.03199919,-0.018733714,-0.0011889891,0.55616635,0.0,0.0,0.0,-1.0
2468171714,2468171434,-0.023672074,-0.01149332,0.0022953085,0.56389475,0.0,0.0,0.0,-1.0
2468211709,2468211434,-0.037642844,-0.012731671,0.0007209011,0.5733008,0.0,0.0,0.0,-1.0
2468255753,2468255440,-0.021047892,-0.028690841,-0.005131084,0.58356273,0.0,0.0,0.0,-1.0
2468295740,2468295442,-0.04059897,-0.008676404,-0.021148304,0.5901595,0.0,0.0,0.0,-1.0
2468339703,2468339435,-0.032158926,-0.012284354,0.005849749,0.5999248,0.0,0.0,0.0,-1.0
2468379698,2468379435,-0.047413472,-0.02128233,-0.010830399,0.6083262,0.0,0.0,0.0,-1.0
2468423753,2468423435,-0.03959814,-0.014606456,0.004985503,0.6179936,0.0,0.0,0.0,-1.0
2468467649,2468467435,-0.03544992,-0.016726194,0.004613869,0.6266171,0.0,0.0,0.0,-1.0
2468511708,2468511435,-0.03345528,-0.017328113,0.0022433645,0.63696676,0.0,0.0,0.0,-1.0
2468551701,2468551435,-0.027318414,-0.013961542,0.0054615145,0.64549845,0.0,0.0,0.0,-1.0
2468595666,2468595435,-0.03036691,-0.019803029,0.0015451186,0.6552439,0.0,0.0,0.0,-1.0
2468635656,2468635435,-0.03259095,-0.019791823,0.0024449204,0.66400677,0.0,0.0,0.0,-1.0
2468679703,2468679435,-0.03706843,-0.019507391,0.0014323456,0.67304176,0.0,0.0,0.0,-1.0
2468719685,2468719435,-0.032526433,-0.016766809,0.0047945078,0.6816266,0.0,0.0,0.0,-1.0
2468763679,2468763442,-0.0048060277,0.00885486,0.008225125,0.6907237,0.0,0.0,0.0,-1.0
2468803841,2468803441,0.030763041,0.047816414,0.010127131,0.6882401,0.0,0.0,0.0,-1.0
2468847700,2468847435,0.089676306,0.09184979,-0.0032792017,0.693053,0.0,0.0,0.0,-1.0
2468887649,2468887438,0.10879757,0.1227184,-0.014729612,0.69674355,0.0,0.0,0.0,-1.0
2468931712,2468931470,0.08586015,0.078196086,-0.023973934,0.6682282,0.0,0.0,0.0,-1.0
2468975720,2468975435,0.05657564,0.022884652,-0.04325864,0.6307662,0.0,0.0,0.0,-1.0
2469019671,2469019443,0.06521565,0.008460227,-0.044448886,0.60920966,0.0,0.0,0.0,-1.0
2469063696,2469063435,0.08784508,0.05194208,-0.03379747,0.6005453,0.0,0.0,0.0,-1.0
2469103709,2469103435,0.09143684,0.0266662,-0.033077363,0.5697492,0.0,0.0,0.0,-1.0
2469147665,2469147435,0.05842422,-0.010146202,-0.04365825,0.5559949,0.0,0.0,0.0,-1.0
2469187839,2469187435,0.035109185,-0.014889112,-0.046356782,0.5408754,0.0,0.0,0.0,-1.0
2469231713,2469231441,0.013966056,-0.014626117,-0.031119889,0.53218687,0.0,0.0,0.0,-1.0
2469271700,2469271441,0.018446887,-0.009464271,-0.027068555,0.5261993,0.0,0.0,0.0,-1.0
2469315670,2469315435,0.005306155,-0.009940859,-0.031586863,0.5281142,0.0,0.0,0.0,-1.0
2469355672,2469355435,-0.010716576,-0.0020874096,-0.027528485,0.5217855,0.0,0.0,0.0,-1.0
2469399706,2469399435,-0.017420689,-0.0192592,-0.03131988,0.520325,0.0,0.0,0.0,-1.0
2469439696,2469439435,-0.020667147,-0.027975844,-0.030654117,0.52328414,0.0,0.0,0.0,-1.0
2469483654,2469483435,-0.02118192,-0.021886475,-0.033223346,0.5201041,0.0,0.0,0.0,-1.0
2469523660,2469523435,-0.03127127,-0.036994223,-0.032716777,0.5171411,0.0,0.0,0.0,-1.0
2469567698,2469567435,-0.041810594,-0.05025676,-0.030776542,0.5170695,0.0,0.0,0.0,-1.0
2469607691,2469607441,-0.05042252,-0.048113644,-0.029043024,0.5176357,0.0,0.0,0.0,-1.0
2469651651,2469651435,-0.0352752,-0.042622197,-0.03119411,0.5144463,0.0,0.0,0.0,-1.0
2469691664,2469691435,-0.025909536,-0.0456891,-0.03070468,0.5153898,0.0,0.0,0.0,-1.0
2469735708,2469735435,-0.022655996,-0.038847428,-0.027721401,0.51588815,0.0,0.0,0.0,-1.0
2469775652,2469775435,-0.021534523,-0.028590277,-0.02960161,0.51652336,0.0,0.0,0.0,-1.0
2469819676,2469819436,-0.010939198,-0.024413252,-0.025750194,0.51574636,0.0,0.0,0.0,-1.0
2469859714,2469859486,-0.016815776,-0.021235928,-0.023813572,0.515543,0.0,0.0,0.0,-1.0
2469903662,2469903435,-0.017579516,-0.023015644,-0.024793245,0.51649857,0.0,0.0,0.0,-1.0
2469943668,2469943441,-0.01594034,-0.027613886,-0.025420073,0.5179838,0.0,0.0,0.0,-1.0
2469987680,2469987451,-0.012445711,-0.029563148,-0.026852105,0.5181737,0.0,0.0,0.0,-1.0
2470027714,2470027485,-0.013074309,-0.027757771,-0.025032274,0.5176031,0.0,0.0,0.0,-1.0
2470071649,2470071435,-0.014528125,-0.02667824,-0.026743492,0.52013487,0.0,0.0,0.0,-1.0
2470111617,2470111435,-0.017672928,-0.026094893,-0.026902048,0.52076477,0.0,0.0,0.0,-1.0
2470155697,2470155489,-0.019665122,-0.027651906,-0.026872572,0.5215584,0.0,0.0,0.0,-1.0
2470195701,2470195476,-0.02528183,-0.0268588,-0.029973254,0.52575904,0.0,0.0,0.0,-1.0
2470239629,2470239435,-0.02425284,-0.02824902,-0.029720794,0.5283227,0.0,0.0,0.0,-1.0
2470279628,2470279435,-0.020843532,-0.022725584,-0.029990368,0.52740943,0.0,0.0,0.0,-1.0
2470323643,2470323443,-0.016759755,-0.021000765,-0.03023167,0.52696764,0.0,0.0,0.0,-1.0
2470363659,2470363435,-0.019697057,-0.021396548,-0.0334893,0.5275293,0.0,0.0,0.0,-1.0
2470407636,2470407435,-0.01681514,-0.01923675,-0.0333034,0.52748215,0.0,0.0,0.0,-1.0
2470447621,2470447435,-0.013827549,-0.013304044,-0.03794925,0.52592283,0.0,0.0,0.0,-1.0
2470491674,2470491443,-0.0129358675,-0.015180321,-0.03700331,0.5263325,0.0,0.0,0.0,-1.0
2470531691,2470531437,-0.014915825,-0.011853762,-0.037950404,0.52828586,0.0,0.0,0.0,-1.0
2470575626,2470575435,-0.015075311,-0.014837041,-0.039760087,0.52875435,0.0,0.0,0.0,-1.0
2470619689,2470619469,-0.015572576,-0.01528885,-0.036964774,0.5330716,0.0,0.0,0.0,-1.0
2470663648,2470663435,-0.018086504,-0.014555068,-0.035641115,0.5333928,0.0,0.0,0.0,-1.0
2470703653,2470703435,-0.01530648,-0.015170994,-0.03897144,0.53454566,0.0,0.0,0.0,-1.0
2470743665,2470743435,-0.011811187,-0.015137545,-0.03625951,0.5320951,0.0,0.0,0.0,-1.0
2470783669,2470783435,-0.009759709,-0.011115491,-0.036776077,0.5294966,0.0,0.0,0.0,-1.0
2470827699,2470827435,-0.009673424,-0.013528995,-0.036399815,0.53156227,0.0,0.0,0.0,-1.0
2470867681,2470867434,-0.01132996,-0.013426371,-0.03452568,0.53307253,0.0,0.0,0.0,-1.0
2470911660,2470911435,-0.012272519,-0.015444983,-0.035041012,0.53498244,0.0,0.0,0.0,-1.0
2470951681,2470951435,-0.008464527,-0.012715,-0.034792252,0.53243315,0.0,0.0,0.0,-1.0
2470995688,2470995435,-0.009327569,-0.01627848,-0.0343853,0.5366074,0.0,0.0,0.0,-1.0
