timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
2544758843,23.933277,23.931993,0.0744,0.07054981,0.0,47.250423,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2545262840,23.993868,23.944988,0.0744,0.07052788,0.0,47.26031,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2545778702,23.973671,23.962204,0.0744,0.07108975,0.0,47.270554,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2546272407,23.993868,23.9698,0.062,0.07036046,0.0,47.280132,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2546776099,23.953474,23.96827,0.0744,0.07111748,0.0,47.29014,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2547280373,23.953474,23.964748,0.0744,0.07158534,0.0,47.30022,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2547772394,23.953474,23.967077,0.0744,0.07055348,0.0,47.309723,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2548276026,23.973671,23.963755,0.0744,0.07101429,0.0,47.319675,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2548780053,23.933277,23.978998,0.062,0.06916317,0.0,47.32927,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2549284033,23.91308,23.968477,0.0744,0.069838725,0.0,47.3391,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2549788310,24.034262,23.987204,0.062,0.07115156,0.0,47.349186,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2550294162,24.034262,24.00105,0.062,0.070484914,0.0,47.359013,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2550785746,24.014065,24.006313,0.062,0.070223756,0.0,47.368626,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2551289766,24.034262,24.023375,0.0744,0.07037385,0.0,47.378456,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2551793757,23.993868,24.017899,0.0744,0.070966326,0.0,47.388454,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2552297783,23.993868,24.00563,0.0744,0.07041101,0.0,47.398243,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2552801780,23.953474,23.9896,0.062,0.07046108,0.0,47.408127,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2553305744,24.014065,23.980799,0.062,0.07054585,0.0,47.41799,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2553799348,23.953474,23.968878,0.0744,0.070470214,0.0,47.42765,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2554303349,24.014065,23.96112,0.0744,0.07182441,0.0,47.43789,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2554807619,23.933277,23.960205,0.0744,0.071060956,0.0,47.447765,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2555311325,23.993868,23.962807,0.062,0.07065562,0.0,47.457596,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2555815569,23.91308,23.96342,0.062,0.06940947,0.0,47.46718,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2556319323,23.953474,23.962147,0.0744,0.0702431,0.0,47.477,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2556823588,23.91308,23.958515,0.062,0.06918469,0.0,47.48664,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2557327635,23.933277,23.95044,0.0744,0.06918083,0.0,47.496346,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2557832815,23.953474,23.94687,0.0744,0.071441025,0.0,47.506573,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2558324847,23.953474,23.94293,0.0744,0.070762545,0.0,47.516163,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2558829210,23.953474,23.934237,0.0744,0.071205616,0.0,47.526222,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2559333265,23.91308,23.92783,0.0744,0.070828624,0.0,47.536095,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2559836874,23.91308,23.920494,0.0744,0.070631064,0.0,47.545925,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2560340903,23.933277,23.920965,0.0744,0.071133204,0.0,47.555923,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2560845127,23.953474,23.92318,0.0744,0.07104105,0.0,47.56585,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2561348896,23.933277,23.92585,0.049599998,0.07087121,0.0,47.575798,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2561842810,23.872686,23.923939,0.0744,0.07025006,0.0,47.585415,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2562346567,23.892883,23.91855,0.0744,0.07069803,0.0,47.595337,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2562850761,23.953474,23.922586,0.0744,0.07016812,0.0,47.605095,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2563354503,23.993868,23.932339,0.062,0.06985095,0.0,47.614845,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2563858577,23.953474,23.93549,0.062,0.06969437,0.0,47.624603,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2564362702,23.953474,23.931498,0.062,0.0716281,0.0,47.63484,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2564866525,23.933277,23.930405,0.062,0.069385655,0.0,47.64439,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
2565360076,23.892883,23.927013,0.062,0.07083222,0.0,47.65428,1.0,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
