timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
2467167882,2467167882,0,0,0,0,0,0,0,0,0,0,0
2469158502,2469158502,0,0,0,0,0,0,0,0,0,0,0
2470109643,2470109643,0,0,0,0,0,0,0,0,0,0,0
2471118186,2471118186,0,0,0,0,0,0,0,0,0,0,0
2472165253,2472165253,0,0,0,0,0,0,0,0,0,0,0
2473107616,2473107616,0,0,0,0,0,0,0,0,0,0,0
2474114866,2474114866,0,0,0,0,0,0,0,0,0,0,0
2475167241,2475167241,0,0,0,0,0,0,0,0,0,0,0
2476115249,2476115249,0,0,0,0,0,0,0,0,0,0,0
2477116861,2477116861,0,0,0,0,0,0,0,0,0,0,0
2478164384,2478164384,0,0,0,0,0,0,0,0,0,0,0
2479114470,2479114470,0,0,0,0,0,0,0,0,0,0,0
2480114465,2480114465,0,0,0,0,0,0,0,0,0,0,0
2481166141,2481166141,0,0,0,0,0,0,0,0,0,0,0
2482163581,2482163581,0,0,0,0,0,0,0,0,0,0,0
2483110551,2483110551,0,0,0,0,0,0,0,0,0,0,0
2484168092,2484168092,0,0,0,0,0,0,0,0,0,0,0
2485113553,2485113553,0,0,0,0,0,0,0,0,0,0,0
2486113511,2486113511,0,0,0,0,0,0,0,0,0,0,0
2487165453,2487165453,0,0,0,0,0,0,0,0,0,0,0
2488117697,2488117697,0,0,0,0,0,0,0,0,0,0,0
2489114469,2489114469,0,0,0,0,0,0,0,0,0,0,0
2490165609,2490165609,0,0,0,0,0,0,0,0,0,0,0
2491118343,2491118343,0,0,0,0,0,0,0,0,0,0,0
2492115903,2492115903,0,0,0,0,0,0,0,0,0,0,0
2493166984,2493166984,0,0,0,0,0,0,0,0,0,0,0
2494108502,2494108502,0,0,0,0,0,0,0,0,0,0,0
2495108505,2495108505,0,0,0,0,0,0,0,0,0,0,0
2496310214,2496310214,0,0,0,0,0,0,0,0,0,0,0
2497114517,2497114517,0,0,0,0,0,0,0,0,0,0,0
2498117355,2498117355,0,0,0,0,0,0,0,0,0,0,0
2499166458,2499166458,0,0,0,0,0,0,0,0,0,0,0
2500111183,2500111183,0,0,0,0,0,0,0,0,0,0,0
2501166890,2501166890,0,0,0,0,0,0,0,0,0,0,0
2502158464,2502158464,0,0,0,0,0,0,0,0,0,0,0
2503119971,2503119971,0,0,0,0,0,0,0,0,0,0,0
2504116476,2504116476,0,0,0,0,0,0,0,0,0,0,0
2505167995,2505167995,0,0,0,0,0,0,0,0,0,0,0
2506116656,2506116656,0,0,0,0,0,0,0,0,0,0,0
2507116021,2507116021,0,0,0,0,0,0,0,0,0,0,0
2508167189,2508167189,0,0,0,0,0,0,0,0,0,0,0
2509117452,2509117452,0,0,0,0,0,0,0,0,0,0,0
2510118554,2510118554,0,0,0,0,0,0,0,0,0,0,0
2511167267,2511167267,0,0,0,0,0,0,0,0,0,0,0
2512116694,2512116694,0,0,0,0,0,0,0,0,0,0,0
2513119174,2513119174,0,0,0,0,0,0,0,0,0,0,0
2514167164,2514167164,0,0,0,0,0,0,0,0,0,0,0
2515114468,2515114468,0,0,0,0,0,0,0,0,0,0,0
2516114471,2516114471,0,0,0,0,0,0,0,0,0,0,0
2517166464,2517166464,0,0,0,0,0,0,0,0,0,0,0
2518114507,2518114507,0,0,0,0,0,0,0,0,0,0,0
2519118382,2519118382,0,0,0,0,0,0,0,0,0,0,0
2520159663,2520159663,0,0,0,0,0,0,0,0,0,0,0
2521118528,2521118528,0,0,0,0,0,0,0,0,0,0,0
2522119626,2522119626,0,0,0,0,0,0,0,0,0,0,0
2523160953,2523160953,0,0,0,0,0,0,0,0,0,0,0
2524109604,2524109604,0,0,0,0,0,0,0,0,0,0,0
2525120016,2525120016,0,0,0,0,0,0,0,0,0,0,0
2526165756,2526165756,0,0,0,0,0,0,0,0,0,0,0
2527122116,2527122116,0,0,0,0,0,0,0,0,0,0,0
2528117604,2528117604,0,0,0,0,0,0,0,0,0,0,0
2529170152,2529170152,0,0,0,0,0,0,0,0,0,0,0
2530117463,2530117463,0,0,0,0,0,0,0,0,0,0,0
2531119031,2531119031,0,0,0,0,0,0,0,0,0,0,0
2532167621,2532167621,0,0,0,0,0,0,0,0,0,0,0
2533116462,2533116462,0,0,0,0,0,0,0,0,0,0,0
2534119236,2534119236,0,0,0,0,0,0,0,0,0,0,0
2535169467,2535169467,0,0,0,0,0,0,0,0,0,0,0
2536121671,2536121671,0,0,0,0,0,0,0,0,0,0,0
2537116869,2537116869,0,0,0,0,0,0,0,0,0,0,0
2538169470,2538169470,0,0,0,0,0,0,0,0,0,0,0
2539111621,2539111621,0,0,0,0,0,0,0,0,0,0,0
2540118534,2540118534,0,0,0,0,0,0,0,0,0,0,0
2541168178,2541168178,0,0,0,0,0,0,0,0,0,0,0
2542120558,2542120558,0,0,0,0,0,0,0,0,0,0,0
2543120460,2543120460,0,0,0,0,0,0,0,0,0,0,0
2544165466,2544165466,0,0,0,0,0,0,0,0,0,0,0
2545117557,2545117557,0,0,0,0,0,0,0,0,0,0,0
2546118484,2546118484,0,0,0,0,0,0,0,0,0,0,0
2547169700,2547169700,0,0,0,0,0,0,0,0,0,0,0
2548118473,2548118473,0,0,0,0,0,0,0,0,0,0,0
2549110516,2549110516,0,0,0,0,0,0,0,0,0,0,0
2550168459,2550168459,0,0,0,0,0,0,0,0,0,0,0
2551119133,2551119133,0,0,0,0,0,0,0,0,0,0,0
2552118987,2552118987,0,0,0,0,0,0,0,0,0,0,0
2553168480,2553168480,0,0,0,0,0,0,0,0,0,0,0
2554121456,2554121456,0,0,0,0,0,0,0,0,0,0,0
2555120892,2555120892,0,0,0,0,0,0,0,0,0,0,0
2556176933,2556176933,0,0,0,0,0,0,0,0,0,0,0
2557118584,2557118584,0,0,0,0,0,0,0,0,0,0,0
2558119802,2558119802,0,0,0,0,0,0,0,0,0,0,0
2559170266,2559170266,0,0,0,0,0,0,0,0,0,0,0
2560119098,2560119098,0,0,0,0,0,0,0,0,0,0,0
2561118864,2561118864,0,0,0,0,0,0,0,0,0,0,0
2562167855,2562167855,0,0,0,0,0,0,0,0,0,0,0
2563119767,2563119767,0,0,0,0,0,0,0,0,0,0,0
2564120165,2564120165,0,0,0,0,0,0,0,0,0,0,0
2565168138,2565168138,0,0,0,0,0,0,0,0,0,0,0
2566118470,2566118470,0,0,0,0,0,0,0,0,0,0,0
2567169751,2567169751,0,0,0,0,0,0,0,0,0,0,0
2568169771,2568169771,0,0,0,0,0,0,0,0,0,0,0
2569118481,2569118481,0,0,0,0,0,0,0,0,0,0,0
2570118919,2570118919,0,0,0,0,0,0,0,0,0,0,0
2571168475,2571168475,0,0,0,0,0,0,0,0,0,0,0
2572120602,2572120602,0,0,0,0,0,0,0,0,0,0,0
2573221321,2573221321,0,0,0,0,0,0,0,0,0,0,0
2574170481,2574170481,0,0,0,0,0,0,0,0,0,0,0
2575122228,2575122228,0,0,0,0,0,0,0,0,0,0,0
2576121256,2576121256,0,0,0,0,0,0,0,0,0,0,0
2577167534,2577167534,0,0,0,0,0,0,0,0,0,0,0
2578119714,2578119714,0,0,0,0,0,0,0,0,0,0,0
2579119675,2579119675,0,0,0,0,0,0,0,0,0,0,0
2580167583,2580167583,0,0,0,0,0,0,0,0,0,0,0
2581120051,2581120051,0,0,0,0,0,0,0,0,0,0,0
2582120177,2582120177,0,0,0,0,0,0,0,0,0,0,0
2583169534,2583169534,0,0,0,0,0,0,0,0,0,0,0
2584119785,2584119785,0,0,0,0,0,0,0,0,0,0,0
2585122460,2585122460,0,0,0,0,0,0,0,0,0,0,0
2586170090,2586170090,0,0,0,0,0,0,0,0,0,0,0
2587122834,2587122834,0,0,0,0,0,0,0,0,0,0,0
2589168485,2589168485,0,0,0,0,0,0,0,0,0,0,0
2590119954,2590119954,0,0,0,0,0,0,0,0,0,0,0
2591119574,2591119574,0,0,0,0,0,0,0,0,0,0,0
2592168466,2592168466,0,0,0,0,0,0,0,0,0,0,0
2593121467,2593121467,0,0,0,0,0,0,0,0,0,0,0
2594113547,2594113547,0,0,0,0,0,0,0,0,0,0,0
2595165385,2595165385,0,0,0,0,0,0,0,0,0,0,0
2596122549,2596122549,0,0,0,0,0,0,0,0,0,0,0
2597114503,2597114503,0,0,0,0,0,0,0,0,0,0,0
2598170781,2598170781,0,0,0,0,0,0,0,0,0,0,0
2599119577,2599119577,0,0,0,0,0,0,0,0,0,0,0
2600119604,2600119604,0,0,0,0,0,0,0,0,0,0,0
2601172801,2601172801,0,0,0,0,0,0,0,0,0,0,0
2602112526,2602112526,0,0,0,0,0,0,0,0,0,0,0
2603169463,2603169463,0,0,0,0,0,0,0,0,0,0,0
2604172954,2604172954,0,0,0,0,0,0,0,0,0,0,0
2605125591,2605125591,0,0,0,0,0,0,0,0,0,0,0
2606122470,2606122470,0,0,0,0,0,0,0,0,0,0,0
2607170474,2607170474,0,0,0,0,0,0,0,0,0,0,0
2608121733,2608121733,0,0,0,0,0,0,0,0,0,0,0
2609122177,2609122177,0,0,0,0,0,0,0,0,0,0,0
2610168481,2610168481,0,0,0,0,0,0,0,0,0,0,0
2611120589,2611120589,0,0,0,0,0,0,0,0,0,0,0
2612120575,2612120575,0,0,0,0,0,0,0,0,0,0,0
2613168471,2613168471,0,0,0,0,0,0,0,0,0,0,0
2614120767,2614120767,0,0,0,0,0,0,0,0,0,0,0
2615120824,2615120824,0,0,0,0,0,0,0,0,0,0,0
2616170456,2616170456,0,0,0,0,0,0,0,0,0,0,0
2617121975,2617121975,0,0,0,0,0,0,0,0,0,0,0
2618122177,2618122177,0,0,0,0,0,0,0,0,0,0,0
2619163651,2619163651,0,0,0,0,0,0,0,0,0,0,0
2620123661,2620123661,0,0,0,0,0,0,0,0,0,0,0
2621122346,2621122346,0,0,0,0,0,0,0,0,0,0,0
2622171827,2622171827,0,0,0,0,0,0,0,0,0,0,0
2623113722,2623113722,0,0,0,0,0,0,0,0,0,0,0
2624120515,2624120515,0,0,0,0,0,0,0,0,0,0,0
2625172553,2625172553,0,0,0,0,0,0,0,0,0,0,0
2626121617,2626121617,0,0,0,0,0,0,0,0,0,0,0
2627113669,2627113669,0,0,0,0,0,0,0,0,0,0,0
2628175157,2628175157,0,0,0,0,0,0,0,0,0,0,0
2629114825,2629114825,0,0,0,0,0,0,0,0,0,0,0
2630114005,2630114005,0,0,0,0,0,0,0,0,0,0,0
2631164605,2631164605,0,0,0,0,0,0,0,0,0,0,0
2632120462,2632120462,0,0,0,0,0,0,0,0,0,0,0
2633123237,2633123237,0,0,0,0,0,0,0,0,0,0,0
