timestamp,load,ram_usage
2467096075,0.795625,0.9287222
2468102773,0.886362,0.9706583
2469103275,0.853553,0.97093064
2470127015,0.832759,0.97093064
2471130539,0.843097,0.97093064
2472131328,0.848938,0.97093064
2473140123,0.853042,0.97093064
2474144963,0.834493,0.97093064
2475152646,0.848298,0.97093064
2476153437,0.839769,0.97093064
2477162420,0.837219,0.97093064
2478169456,0.841509,0.97093064
2479170463,0.853406,0.97093064
2480174957,0.856987,0.97093064
2481175599,0.8454,0.97093064
2482180067,0.84687,0.97093064
2483191315,0.840781,0.97093064
2484192847,0.830337,0.97093064
2485193437,0.845047,0.97093064
2486196454,0.848709,0.97093064
2487197347,0.851543,0.97093064
2488198467,0.845122,0.97093064
2489202765,0.848964,0.97093064
2490211193,0.835685,0.97093064
2491218467,0.84286803,0.97093064
2492220742,0.849827,0.97093064
2493223707,0.856862,0.97093064
2494224468,0.855169,0.97093064
2495227799,0.843114,0.97093064
2496229141,0.901021,0.97093064
2497230000,0.913805,0.97093064
2498230437,0.917156,0.97093064
2499238307,0.911321,0.97093064
2500240170,0.915687,0.97093064
2501247900,0.914628,0.97093064
2502251104,0.915915,0.97093064
2503251608,0.882291,0.97093064
2504252959,0.87294,0.97093064
2505253437,0.8838,0.97093064
2506256612,0.871643,0.97093064
2507258924,0.884752,0.97093064
2508262394,0.876641,0.97093064
2509266818,0.873648,0.97093064
2510269774,0.880449,0.97093064
2511272582,0.860711,0.97093064
2512275344,0.875032,0.97093064
2513276741,0.87131,0.97093064
2514279671,0.8768,0.97093064
2515281424,0.871213,0.97093064
2516306565,0.868562,0.97093064
2517329284,0.880522,0.97093064
2518342359,0.874384,0.97093064
2519347874,0.869983,0.97093064
2520355286,0.883602,0.97093064
2521363378,0.881071,0.97093064
2522366773,0.871011,0.97093064
2523372147,0.873454,0.97093064
2524396812,0.874385,0.97093064
2525401363,0.874763,0.97093064
2526404386,0.877252,0.97093064
2527407265,0.877608,0.97093064
2528413397,0.879779,0.97093064
2529419009,0.870055,0.97093064
2530422293,0.884759,0.97093064
2531428360,0.876975,0.97093064
2532431006,0.872728,0.97093064
2533431691,0.884044,0.97093064
2534433480,0.906075,0.97093064
2535437486,0.906853,0.97093064
2536438437,0.90991,0.97093064
2537445671,0.918455,0.97093064
2538446758,0.894879,0.97093064
2539447644,0.896406,0.97093064
2540451271,0.885146,0.97093064
2541454355,0.877594,0.97093064
2542456816,0.872293,0.97093064
2543457437,0.873345,0.97093064
2544460661,0.883505,0.97093064
2545468601,0.875832,0.97093064
2546469762,0.877894,0.97093064
2547470878,0.881184,0.97093064
2548474839,0.876314,0.97093064
2549478021,0.863225,0.97093064
2550479593,0.877689,0.97093064
2551480454,0.876212,0.97093064
2552484473,0.867629,0.97093064
2553487834,0.868316,0.97093064
2554490475,0.866968,0.97093064
2555498557,0.862769,0.97093064
2556506437,0.871256,0.97093064
2557518065,0.879189,0.97093064
2558519988,0.87182,0.97093064
2559531731,0.866482,0.97093064
2560538889,0.876016,0.97093064
2561541211,0.878587,0.97093064
2562544670,0.878793,0.97093064
2563549514,0.872753,0.97093064
2564552761,0.86835,0.97093064
2565555047,0.86547,0.97093064
2566566269,0.856704,0.97093064
2567570401,0.867298,0.97093064
2568574916,0.867552,0.97093064
2569596721,0.863487,0.97093064
