timestamp,roll,pitch,yaw,thrust
2468043694,-0.21041545,-0.102350675,-0.0014499301,0.53885144
2468087729,-0.21312475,-0.09721711,-0.0014162917,0.5472995
2468127731,-0.21726353,-0.11432117,-0.0014253582,0.55616635
2468171695,-0.20266122,-0.100257896,-0.0010314212,0.56389475
2468211685,-0.23563641,-0.09296305,-0.0010936559,0.5733008
2468255734,-0.19221076,-0.15786384,-0.0026003048,0.58356273
2468295722,-0.24413219,-0.08386434,-0.0035836222,0.5901595
2468339685,-0.15718831,-0.07339248,-0.0027059964,0.5999248
2468379680,-0.22751123,-0.12948814,-0.0045667356,0.6083262
2468423735,-0.22109282,-0.093983136,-0.0031509688,0.6179936
2468467631,-0.20660222,-0.085667685,-0.002064501,0.6266171
2468511686,-0.23274091,-0.12483588,-0.0023033558,0.63696676
2468551682,-0.22008525,-0.09001176,-0.00069141487,0.64549845
2468595648,-0.20486319,-0.08817943,-9.2732706e-05,0.6552439
2468639685,-0.20213169,-0.10708238,-3.382608e-05,0.66476625
2468679685,-0.20676593,-0.08702827,0.00047488842,0.67304176
2468719667,-0.20140128,-0.07465321,0.0011613867,0.6816266
2468763661,-0.19135016,-0.09609632,0.0016642279,0.6907237
2468803823,-0.17529815,-0.06440404,0.0035933303,0.6882401
2468847682,-0.08116809,0.028777057,0.0045197085,0.693053
2468887630,0.028085768,0.1623399,0.0038772342,0.69674355
2468931687,0.21725254,0.30922925,0.0012440138,0.6682282
2468979647,0.4236344,0.456665,-0.004649722,0.63109624
2469019653,0.50173604,0.4845658,-0.010433211,0.60920966
2469063678,0.47689897,0.38433596,-0.0149598755,0.6005453
2469103687,0.42511663,0.28859967,-0.0188412,0.5697492
2469147647,0.41026405,0.2708562,-0.021245988,0.5559949
2469187820,0.56290734,0.29658616,-0.025882373,0.5408754
2469231695,0.6040757,0.27707306,-0.02916128,0.53218687
2469271682,0.53962237,0.24040888,-0.030043773,0.5261993
2469315652,0.4110359,0.1506588,-0.030320995,0.5281142
2469355650,0.42631912,0.14892879,-0.032656796,0.5217855
2469399684,0.4107832,0.15186454,-0.035056934,0.520325
2469439677,0.32518345,0.0773911,-0.035555027,0.52328414
2469483636,0.25400323,0.012184113,-0.03679009,0.5201041
2469523641,0.19107024,-0.0024361485,-0.038303107,0.5171411
2469567680,0.12666564,-0.056825094,-0.038456213,0.5170695
2469607642,0.04564237,-0.155345,-0.0372953,0.5176357
2469651633,-0.0087907575,-0.18294814,-0.038042504,0.5144463
2469691646,-0.057248995,-0.21572919,-0.03805724,0.5153898
2469735689,-0.0736868,-0.26144943,-0.03744107,0.51588815
2469775634,-0.13580893,-0.2866962,-0.03718268,0.51652336
2469819654,-0.1377765,-0.2780532,-0.0370911,0.51574636
2469859696,-0.12657817,-0.2413123,-0.03764555,0.515543
2469903638,-0.14604777,-0.25933027,-0.036252208,0.51649857
2469943650,-0.15942386,-0.273457,-0.035243362,0.5179838
2469987658,-0.1656291,-0.27812678,-0.034745388,0.5181737
2470027696,-0.14119509,-0.26317635,-0.033955663,0.5176031
2470071630,-0.15660441,-0.2728204,-0.033406302,0.52013487
2470111598,-0.18251479,-0.28687814,-0.033306092,0.52076477
2470155679,-0.18700236,-0.2708935,-0.03348798,0.5215584
2470195682,-0.18795905,-0.26594818,-0.033398334,0.52575904
2470239607,-0.19044209,-0.26625305,-0.033492804,0.5283227
2470279610,-0.20529173,-0.25573644,-0.034074992,0.52740943
2470323622,-0.17764243,-0.22967371,-0.034537893,0.52696764
2470363640,-0.19412903,-0.23129486,-0.035124823,0.5275293
2470407618,-0.18411489,-0.22628644,-0.035799608,0.52748215
2470447599,-0.18960704,-0.1991811,-0.03684695,0.52592283
2470491655,-0.16632555,-0.18692611,-0.037710123,0.5263325
2470531672,-0.17672846,-0.17685053,-0.038131084,0.52828586
2470575608,-0.18053448,-0.18163313,-0.039347094,0.52875435
2470619667,-0.17188764,-0.18400648,-0.04008083,0.5330716
2470663629,-0.16952248,-0.15334935,-0.040414598,0.5333928
2470703634,-0.15544108,-0.14661862,-0.040950276,0.53454566
2470743647,-0.13140757,-0.13510413,-0.041007295,0.5320951
2470783650,-0.114306584,-0.09436768,-0.04096783,0.5294966
2470827681,-0.11211187,-0.10173808,-0.040958874,0.53156227
2470867662,-0.1176159,-0.09270003,-0.04051981,0.53307253
2470911642,-0.11877757,-0.10085677,-0.04039332,0.53498244
2470951663,-0.09259823,-0.07176823,-0.03955105,0.53243315
2470995670,-0.07689387,-0.082045734,-0.039122626,0.5366074
2471035657,-0.07193576,-0.08163181,-0.03844682,0.53721505
2471079620,-0.070016935,-0.08835476,-0.037657216,0.53834534
2471119645,-0.062285323,-0.0651611,-0.036568735,0.5347371
2471163693,-0.050590415,-0.06382246,-0.035719767,0.53476256
2471203677,-0.05084143,-0.0668812,-0.034203537,0.5369155
2471247624,-0.046160553,-0.07821519,-0.033257507,0.5372878
2471287645,-0.047339797,-0.06593885,-0.031902168,0.53513825
2471331659,-0.04405894,-0.071149275,-0.030966876,0.5353121
2471371668,-0.05310925,-0.06419005,-0.029766385,0.5364436
2471415645,-0.042984985,-0.07337313,-0.028730987,0.5378491
2471455627,-0.04468085,-0.07591904,-0.027560458,0.5350063
2471499676,-0.033867724,-0.08017042,-0.026074864,0.5346718
2471539686,-0.015844867,-0.053517308,-0.024502458,0.5340567
2471583634,-0.02190681,-0.06638632,-0.023167824,0.5346019
2471623636,-0.038873024,-0.051715333,-0.021556668,0.53354245
2471667669,-0.033575617,-0.049359564,-0.020014767,0.53235507
2471707661,-0.017036844,-0.014931587,-0.018173989,0.53272563
2471751638,-0.02030341,-0.015419215,-0.016585583,0.5330739
2471791634,-0.02427313,-0.037166867,-0.015180878,0.5366385
2471835677,-0.02039049,-0.02871769,-0.013546981,0.53665656
2471875712,-0.04262752,-0.032482266,-0.0121973045,0.5358056
2471919645,-0.029014133,-0.01668527,-0.010733468,0.5352312
2471959631,-0.03448102,-0.028529108,-0.00976626,0.53715044
2472003670,-0.027108971,-0.024635341,-0.008318786,0.53754956
2472043640,-0.03065224,-0.032997362,-0.0071994034,0.5364364
2472087631,-0.027985096,-0.026965743,-0.0058527286,0.5357173
2472127637,-0.00063185487,-0.004341589,-0.0043951008,0.5345599
2472171635,0.0046916846,-0.0045862235,-0.0030600575,0.53424054
2472211638,-0.014156461,-0.02489688,-0.0012025364,0.5373259
2472255641,-0.026354061,-0.029526245,0.00012658144,0.5369512
2472297320,-0.015652258,-0.032908395,0.0015218633,0.53480124
2472337288,0.011729993,0.0038558468,0.0024987445,0.53151
2472381320,0.004350308,0.001798048,0.003714513,0.5331055
2472421330,-0.01421763,-0.032958105,0.004988975,0.53769845
2472461261,-0.017989613,-0.049005125,0.0056508845,0.53577954
2472505300,-0.034286536,-0.05749841,0.006651777,0.53628707
2472545242,-0.0028883563,-0.029886357,0.0068558278,0.5328183
2472589302,-0.018923152,-0.036168665,0.0074202023,0.535341
2472629235,-0.035006624,-0.057963468,0.007877406,0.5355426
2472669220,-0.0033660568,-0.03891745,0.007991029,0.5328337
2472709243,-0.03253372,-0.02433776,0.008721588,0.5355815
2472753304,-0.030223945,-0.033280388,0.008761126,0.53638244
2472793254,-0.035245907,-0.043698303,0.00875227,0.53672683
2472837255,-0.048402734,-0.046707086,0.008964741,0.5376426
2472877250,-0.012170427,-0.026838116,0.008629562,0.53378254
2472917275,-0.03050366,-0.0490842,0.009227231,0.5373047
2472957271,-0.019902494,-0.059647214,0.009191835,0.5363363
2472997272,0.00828022,-0.01785199,0.009419436,0.531678
2473041276,0.016933713,-0.032075614,0.009581206,0.5324413
2473085232,0.017671874,-0.04238256,0.010012492,0.5357531
