timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
2469681186,2469681186,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2469725313,2469725313,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2469769152,2469769152,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2469813146,2469813146,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2469853147,2469853147,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2469897179,2469897179,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2469941522,2469941522,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2469965161,2469965161,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470029183,2470029183,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470053167,2470053167,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470101191,2470101191,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470145148,2470145148,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470193293,2470193293,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470232973,2470232973,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470277212,2470277212,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470321010,2470321010,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470364971,2470364971,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470409307,2470409307,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470433145,2470433145,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470477197,2470477197,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470517385,2470517385,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470557174,2470557174,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470605175,2470605175,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470649130,2470649130,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470693186,2470693186,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470737177,2470737177,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470781303,2470781303,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470824997,2470824997,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470849190,2470849190,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470893168,2470893168,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470937221,2470937221,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2470981302,2470981302,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471029207,2471029207,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471072982,2471072982,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471117255,2471117255,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471160995,2471160995,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471205237,2471205237,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471229129,2471229129,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471273327,2471273327,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471313250,2471313250,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471361179,2471361179,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471405175,2471405175,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471449179,2471449179,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471493210,2471493210,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471533183,2471533183,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471577200,2471577200,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471621220,2471621220,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471665001,2471665001,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471689221,2471689221,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471732965,2471732965,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471781148,2471781148,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471825147,2471825147,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471869140,2471869140,18,255,0,0,0,1510,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471909154,2471909154,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471953150,2471953150,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2471997176,2471997176,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472041153,2472041153,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472089185,2472089185,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472109197,2472109197,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472157197,2472157197,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472201184,2472201184,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472245270,2472245270,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472286593,2472286593,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472330815,2472330815,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472378754,2472378754,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472418772,2472418772,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472462811,2472462811,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472502796,2472502796,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472546757,2472546757,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472570811,2472570811,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472614772,2472614772,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472662768,2472662768,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472706775,2472706775,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472747159,2472747159,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472794807,2472794807,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472834810,2472834810,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472882768,2472882768,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472927052,2472927052,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472950776,2472950776,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2472999136,2472999136,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473046814,2473046814,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473090772,2473090772,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473134775,2473134775,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473158774,2473158774,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473202808,2473202808,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473246750,2473246750,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473306746,2473306746,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473330783,2473330783,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473374752,2473374752,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473422757,2473422757,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473467049,2473467049,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473506805,2473506805,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473550740,2473550740,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473598745,2473598745,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473642720,2473642720,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473662714,2473662714,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473726736,2473726736,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473750713,2473750713,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473794716,2473794716,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473842824,2473842824,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473882794,2473882794,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473926761,2473926761,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2473970937,2473970937,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474014718,2474014718,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474038735,2474038735,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474098762,2474098762,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474122737,2474122737,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474166747,2474166747,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474210740,2474210740,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474254752,2474254752,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474295147,2474295147,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474342740,2474342740,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474382737,2474382737,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474430554,2474430554,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474470609,2474470609,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474518730,2474518730,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474562767,2474562767,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474606736,2474606736,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474630772,2474630772,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474678736,2474678736,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474718737,2474718737,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474762942,2474762942,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474806596,2474806596,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474846740,2474846740,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474890597,2474890597,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474934816,2474934816,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2474978955,2474978955,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2475022743,2475022743,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2475066811,2475066811,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2475106800,2475106800,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2475154793,2475154793,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2475178761,2475178761,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2475218764,2475218764,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2475262788,2475262788,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2475303127,2475303127,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2475346770,2475346770,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2475390862,2475390862,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
2475434747,2475434747,18,255,0,0,0,1511,1514,1507,1510,1514,1094,1934,1094,1094,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
