timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
2467876178,0.0018151496,-0.0021852348,-0.00038655865,0.9986817,-0.0014138595,0.0075218715,-0.050757688,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468044382,-0.021429135,-0.024521211,0.0146339815,0.99867433,-0.0015452612,0.0074057877,-0.050915547,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468088402,-0.02299586,0.01665913,-0.024321556,0.9986706,-0.0015330897,0.0074494574,-0.050982546,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468128399,0.02257159,0.00850196,0.029459901,0.9986711,-0.0016239715,0.0074490663,-0.050971005,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468172409,0.023361512,0.003086647,-0.009621707,0.99866706,-0.0020262385,0.0071842973,-0.051072203,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468212451,-0.088748895,-0.05090108,0.032276727,0.99867105,-0.0024829393,0.0070040757,-0.05100035,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468256488,-0.04726681,0.021743493,0.005395086,0.99867445,-0.0035800647,0.0068661566,-0.05088746,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468296429,0.006806493,0.013420554,0.045523833,0.99870694,-0.0035419597,0.006909589,-0.05024282,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468340492,0.037044078,0.021872774,-0.013666236,0.9986962,-0.0029153093,0.0074967043,-0.05041007,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468380568,0.091262475,0.03967582,0.010391862,0.99870664,-0.0017707819,0.007785206,-0.050214,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468424414,0.050727062,-0.014918223,-0.003443471,0.9986962,-0.0005010333,0.007962138,-0.05042211,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468468401,0.014778098,0.022609035,-0.013935794,0.9986831,7.638974e-05,0.007975959,-0.05068049,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468512425,-0.021735901,-0.019797541,-0.010821018,0.9986779,-0.0002493889,0.007543845,-0.050847538,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468552479,-0.051839504,-0.01924831,-0.011565868,0.9986648,-0.0010834121,0.007270042,-0.05113354,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468596348,-0.043197416,-0.016999695,-0.00304542,0.99865717,-0.002132763,0.0071066148,-0.05127235,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468636394,-0.027037721,0.022222094,-0.0032753423,0.9986487,-0.0029071625,0.00717316,-0.051389314,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468680382,-0.0077287666,0.024450045,-0.0024804282,0.99864256,-0.003244376,0.0074262414,-0.051453445,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468720447,-0.030840745,-0.049644154,0.0050913165,0.9986356,-0.0035653056,0.007431929,-0.051566258,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468764387,-0.15834573,-0.16529009,-0.049654726,0.99861646,-0.005897023,0.0055544423,-0.051959146,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468804537,-0.5429422,-0.28498456,0.033483576,0.9985578,-0.012229868,3.4289777e-05,-0.052275833,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468848391,-0.63128227,-0.2981219,0.13252002,0.9982854,-0.024866106,-0.010575236,-0.05192561,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468888346,-0.7805739,-0.5011782,0.05959578,0.99759424,-0.040285967,-0.02387386,-0.051117312,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468932503,-0.44862393,-0.30776674,0.039962284,0.99663764,-0.055000953,-0.034845486,-0.049741574,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2468980550,-0.13423476,0.05165507,0.11422094,0.99625593,-0.062301036,-0.03633855,-0.047669996,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2469020449,-0.14246535,0.08878549,0.13728128,0.99646664,-0.063316755,-0.030479787,-0.046004925,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2469064403,-0.25107223,0.002173964,0.019839557,0.9965422,-0.065129764,-0.02525761,-0.044986833,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
2469104479,-0.12075167,0.18069205,-0.02158796,0.9963901,-0.068739936,-0.023109745,-0.04413276,0.9775009,-0.0016463673,0.002744584,-0.21090697,1
