timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
2471713673,1686676625599801,371025132,-763884517,4325,-31445,0.27,0.484965,0.42400002,1.0580001,0.55,1.01,109,10,0.13900001,-0.087000005,0.108,-0.8,3.1399922,0,4,1,20
2471917428,1686676625799801,371025130,-763884516,4489,-31281,0.263,0.6290992,0.42400002,1.052,0.55,1.01,109,10,0.24100001,-0.224,0.087000005,-0.90000004,3.0023787,0,4,1,20
2472121662,1686676625999802,371025127,-763884515,4645,-31125,0.26000002,0.65395284,0.42400002,1.049,0.56,1.02,109,10,0.223,-0.223,-0.002,-0.91300005,3.0732782,0,4,1,19
2472316491,1686676626199801,371025125,-763884516,4777,-30992,0.24700001,0.65398514,0.42400002,1.044,0.56,1.02,109,10,0.082,-0.068,-0.044000003,-0.76600003,3.0732782,0,4,1,19
2472516519,1686676626399801,371025126,-763884516,4948,-30822,0.26000002,0.65402335,0.423,1.042,0.55,1.01,109,10,0.156,0.14600001,0.056,-0.89800006,3.0732782,0,4,1,20
2472716597,1686676626599801,371025128,-763884516,5123,-30647,0.263,0.6540563,0.423,1.041,0.55,1.01,109,12,0.022000002,0.020000001,-0.007,-0.78400004,3.0732782,0,4,1,20
2472919888,1686676626799800,371025129,-763884517,5307,-30463,0.257,0.6540925,0.42200002,1.0380001,0.56,1.02,109,12,0.045,0.035,-0.028,-0.86100006,3.0732782,0,4,1,19
2473115293,1686676626999801,371025129,-763884517,5463,-30307,0.266,0.65413123,0.42100003,1.036,0.55,1.01,109,12,0.102000006,-0.095000006,0.037,-0.919,3.0732782,0,4,1,20
2473316489,1686676627199800,371025129,-763884517,5644,-30126,0.26500002,0.6541651,0.42000002,1.0350001,0.55,1.01,109,12,0.063,0.052,0.035,-0.80500007,3.0732782,0,4,1,20
2473519697,1686676627399800,371025131,-763884517,5757,-30013,0.26000002,0.6541954,0.42000002,1.0320001,0.55,1.01,109,12,0.061000004,0.049000002,0.037,-0.721,3.0732782,0,4,1,20
2473716687,1686676627599800,371025133,-763884516,5929,-29841,0.268,0.65423596,0.42000002,1.0320001,0.55,1.01,109,14,0.163,0.125,0.105000004,-0.95300007,3.0732782,0,4,1,20
2473916479,1686676627799800,371025135,-763884517,6103,-29667,0.273,0.65427256,0.41900003,1.029,0.55,1.01,109,14,0.124000005,-0.07300001,-0.1,-0.86700004,3.0732782,0,4,1,20
2474116525,1686676627999801,371025137,-763884518,6261,-29509,0.26900002,0.654312,0.418,1.0270001,0.55,1.01,109,14,0.19000001,0.18100001,0.056,-0.919,3.0732782,0,4,1,20
2474312489,1686676628199800,371025141,-763884518,6433,-29337,0.27100003,0.654352,0.418,1.0250001,0.55,1.01,109,14,0.17,0.14400001,0.091000006,-0.93900007,3.0732782,0,4,1,20
2474516568,1686676628399800,371025142,-763884518,6620,-29149,0.277,0.6543916,0.418,1.023,0.56,1.02,109,14,0.14600001,-0.13000001,-0.066,-0.934,3.0732782,0,4,1,19
2474740481,1686676628599800,371025143,-763884519,6796,-28974,0.277,0.6544305,0.418,1.0220001,0.55,1.01,109,11,0.108,0.102000006,0.037,-0.9250001,3.0732782,0,4,1,20
2474915655,1686676628799800,371025145,-763884519,6946,-28823,0.264,0.65446997,0.41700003,1.0200001,0.55,1.01,109,11,0.087000005,0.016,0.085,-0.938,3.0732782,0,4,1,20
2475116566,1686676628999801,371025144,-763884519,7124,-28646,0.26900002,0.65450716,0.41700003,1.018,0.55,1.01,109,11,0.12100001,-0.120000005,0.018000001,-0.88000005,3.0732782,0,4,1,20
2475316518,1686676629199800,371025143,-763884519,7267,-28503,0.273,0.654544,0.416,1.018,0.55,1.01,109,11,0.115,-0.069000006,0.09200001,-0.869,3.0732782,0,4,1,20
2475516513,1686676629399800,371025143,-763884520,7476,-28293,0.259,0.65458816,0.41500002,1.014,0.55,1.01,109,11,0.14500001,0.11800001,-0.085,-1.044,3.0732782,0,4,1,20
2475739624,1686676629599800,371025144,-763884522,7647,-28123,0.264,0.65462357,0.41500002,1.013,0.55,1.01,109,19,0.031000001,-0.013,-0.029000001,-0.846,3.0732782,0,4,1,20
2475916507,1686676629799800,371025143,-763884522,7827,-27942,0.26500002,0.6546623,0.41400003,1.011,0.55,1.01,109,19,0.14500001,-0.072000004,0.126,-0.91300005,3.0732782,0,4,1,20
2476119603,1686676629999801,371025142,-763884523,8002,-27768,0.263,0.6546979,0.41400003,1.0090001,0.55,1.01,109,19,0.029000001,-0.013,-0.026,-0.85400003,3.0732782,0,4,1,20
2476314507,1686676630199800,371025143,-763884523,8171,-27599,0.263,0.77626413,0.41400003,1.008,0.55,1.01,109,19,0.18200001,0.179,0.035,-0.94100004,1.8753556,0,4,1,20
2476518491,1686676630399800,371025144,-763884521,8347,-27422,0.273,0.77629954,0.41400003,1.008,0.55,1.01,109,19,0.18400002,-0.026,0.18200001,-0.98300004,1.8753556,0,4,1,20
2476718535,1686676630599800,371025145,-763884519,8567,-27202,0.25500003,0.77633774,0.41400003,1.005,0.55,1.01,109,23,0.171,0.171,0.004,-1.069,1.8753556,0,4,1,20
2476917489,1686676630799800,371025145,-763884519,8750,-27020,0.272,0.75742626,0.41300002,1.005,0.55,1.01,109,23,0.186,-0.18300001,0.033,-1.011,2.4332235,0,4,1,20
2477116791,1686676630999801,371025145,-763884517,8949,-26821,0.25,0.73752373,0.41200003,0.998,0.55,1.01,109,23,0.18,0.148,0.102000006,-1.217,1.494041,0,4,1,20
2477326480,1686676631199800,371025145,-763884514,9199,-26570,0.259,0.67715245,0.41200003,0.998,0.56,1.02,109,23,0.22900002,-0.14,0.18,-1.149,1.8939323,0,4,1,19
2477518524,1686676631399799,371025145,-763884511,9411,-26358,0.259,0.67720413,0.411,0.99600005,0.55,1.01,109,23,0.133,0.128,0.034,-1.2670001,1.8939323,0,4,1,20
2477737362,1686676631599799,371025146,-763884510,9653,-26117,0.263,0.67724895,0.411,0.994,0.55,1.01,109,19,0.05,-0.042000003,0.026,-1.1090001,1.8939323,0,4,1,20
2477914494,1686676631799799,371025147,-763884510,9832,-25938,0.266,0.6772924,0.41000003,0.99500006,0.55,1.01,109,19,0.051000003,-0.002,-0.051000003,-1.07,1.8939323,0,4,1,20
2478124437,1686676631999800,371025148,-763884510,10005,-25765,0.25800002,0.67733765,0.41000003,0.99000007,0.55,1.01,109,19,0.115,0.0050000004,0.115,-1.113,1.8939323,0,4,1,20
2478317495,1686676632199799,371025149,-763884508,10214,-25556,0.263,0.67737967,0.41000003,0.989,0.55,1.01,109,19,0.10300001,0.102000006,0.016,-1.033,1.8939323,0,4,1,20
2478516504,1686676632399799,371025151,-763884509,10435,-25335,0.26500002,0.6774249,0.409,0.989,0.55,1.01,109,19,0.108,0.053000003,-0.094000004,-1.1090001,1.8939323,0,4,1,20
2478740446,1686676632599799,371025152,-763884510,10669,-25101,0.27100003,0.67746437,0.409,0.99000007,0.55,1.01,109,19,0.074,0.029000001,0.068,-0.97200006,1.8939323,0,4,1,20
2478914495,1686676632799799,371025153,-763884509,10900,-24870,0.26200002,0.67750937,0.409,0.98700005,0.56,1.02,109,19,0.059000004,0.013,0.057000004,-1.11,1.8939323,0,4,1,19
2479117502,1686676632999800,371025154,-763884509,11126,-24644,0.261,0.6775539,0.40800002,0.984,0.55,1.01,109,19,0.0050000004,-0.001,0.0050000004,-1.1010001,1.8939323,0,4,1,20
2479317502,1686676633199799,371025156,-763884508,11316,-24454,0.26000002,0.6776026,0.40800002,0.984,0.55,1.01,109,19,0.080000006,0.053000003,0.060000002,-1.2010001,1.8939323,0,4,1,20
2479514512,1686676633399799,371025158,-763884506,11590,-24180,0.264,0.67765284,0.40800002,0.98300004,0.55,1.01,109,19,0.14,0.094000004,0.104,-1.2320001,1.8939323,0,4,1,20
2479737718,1686676633599799,371025160,-763884506,11839,-23931,0.27,0.6777036,0.40800002,0.984,0.55,1.01,109,15,0.12100001,0.10700001,-0.056,-1.25,1.8939323,0,4,1,20
2479910503,1686676633799799,371025162,-763884506,12131,-23639,0.259,0.6777611,0.407,0.98,0.57,1.02,109,15,0.072000004,-0.033,-0.064,-1.4200001,1.8939323,0,4,1,19
2480115611,1686676633999800,371025163,-763884507,12369,-23401,0.26700002,0.6778117,0.407,0.98,0.57,1.02,109,15,0.042000003,0.041,0.009000001,-1.2470001,1.8939323,0,4,1,19
2480318549,1686676634199799,371025164,-763884506,12622,-23148,0.27100003,0.6778616,0.407,0.97900003,0.55,1.01,109,15,0.052,-0.037,0.037,-1.233,1.8939323,0,4,1,20
2480515630,1686676634399799,371025165,-763884503,12905,-22865,0.27,0.6779157,0.407,0.97800004,0.55,1.01,109,15,0.16800001,-0.0050000004,0.16800001,-1.3280001,1.8939323,0,4,1,20
2480739062,1686676634599799,371025166,-763884500,13171,-22599,0.27600002,0.67797256,0.407,0.97700006,0.55,1.01,109,10,0.063,0.024,0.058000002,-1.406,1.8939323,0,4,1,20
2480918171,1686676634799799,371025168,-763884499,13447,-22322,0.28100002,0.6780235,0.407,0.97700006,0.55,1.01,109,10,0.097,0.089,0.041,-1.2570001,1.8939323,0,4,1,20
2481119590,1686676634999800,371025171,-763884498,13688,-22082,0.27,0.678078,0.407,0.9760001,0.55,1.01,109,10,0.067,0.052,0.042000003,-1.343,1.8939323,0,4,1,20
2481314267,1686676635199799,371025173,-763884497,13958,-21812,0.26900002,0.67812985,0.40600002,0.975,0.55,1.01,109,10,0.05,0.018000001,0.047000002,-1.279,1.8939323,0,4,1,20
2481515623,1686676635399799,371025174,-763884496,14216,-21554,0.27100003,0.6781827,0.40500003,0.975,0.55,1.01,109,10,0.060000002,-0.023000002,0.056,-1.3050001,1.8939323,0,4,1,20
2481738756,1686676635599799,371025173,-763884493,14485,-21285,0.268,0.77552044,0.40500003,0.97400004,0.55,1.01,109,13,0.194,-0.134,0.14,-1.194,2.084925,0,4,1,20
2481919862,1686676635799799,371025172,-763884491,14767,-21003,0.268,0.7755637,0.40500003,0.97400004,0.55,1.01,109,13,0.162,-0.127,0.101,-1.218,2.084925,0,4,1,20
2482118098,1686676635999800,371025170,-763884489,15030,-20740,0.273,0.7787479,0.40500003,0.97300005,0.55,1.01,109,13,0.185,-0.18,0.044000003,-1.2870001,2.4923663,0,4,1,20
2482318128,1686676636199798,371025168,-763884489,15299,-20471,0.27100003,0.77892536,0.404,0.97300005,0.55,1.01,109,13,0.18800001,-0.17400001,0.071,-1.279,2.6248324,0,4,1,20
2482518100,1686676636399798,371025166,-763884489,15560,-20210,0.264,0.77896905,0.40300003,0.9710001,0.55,1.01,109,13,0.13100001,-0.128,0.028,-1.2340001,2.6248324,0,4,1,20
2482714956,1686676636599798,371025165,-763884491,15838,-19932,0.266,0.7790182,0.402,0.9710001,0.57,1.02,110,19,0.108,-0.081,-0.072000004,-1.393,2.6248324,0,4,1,19
2482923600,1686676636799798,371025164,-763884494,16090,-19680,0.268,0.779065,0.402,0.97,0.55,1.01,110,19,0.11800001,-0.106000006,-0.051000003,-1.325,2.6248324,0,4,1,20
2483127999,1686676636999799,371025163,-763884498,16371,-19399,0.268,0.779112,0.40100002,0.96900004,0.55,1.01,110,19,0.19100001,-0.096,-0.165,-1.3160001,2.6248324,0,4,1,20
2483319603,1686676637199798,371025161,-763884502,16668,-19102,0.26000002,0.7791594,0.4,0.96700007,0.55,1.01,110,19,0.16700001,-0.10300001,-0.13100001,-1.3390001,2.6248324,0,4,1,20
2483518136,1686676637399798,371025160,-763884506,16916,-18854,0.256,0.77920693,0.39900002,0.96400005,0.55,1.01,110,19,0.178,-0.057000004,-0.16800001,-1.342,2.6248324,0,4,1,20
2483735552,1686676637599798,371025159,-763884511,17201,-18569,0.263,0.6022576,0.39800003,0.96300006,0.55,1.01,110,13,0.28,-0.065000005,-0.272,-1.422,3.7853973,0,4,1,20
2483916688,1686676637799798,371025157,-763884516,17487,-18283,0.27,0.6023192,0.39800003,0.96400005,0.57,1.02,110,13,0.132,-0.089,-0.097,-1.3440001,3.7853973,0,4,1,19
2484120515,1686676637999799,371025156,-763884519,17769,-18001,0.266,0.6023836,0.397,0.96400005,0.55,1.01,110,13,0.147,-0.003,-0.147,-1.4100001,3.7853973,0,4,1,20
2484316511,1686676638199798,371025154,-763884523,18067,-17703,0.26500002,0.60244644,0.397,0.96300006,0.55,1.01,110,13,0.186,-0.11400001,-0.147,-1.3670001,3.7853973,0,4,1,20
2484516487,1686676638399798,371025152,-763884527,18329,-17441,0.26700002,0.6025096,0.39600003,0.9620001,0.55,1.01,110,13,0.105000004,-0.060000002,-0.085,-1.3870001,3.7853973,0,4,1,20
2484736490,1686676638599798,371025151,-763884529,18636,-17134,0.263,0.6025826,0.39600003,0.961,0.55,1.01,110,17,0.115,0.0,-0.115,-1.598,3.7853973,0,4,1,20
2484913486,1686676638799798,371025149,-763884531,18976,-16794,0.264,0.6026524,0.395,0.961,0.55,1.01,110,17,0.13100001,-0.101,-0.083000004,-1.5270001,3.7853973,0,4,1,20
2485116645,1686676638999799,371025146,-763884531,19316,-16454,0.26900002,0.72087485,0.395,0.961,0.55,1.01,110,17,0.19900002,-0.17400001,0.096,-1.5280001,3.3123739,0,4,1,20
2485317501,1686676639199798,371025142,-763884529,19656,-16114,0.26200002,0.54873794,0.39400002,0.95800006,0.55,1.01,110,17,0.263,-0.254,0.068,-1.5660001,3.039213,0,4,1,20
2485517179,1686676639399798,371025137,-763884528,19937,-15833,0.259,0.5418259,0.393,0.95500004,0.55,1.01,110,17,0.263,-0.23900001,0.11100001,-1.5560001,2.8698885,0,4,1,20
2485721563,1686676639599798,371025135,-763884526,20224,-15546,0.263,0.5419027,0.39200002,0.95400006,0.57,1.02,110,18,0.11000001,-0.048,0.09900001,-1.514,2.8698885,0,4,1,19
2485917481,1686676639799798,371025132,-763884523,20531,-15239,0.27,0.54197705,0.39200002,0.95400006,0.57,1.02,110,18,0.19500001,-0.15,0.125,-1.455,2.8698885,0,4,1,19
2486117670,1686676639999799,371025129,-763884519,20856,-14914,0.263,0.72763556,0.39100003,0.95100003,0.55,1.01,110,18,0.21900001,-0.13900001,0.17,-1.524,2.6506524,0,4,1,20
2486316518,1686676640199798,371025126,-763884515,21155,-14615,0.27100003,0.7802707,0.39100003,0.952,0.55,1.01,110,18,0.21100001,-0.09,0.19100001,-1.4590001,2.3535948,0,4,1,20
2486516823,1686676640399798,371025124,-763884512,21431,-14339,0.272,0.78032076,0.39100003,0.95300007,0.55,1.01,110,18,0.117000006,-0.044000003,0.108,-1.416,2.3535948,0,4,1,20
2486716771,1686676640599798,371025124,-763884508,21720,-14050,0.264,0.623682,0.39100003,0.952,0.55,1.01,110,15,0.259,0.016,0.25800002,-1.251,1.8370576,0,4,1,20
2486916526,1686676640799797,371025124,-763884503,21973,-13797,0.26700002,0.6237405,0.39100003,0.95300007,0.57,1.02,110,15,0.17,0.045,0.164,-1.3180001,1.8370576,0,4,1,19
2487120523,1686676640999798,371025124,-763884500,22223,-13547,0.268,0.62380123,0.39100003,0.95300007,0.55,1.01,110,15,0.133,-0.053000003,0.12200001,-1.376,1.8370576,0,4,1,20
2487316497,1686676641199797,371025124,-763884498,22503,-13267,0.26900002,0.6238639,0.39000002,0.95400006,0.55,1.01,110,15,0.083000004,0.051000003,0.065000005,-1.424,1.8370576,0,4,1,20
2487516716,1686676641399797,371025124,-763884496,22811,-12959,0.26900002,0.623925,0.39000002,0.95500004,0.55,1.01,110,15,0.11000001,0.060000002,0.09200001,-1.388,1.8370576,0,4,1,20
2487737491,1686676641599797,371025126,-763884494,23074,-12696,0.266,0.6239857,0.39000002,0.95500004,0.55,1.01,110,13,0.14600001,0.108,0.09900001,-1.371,1.8370576,0,4,1,20
2487914814,1686676641799797,371025128,-763884493,23319,-12450,0.264,0.6240419,0.39000002,0.95500004,0.57,1.02,110,13,0.11000001,0.10700001,0.027,-1.276,1.8370576,0,4,1,19
2488115067,1686676641999798,371025129,-763884493,23615,-12155,0.26200002,0.6241051,0.39000002,0.95500004,0.55,1.01,110,13,0.13100001,0.13000001,-0.014,-1.432,1.8370576,0,4,1,20
2488318857,1686676642199797,371025132,-763884492,23921,-11849,0.26500002,0.6241735,0.39000002,0.95500004,0.55,1.01,110,13,0.124000005,0.123,-0.010000001,-1.5510001,1.8370576,0,4,1,20
2488521934,1686676642399797,371025134,-763884492,24194,-11576,0.263,0.7124217,0.39100003,0.957,0.55,1.01,110,13,0.20300001,0.202,0.020000001,-1.194,1.0830525,0,4,1,20
2488737267,1686676642599797,371025137,-763884492,24438,-11332,0.266,0.71247303,0.39100003,0.95800006,0.55,1.01,110,9,0.112,0.096,-0.058000002,-1.3290001,1.0830525,0,4,1,20
2488918489,1686676642799797,371025140,-763884493,24720,-11050,0.26500002,0.71252364,0.39100003,0.96000004,0.55,1.01,110,9,0.18800001,0.178,-0.059000004,-1.302,1.0830525,0,4,1,20
2489121342,1686676642999798,371025142,-763884494,24994,-10776,0.264,0.71257496,0.39100003,0.96000004,0.55,1.01,110,9,0.117000006,0.101,-0.059000004,-1.3290001,1.0830525,0,4,1,20
2489318368,1686676643199797,371025145,-763884496,25268,-10502,0.263,0.71262646,0.39100003,0.961,0.55,1.01,110,9,0.165,0.119,-0.11400001,-1.3280001,1.0830525,0,4,1,20
2489519077,1686676643399797,371025148,-763884499,25535,-10235,0.257,0.55191094,0.39100003,0.961,0.55,1.01,110,9,0.27800003,0.23900001,-0.142,-1.1750001,0.06992696,0,4,1,20
2489738468,1686676643599797,371025150,-763884501,25799,-9970,0.264,0.55197394,0.39100003,0.961,0.55,1.01,110,17,0.10300001,-0.083000004,-0.060000002,-1.2650001,0.06992696,0,4,1,20
2489918288,1686676643799797,371025150,-763884501,26087,-9683,0.266,0.5520359,0.39100003,0.961,0.55,1.01,110,17,0.024,0.021000002,0.013,-1.248,0.06992696,0,4,1,20
2490121645,1686676643999798,371025151,-763884501,26365,-9405,0.26500002,0.5521024,0.39000002,0.961,0.55,1.01,110,17,0.044000003,0.004,-0.044000003,-1.337,0.06992696,0,4,1,20
2490322924,1686676644199797,371025152,-763884502,26659,-9111,0.26500002,0.552168,0.39000002,0.9620001,0.55,1.01,110,17,0.062000003,0.008,-0.061000004,-1.3230001,0.06992696,0,4,1,20
2490518264,1686676644399797,371025152,-763884504,26987,-8783,0.266,0.5522358,0.39000002,0.9620001,0.55,1.01,110,17,0.15100001,-0.032,-0.147,-1.3540001,0.06992696,0,4,1,20
2490738468,1686676644599797,371025152,-763884507,27241,-8529,0.26500002,0.55230033,0.39000002,0.9620001,0.55,1.01,110,14,0.17600001,-0.07,-0.162,-1.286,0.06992696,0,4,1,20
2490914121,1686676644799797,371025153,-763884510,27513,-8256,0.26200002,0.5523695,0.39000002,0.9620001,0.55,1.01,110,14,0.18400002,0.034,-0.18100001,-1.3800001,0.06992696,0,4,1,20
2491117720,1686676644999798,371025155,-763884513,27822,-7948,0.26500002,0.55243856,0.39000002,0.96400005,0.55,1.01,110,14,0.12100001,0.078,-0.09200001,-1.389,0.06992696,0,4,1,20
2491318431,1686676645199797,371025156,-763884514,28122,-7648,0.264,0.55250263,0.39000002,0.96300006,0.55,1.01,110,14,0.044000003,-0.039,-0.022000002,-1.2880001,0.06992696,0,4,1,20
2491518271,1686676645399796,371025156,-763884513,28411,-7358,0.26900002,0.5525698,0.39000002,0.96400005,0.55,1.01,110,14,0.056,-0.051000003,-0.022000002,-1.353,0.06992696,0,4,1,20
2491736477,1686676645599796,371025157,-763884512,28668,-7102,0.266,0.55263335,0.39100003,0.96400005,0.55,1.01,110,17,0.053000003,0.024,0.048,-1.2820001,0.06992696,0,4,1,20
2491920595,1686676645799796,371025158,-763884510,28937,-6833,0.261,0.55269754,0.39000002,0.96300006,0.55,1.01,110,17,0.087000005,0.05,0.072000004,-1.289,0.06992696,0,4,1,20
2492116483,1686676645999797,371025160,-763884508,29218,-6551,0.261,0.55276513,0.39000002,0.961,0.55,1.01,110,17,0.080000006,0.019000001,0.07700001,-1.36,0.06992696,0,4,1,20
2492312540,1686676646199796,371025160,-763884506,29485,-6285,0.26500002,0.55283266,0.38900003,0.9620001,0.55,1.01,110,17,0.051000003,-0.044000003,0.025,-1.3620001,0.06992696,0,4,1,20
2492516035,1686676646399796,371025162,-763884504,29771,-5999,0.263,0.5528964,0.38900003,0.96300006,0.55,1.01,110,17,0.128,0.075,0.10300001,-1.276,0.06992696,0,4,1,20
2492715687,1686676646599796,371025163,-763884501,30072,-5698,0.26200002,0.5529669,0.38900003,0.961,0.55,1.01,110,20,0.097,-0.012,0.097,-1.4180001,0.06992696,0,4,1,20
2492918986,1686676646799796,371025163,-763884498,30374,-5396,0.25800002,0.5530395,0.38900003,0.95900005,0.55,1.01,110,20,0.095000006,-0.058000002,0.075,-1.4610001,0.06992696,0,4,1,20
2493119669,1686676646999797,371025163,-763884496,30654,-5116,0.264,0.5531042,0.388,0.96000004,0.55,1.01,110,20,0.14500001,-0.080000006,0.12100001,-1.2980001,0.06992696,0,4,1,20
2493323636,1686676647199796,371025162,-763884493,30903,-4867,0.263,0.5531756,0.388,0.96000004,0.55,1.01,110,20,0.125,-0.096,0.081,-1.437,0.06992696,0,4,1,20
2493520560,1686676647399796,371025160,-763884492,31194,-4576,0.26900002,0.55323917,0.38900003,0.961,0.55,1.01,110,20,0.16000001,-0.16000001,0.009000001,-1.271,0.06992696,0,4,1,20
2493712531,1686676647599796,371025158,-763884491,31457,-4313,0.272,0.5533037,0.38900003,0.96400005,0.55,1.01,110,14,0.158,-0.158,-0.006,-1.292,0.06992696,0,4,1,20
2493928653,1686676647799796,371025156,-763884493,31717,-4053,0.27400002,0.55336916,0.38900003,0.96500003,0.55,1.01,110,14,0.13800001,-0.126,-0.057000004,-1.3130001,0.06992696,0,4,1,20
2494116547,1686676647999797,371025155,-763884495,31938,-3832,0.27,0.5534327,0.39000002,0.96700007,0.55,1.01,110,14,0.081,-0.044000003,-0.068,-1.281,0.06992696,0,4,1,20
2494316487,1686676648199796,371025153,-763884497,32174,-3596,0.27100003,0.7125912,0.39000002,0.96800005,0.55,1.01,110,14,0.22100002,-0.177,-0.132,-1.3310001,5.3859043,0,4,1,20
2494518862,1686676648399796,371025151,-763884501,32437,-3333,0.27,0.7497936,0.39100003,0.97,0.55,1.01,110,14,0.22500001,-0.11400001,-0.194,-1.238,4.814052,0,4,1,20
2494736547,1686676648599796,371025151,-763884505,32677,-3093,0.26900002,0.7498421,0.39100003,0.97200006,0.55,1.01,110,24,0.10300001,0.032,-0.098000005,-1.322,4.814052,0,4,1,20
2494920482,1686676648799796,371025152,-763884508,32936,-2834,0.272,0.7498918,0.39200002,0.975,0.55,1.01,110,24,0.155,0.042000003,-0.149,-1.3520001,4.814052,0,4,1,20
2495112577,1686676648999797,371025153,-763884512,33220,-2550,0.268,0.74994475,0.393,0.9760001,0.55,1.01,110,24,0.19600001,0.082,-0.177,-1.434,4.814052,0,4,1,20
2495318995,1686676649199796,371025155,-763884516,33438,-2332,0.266,0.7499882,0.393,0.9760001,0.55,1.01,110,24,0.13800001,0.018000001,-0.13700001,-1.182,4.814052,0,4,1,20
2495516488,1686676649399796,371025154,-763884519,33692,-2078,0.27100003,0.75002605,0.393,0.97700006,0.55,1.01,110,24,0.075,-0.058000002,-0.048,-1.0320001,4.814052,0,4,1,20
2495717536,1686676649599796,371025153,-763884517,33893,-1877,0.272,0.68285495,0.393,0.97900003,0.55,1.01,110,21,0.23200001,-0.14600001,0.18,-1.1090001,3.4132738,0,4,1,20
2495914494,1686676649799796,371025148,-763884513,34129,-1641,0.254,0.25264704,0.393,0.9760001,0.55,1.01,110,21,0.558,-0.485,0.27600002,-0.94200003,2.7183518,0,4,1,20
