timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
2467876902,-0.0618215,-0.017949931,-0.101808734,0.0,0.9981733,-0.031320997,-0.00738644,-0.051133044,0.50482106,-1.0,1,0,0,0,0,0,0
2468081751,-0.06543007,-0.012521583,-0.101808734,0.0,0.9981403,-0.032984585,-0.004585006,-0.051058684,0.5465606,-1.0,1,0,0,0,0,0,0
2468181434,-0.068555474,-0.022725927,-0.101808734,0.0,0.99803376,-0.034802243,-0.009597654,-0.051238116,0.5682278,-1.0,1,0,0,0,0,0,0
2468285246,-0.08596561,-0.0025326095,-0.101808734,0.0,0.99777865,-0.042978246,0.00092289643,-0.050889693,0.58858925,-1.0,1,0,0,0,0,0,0
2468385651,-0.07030612,-0.02630834,-0.101808734,0.0,0.99797773,-0.035766143,-0.011340487,-0.051308252,0.6097514,-1.0,1,0,0,0,0,0,0
2468485185,-0.06335204,-0.007332173,-0.101808734,0.0,0.99819106,-0.031815927,-0.0020480216,-0.050972473,0.63139796,-1.0,1,0,0,0,0,0,0
2468589160,-0.063931614,-0.012447379,-0.101808734,0.0,0.998165,-0.03223486,-0.0045862235,-0.051054064,0.65431994,-1.0,1,0,0,0,0,0,0
2468689393,-0.06458981,-0.014429356,-0.101808734,0.0,0.99814606,-0.032613534,-0.0055585993,-0.051087186,0.6753885,-1.0,1,0,0,0,0,0,0
2468793942,-0.06594025,-0.011022279,-0.101808734,0.0,0.9981375,-0.033201214,-0.0038237122,-0.051035397,0.69631076,-1.0,1,0,0,0,0,0,0
2468897918,-0.055487912,0.0017522264,-0.101808734,0.0,0.9983211,-0.027659893,0.0022861387,-0.05083851,0.6876444,-1.0,1,0,0,0,0,0,0
2469001408,0.021556227,0.07285318,-0.101808734,0.0,0.9979642,0.012609757,0.035821203,-0.05123768,0.61307794,-1.0,1,0,0,0,0,0,0
2469100978,-0.013451383,0.02893562,-0.101808734,0.0,0.9985825,-0.0059801117,0.0147904195,-0.05077874,0.5697492,-1.0,1,0,0,0,0,0,0
2469205310,0.048135065,0.06308842,-0.101808734,0.0,0.9978801,0.025626393,0.030265115,-0.05160036,0.53532803,-1.0,1,0,0,0,0,0,0
2469306070,0.044257402,0.06460744,-0.101808734,0.0,0.99790287,0.023729706,0.031123089,-0.051557124,0.5277993,-1.0,1,0,0,0,0,0,0
2469409994,0.06603304,0.07962326,-0.101808734,0.0,0.99730253,0.03496571,0.03804957,-0.05212651,0.52246636,-1.0,1,0,0,0,0,0,0
2469513429,0.06835526,0.06523688,-0.101808734,0.0,0.99753374,0.035767,0.030813616,-0.05193859,0.5151206,-1.0,1,0,0,0,0,0,0
2469613333,0.060913656,0.053689037,-0.101808734,0.0,0.99784017,0.031766832,0.025245177,-0.05165678,0.5169361,-1.0,1,0,0,0,0,0,0
2469716924,0.058526356,0.040125176,-0.101808734,0.0,0.99804634,0.03023555,0.018538212,-0.05143658,0.5143449,-1.0,1,0,0,0,0,0,0
2469817621,0.04320149,0.024738224,-0.101808734,0.0,0.9983817,0.022198645,0.011250966,-0.05113343,0.51574636,-1.0,1,0,0,0,0,0,0
2469917194,0.034823127,0.015090625,-0.101808734,0.0,0.99851817,0.017771497,0.0066484525,-0.051004417,0.5172019,-1.0,1,0,0,0,0,0,0
2470021145,0.0280384,0.0023784726,-0.101808734,0.0,0.99860495,0.014061077,0.0004742723,-0.050893996,0.5212388,-1.0,1,0,0,0,0,0,0
2470122126,0.012078013,-0.009807349,-0.101808734,0.0,0.99867594,0.0057815704,-0.005204487,-0.050851274,0.520699,-1.0,1,0,0,0,0,0,0
2470220924,0.008786138,-0.01921006,-0.101808734,0.0,0.9986511,0.0038984474,-0.009815867,-0.050837412,0.526485,-1.0,1,0,0,0,0,0,0
2470325290,-0.0035591281,-0.029692385,-0.101808734,0.0,0.99859166,-0.0025324433,-0.014735855,-0.05090309,0.52679384,-1.0,1,0,0,0,0,0,0
2470425560,-0.009320658,-0.032735948,-0.101808734,0.0,0.99855614,-0.0054864474,-0.01610877,-0.0509512,0.52995527,-1.0,1,0,0,0,0,0,0
2470529425,-0.017093929,-0.038567267,-0.101808734,0.0,0.99847406,-0.009515303,-0.018821955,-0.05103566,0.52828586,-1.0,1,0,0,0,0,0,0
2470633388,-0.027903188,-0.051248264,-0.101808734,0.0,0.99826145,-0.015232043,-0.024876013,-0.051217712,0.5336837,-1.0,1,0,0,0,0,0,0
2470733318,-0.031257372,-0.044551093,-0.101808734,0.0,0.9983173,-0.016737137,-0.021447139,-0.051211197,0.5318939,-1.0,1,0,0,0,0,0,0
2470836946,-0.03171166,-0.048302315,-0.101808734,0.0,0.9982684,-0.017058607,-0.023307983,-0.051243544,0.5335146,-1.0,1,0,0,0,0,0,0
2470938414,-0.031981066,-0.053901494,-0.101808734,0.0,0.9981924,-0.017334316,-0.02609583,-0.05128773,0.53569233,-1.0,1,0,0,0,0,0,0
2471041304,-0.032488827,-0.0450222,-0.101808734,0.0,0.99830127,-0.017363714,-0.021650767,-0.051227942,0.53701484,-1.0,1,0,0,0,0,0,0
2471145719,-0.02752139,-0.045252126,-0.101808734,0.0,0.99833864,-0.01488998,-0.021892713,-0.05117546,0.5348806,-1.0,1,0,0,0,0,0,0
2471249358,-0.036467247,-0.050523937,-0.101808734,0.0,0.9981966,-0.019488223,-0.024294946,-0.05131764,0.53878427,-1.0,1,0,0,0,0,0,0
2471349159,-0.035361774,-0.05017641,-0.101808734,0.0,0.99821174,-0.018927727,-0.02414985,-0.051301364,0.537651,-1.0,1,0,0,0,0,0,0
2471450263,-0.028374022,-0.0439802,-0.101808734,0.0,0.99834687,-0.015283439,-0.021235963,-0.051176492,0.53398657,-1.0,1,0,0,0,0,0,0
2471554258,-0.023343017,-0.044614837,-0.101808734,0.0,0.99837494,-0.012788109,-0.021681443,-0.051126257,0.53316945,-1.0,1,0,0,0,0,0,0
2471652924,-0.026808409,-0.04773518,-0.101808734,0.0,0.99831426,-0.014596843,-0.023150446,-0.051182795,0.5344895,-1.0,1,0,0,0,0,0,0
2471757322,-0.025252849,-0.04454235,-0.101808734,0.0,0.9983631,-0.013739633,-0.02159643,-0.051146522,0.53554636,-1.0,1,0,0,0,0,0,0
2471857359,-0.026118174,-0.0361267,-0.101808734,0.0,0.9984446,-0.01395865,-0.017373081,-0.051105313,0.5341359,-1.0,1,0,0,0,0,0,0
2471957304,-0.025865426,-0.033103928,-0.101808734,0.0,0.99847347,-0.013755926,-0.015870448,-0.051084932,0.53715044,-1.0,1,0,0,0,0,0,0
2472060969,-0.02335581,-0.028905312,-0.101808734,0.0,0.9985237,-0.012396604,-0.013838322,-0.05104215,0.5375055,-1.0,1,0,0,0,0,0,0
2472161335,-0.023741359,-0.02688604,-0.101808734,0.0,0.99853593,-0.012537898,-0.012820317,-0.051033568,0.5360975,-1.0,1,0,0,0,0,0,0
2472265496,-0.015194427,-0.026376694,-0.101808734,0.0,0.9985839,-0.008257655,-0.012783974,-0.05097656,0.53509486,-1.0,1,0,0,0,0,0,0
2472367701,-0.016733604,-0.022443783,-0.101808734,0.0,0.99860203,-0.008926304,-0.010781035,-0.05097116,0.53566206,-1.0,1,0,0,0,0,0,0
2472471009,-0.011874199,-0.019642705,-0.101808734,0.0,0.99863595,-0.0064288042,-0.009506222,-0.05093727,0.53373116,-1.0,1,0,0,0,0,0,0
2472570860,-0.015392615,-0.020047804,-0.101808734,0.0,0.998621,-0.008195893,-0.009618871,-0.05095537,0.53573316,-1.0,1,0,0,0,0,0,0
2472674563,-0.013632282,-0.015518225,-0.101808734,0.0,0.99864876,-0.0072018425,-0.0074019944,-0.050932486,0.5401985,-1.0,1,0,0,0,0,0,0
2472776099,-0.011453291,-0.014664921,-0.101808734,0.0,0.9986593,-0.0060921265,-0.007031401,-0.05092212,0.5348797,-1.0,1,0,0,0,0,0,0
2472878954,-0.017496048,-0.012607036,-0.101808734,0.0,0.9986438,-0.009057132,-0.0058499635,-0.050934497,0.5377658,-1.0,1,0,0,0,0,0,0
2472979131,-0.009557285,-0.0029414701,-0.101808734,0.0,0.9986918,-0.0048472625,-0.0012256651,-0.050888773,0.53471816,-1.0,1,0,0,0,0,0,0
2473082773,-0.0025928586,-0.009586063,-0.101808734,0.0,0.9986921,-0.0015386145,-0.004720836,-0.050887965,0.5357531,-1.0,1,0,0,0,0,0,0
2473183021,-0.0024971354,-0.011067657,-0.101808734,0.0,0.9986882,-0.0015285035,-0.0054630977,-0.050888468,0.53837246,-1.0,1,0,0,0,0,0,0
2473287875,-0.008991896,-0.013695469,-0.101808734,0.0,0.9986696,-0.004838426,-0.0066099833,-0.050911434,0.5390403,-1.0,1,0,0,0,0,0,0
2473391646,-0.0030880072,-0.005752603,-0.101808734,0.0,0.9986991,-0.0016883494,-0.0027940061,-0.050886557,0.5381662,-1.0,1,0,0,0,0,0,0
2473490551,-0.005657975,-0.00537102,-0.101808734,0.0,0.9986967,-0.0029619532,-0.0025380724,-0.050889593,0.53634125,-1.0,1,0,0,0,0,0,0
2473594580,-0.009241684,-0.009445739,-0.101808734,0.0,0.9986817,-0.004855097,-0.0044815675,-0.050903074,0.53929514,-1.0,1,0,0,0,0,0,0
2473695023,-0.010161131,-0.0054792794,-0.101808734,0.0,0.9986873,-0.0052133407,-0.0024775427,-0.050895438,0.5389398,-1.0,1,0,0,0,0,0,0
2473794879,-0.0059651895,0.0020721313,-0.101808734,0.0,0.99869984,-0.0029260083,0.0011864802,-0.050879046,0.53820795,-1.0,1,0,0,0,0,0,0
2473898779,-0.004736594,0.0011807382,-0.101808734,0.0,0.99870175,-0.0023351873,0.00071010715,-0.050880842,0.5365814,-1.0,1,0,0,0,0,0,0
2473999299,-0.004151459,0.0071451757,-0.101808734,0.0,0.9986965,-0.001891245,0.003673562,-0.050874554,0.5361896,-1.0,1,0,0,0,0,0,0
2474103253,-0.0012051726,0.011298888,-0.101808734,0.0,0.99868876,-0.00031434046,0.0056727557,-0.050878167,0.5368515,-1.0,1,0,0,0,0,0,0
2474206888,-0.007171357,0.011332181,-0.101808734,0.0,0.9986832,-0.003292668,0.0058411295,-0.050860956,0.53553027,-1.0,1,0,0,0,0,0,0
2474306560,-0.0022333136,0.018323664,-0.101808734,0.0,0.99866265,-0.00064899446,0.009206646,-0.050870012,0.5350746,-1.0,1,0,0,0,0,0,0
2474407289,-0.003424908,0.015901925,-0.101808734,0.0,0.9986723,-0.0013056218,0.008027698,-0.050867107,0.54006064,-1.0,1,0,0,0,0,0,0
2474511263,-0.0040170136,0.018758757,-0.101808734,0.0,0.9986597,-0.0015285783,0.009469265,-0.05086124,0.53939235,-1.0,1,0,0,0,0,0,0
2474610595,-0.0034093177,0.014979508,-0.101808734,0.0,0.9986758,-0.0013213098,0.0075667063,-0.05086814,0.5400457,-1.0,1,0,0,0,0,0,0
2474714576,-0.0038012452,0.0149199655,-0.101808734,0.0,0.99867576,-0.001518529,0.007546942,-0.05086672,0.54255706,-1.0,1,0,0,0,0,0,0
2474814913,-0.0045815874,0.013860158,-0.101808734,0.0,0.9986788,-0.0019351543,0.007037587,-0.05086518,0.5422618,-1.0,1,0,0,0,0,0,0
2474914909,-0.008493733,0.0118605485,-0.101808734,0.0,0.9986794,-0.003939536,0.00613859,-0.050855886,0.54342586,-1.0,1,0,0,0,0,0,0
2475018803,0.003732483,0.008536314,-0.101808734,0.0,0.9986934,0.002080979,0.00416765,-0.050889794,0.544348,-1.0,1,0,0,0,0,0,0
2475119273,0.0011826195,0.008663989,-0.101808734,0.0,0.998695,0.00081095967,0.0042962814,-0.050884467,0.5449981,-1.0,1,0,0,0,0,0,0
2475223101,0.004497849,0.01179551,-0.101808734,0.0,0.99868405,0.00254606,0.0057756384,-0.05089462,0.5465326,-1.0,1,0,0,0,0,0,0
2475327858,0.0010769466,0.015469023,-0.101808734,0.0,0.9986744,0.0009313061,0.007697017,-0.050885018,0.54867136,-1.0,1,0,0,0,0,0,0
2475431047,0.0033206746,0.017089503,-0.101808734,0.0,0.9986661,0.0020928965,0.008449088,-0.05089463,0.5471515,-1.0,1,0,0,0,0,0,0
2475530565,0.0025105458,0.01806751,-0.101808734,0.0,0.99866253,0.0017132481,0.008958056,-0.0508916,0.5477751,-1.0,1,0,0,0,0,0,0
2475634532,-0.002141346,0.021758446,-0.101808734,0.0,0.9986456,-0.00051567296,0.010919386,-0.050867714,0.54620886,-1.0,1,0,0,0,0,0,0
2475735249,0.0022153663,0.024697183,-0.101808734,0.0,0.9986272,0.0017344733,0.012275917,-0.050892137,0.54738826,-1.0,1,0,0,0,0,0,0
2475839199,0.009799115,0.023239825,-0.101808734,0.0,0.99862236,0.005484089,0.011355176,-0.050935194,0.54558855,-1.0,1,0,0,0,0,0,0
2475943100,0.0032244872,0.02414598,-0.101808734,0.0,0.99862957,0.002224324,0.011975014,-0.050898056,0.54848415,-1.0,1,0,0,0,0,0,0
2476042787,0.009693983,0.028143905,-0.101808734,0.0,0.9985906,0.0055561974,0.013806495,-0.050944872,0.5451994,-1.0,1,0,0,0,0,0,0
2476146730,0.00492288,0.02221471,-0.101808734,0.0,0.99863863,0.0030232528,0.01096747,-0.05090641,0.5469146,-1.0,1,0,0,0,0,0,0
2476248688,0.0060398793,0.026195008,-0.101808734,0.0,0.9986124,0.0036821747,0.0129264565,-0.050917294,0.54488283,-1.0,1,0,0,0,0,0,0
2476352895,0.009825247,0.020695837,-0.101808734,0.0,0.99863654,0.0054324884,0.010084254,-0.05092982,0.54371196,-1.0,1,0,0,0,0,0,0
2476456790,0.000903927,0.019312693,-0.101808734,0.0,0.99865776,0.0009426872,0.009620691,-0.050884377,0.5450946,-1.0,1,0,0,0,0,0,0
2476556186,0.0053467057,0.027593145,-0.101808734,0.0,0.99860424,0.00337161,0.013642201,-0.0509142,0.545124,-1.0,1,0,0,0,0,0,0
2476660172,0.002298841,0.02249712,-0.101808734,0.0,0.9986401,0.0017201998,0.011175264,-0.050892048,0.5451507,-1.0,1,0,0,0,0,0,0
2476760580,0.0012751704,0.020138416,-0.101808734,0.0,0.99865353,0.0011490635,0.010023552,-0.050886206,0.54842955,-1.0,1,0,0,0,0,0,0
2476860169,-0.0045999093,0.022939123,-0.101808734,0.0,0.9986377,-0.0017132378,0.011571442,-0.050852563,0.54611,-1.0,1,0,0,0,0,0,0
2476964500,-0.0008899206,0.01786526,-0.101808734,0.0,0.9986649,1.0141264e-05,0.008943578,-0.05087639,0.5469706,-1.0,1,0,0,0,0,0,0
2477064646,-0.008296047,0.018136319,-0.101808734,0.0,0.9986569,-0.0036810695,0.009267264,-0.050842296,0.5441315,-1.0,1,0,0,0,0,0,0
