timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
2470742733,0.24497381,-0.031372722,0.33915055
2470754876,0.20634513,-0.037491996,0.34211835
2470766771,0.2360595,-0.037491992,0.3510217
2470781544,0.22565947,-0.019134192,0.33915055
2470795008,0.2360595,-0.04361126,0.34211835
2470819038,0.2286309,-0.031372726,0.34211835
2470830586,0.24051665,-0.037491992,0.34657004
2470842930,0.23160234,-0.04514108,0.35398954
2470867177,0.22268803,-0.028313095,0.34805393
2470878404,0.2360595,-0.022193825,0.361409
2470891276,0.22268803,-0.040551625,0.34508616
2470926546,0.24200237,-0.04055162,0.31540823
2470954895,0.21525945,-0.031372726,0.3346989
2470966419,0.2286309,-0.04514108,0.35844123
2470981553,0.21823087,-0.04514108,0.35398954
2470994921,0.23160234,-0.03443236,0.34508616
2471006746,0.2360595,-0.04361126,0.34063447
2471030756,0.24051665,-0.03902181,0.34657004
2471054439,0.24645951,-0.037491992,0.35250562
2471090795,0.212288,-0.04514108,0.3346989
2471102839,0.22565947,-0.03443236,0.34211835
2471114824,0.22565947,-0.037491996,0.33915055
2471126727,0.21823087,-0.039021812,0.34211835
2471138935,0.2197166,-0.029842911,0.34211835
2471163317,0.23011662,-0.04973053,0.34657004
2471174402,0.2286309,-0.046670895,0.34508616
2471187210,0.23011662,-0.032902543,0.34657004
2471210886,0.23011662,-0.043611262,0.33173108
2471222836,0.23457377,-0.03902181,0.3554734
2471246762,0.2197166,-0.037491996,0.34063447
2471259249,0.23457377,-0.04361126,0.3554734
2471307205,0.23011662,-0.032902543,0.33618277
2471331221,0.24051665,-0.052790157,0.3243116
2471342861,0.2360595,-0.037491992,0.35398954
2471354849,0.2286309,-0.03443236,0.34508616
2471366625,0.22417374,-0.046670895,0.33618277
2471381701,0.22565947,-0.037491996,0.3346989
2471395142,0.21525945,-0.051260345,0.3599251
2471406831,0.20931657,-0.043611262,0.34063447
2471430765,0.2360595,-0.031372722,0.3287633
2471442552,0.24200237,-0.057379607,0.34805393
2471454438,0.21823087,-0.043611262,0.34657004
2471478375,0.2360595,-0.037491992,0.33915055
2471490895,0.2360595,-0.037491992,0.3599251
2471502585,0.2197166,-0.039021812,0.34211835
2471526774,0.2197166,-0.043611262,0.34211835
2471539011,0.22565947,-0.04514108,0.3257955
2471562759,0.2360595,-0.049730524,0.34211835
2471574832,0.22565947,-0.040551625,0.34211835
2471586753,0.21525945,-0.046670895,0.3510217
2471610854,0.22417374,-0.032902543,0.35250562
2471622851,0.2360595,-0.04055162,0.35398954
2471634952,0.2360595,-0.02984291,0.3599251
2471646757,0.22565947,-0.037491996,0.3510217
2471659171,0.20783085,-0.046670895,0.34063447
2471670360,0.23011662,-0.039021812,0.34953785
2471694580,0.2360595,-0.054319974,0.3346989
2471707250,0.22268803,-0.037491996,0.3346989
2471718856,0.2286309,-0.051260345,0.33915055
2471754608,0.22714518,-0.039021812,0.34211835
2471766767,0.22565947,-0.040551625,0.34508616
2471778852,0.23160234,-0.054319978,0.34805393
2471790470,0.22714518,-0.043611262,0.33173108
2471802536,0.23903093,-0.04055162,0.34508616
2471826883,0.21823087,-0.022193827,0.34953785
2471838329,0.23903093,-0.037491992,0.33321497
2471850971,0.23457377,-0.04361126,0.34953785
2471874770,0.22268803,-0.03443236,0.35398954
2471886853,0.23457377,-0.04667089,0.34657004
2471910841,0.2286309,-0.031372726,0.34805393
2471922888,0.24200237,-0.04667089,0.35844123
2471934770,0.22268803,-0.02066401,0.35398954
2471970879,0.22565947,-0.04514108,0.3510217
2471982337,0.22714518,-0.032902543,0.3599251
2471995246,0.22268803,-0.037491996,0.3510217
2472006774,0.212288,-0.037491996,0.3510217
2472043036,0.2286309,-0.03443236,0.3510217
2472054787,0.22565947,-0.020664008,0.34657004
2472066886,0.23160234,-0.028313093,0.3510217
2472091025,0.22268803,-0.04514108,0.34805393
2472115031,0.21823087,-0.03443236,0.3510217
2472150584,0.2197166,-0.037491996,0.34953785
2472174764,0.23011662,-0.026783274,0.361409
2472186886,0.22417374,-0.037491996,0.34657004
2472198584,0.23457377,-0.03290254,0.35250562
2472222351,0.212288,-0.031372726,0.34211835
2472234531,0.23903093,-0.037491992,0.35844123
2472258582,0.2286309,-0.040551625,0.3599251
2472270351,0.22714518,-0.022193825,0.34211835
2472283004,0.20931657,-0.037491996,0.34211835
2472308809,0.21823087,-0.037491996,0.35250562
2472320860,0.21823087,-0.039021812,0.3658607
2472332166,0.22417374,-0.037491996,0.3554734
2472356110,0.22268803,-0.04514108,0.35398954
2472380726,0.22268803,-0.051260345,0.3510217
2472404694,0.22268803,-0.031372726,0.3510217
2472416521,0.21525945,-0.028313095,0.35844123
2472440822,0.20931657,-0.046670895,0.35398954
2472452105,0.22417374,-0.037491996,0.3554734
2472464782,0.2286309,-0.031372726,0.34508616
2472488825,0.212288,-0.040551625,0.34805393
2472500693,0.2197166,-0.032902543,0.3554734
2472512904,0.20931657,-0.026783276,0.3658607
2472524722,0.21823087,-0.037491996,0.3599251
2472536726,0.212288,-0.02066401,0.3628929
2472548749,0.20783085,-0.037491996,0.34953785
2472572117,0.20783085,-0.039021812,0.3599251
2472584473,0.22268803,-0.03443236,0.34508616
2472596020,0.20931657,-0.039021812,0.3599251
2472620817,0.20783085,-0.032902543,0.35250562
2472632503,0.2286309,-0.02525346,0.34805393
2472644719,0.212288,-0.037491996,0.34508616
2472656684,0.21823087,-0.029842911,0.3599251
2472667896,0.2197166,-0.039021812,0.34953785
2472680460,0.20783085,-0.0130149275,0.361409
2472704613,0.21377371,-0.019134194,0.35250562
2472715943,0.212288,-0.03443236,0.35844123
2472728890,0.21525945,-0.028313095,0.35398954
2472740724,0.22268803,-0.037491996,0.35398954
2472752484,0.20337369,-0.019134194,0.3599251
2472778965,0.22268803,-0.03443236,0.3628929
2472804009,0.22417374,-0.026783274,0.35250562
2472816535,0.23160234,-0.037491996,0.3599251
2472840713,0.23011662,-0.032902543,0.34953785
2472852736,0.22417374,-0.019134192,0.36882848
2472864647,0.20931657,-0.022193827,0.361409
2472888457,0.2197166,-0.026783276,0.3554734
2472900766,0.23160234,-0.040551625,0.34211835
2472912489,0.22714518,-0.02984291,0.35250562
2472924044,0.22714518,-0.039021812,0.35250562
2472936442,0.20931657,-0.014544743,0.35398954
2472948085,0.20337369,-0.029842911,0.35250562
2472972022,0.21377371,-0.029842911,0.34063447
2472984452,0.2286309,-0.032902543,0.36734456
2472996112,0.20783085,-0.037491996,0.34211835
2473020038,0.19891654,-0.020664012,0.35844123
2473032448,0.21377371,-0.026783276,0.3658607
2473056495,0.21823087,-0.031372726,0.36882848
2473068645,0.21823087,-0.04514108,0.36734456
2473080730,0.20931657,-0.037491996,0.37179625
2473104439,0.21823087,-0.032902543,0.36882848
2473116079,0.21377371,-0.016074559,0.34953785
2473128582,0.21823087,-0.037491996,0.35398954
2473152170,0.22565947,-0.02525346,0.35398954
2473191519,0.19743082,-0.01607456,0.36882848
2473204202,0.20634513,-0.031372726,0.3599251
2473216564,0.20931657,-0.028313095,0.36734456
2473240453,0.19743082,-0.026783278,0.3658607
2473252103,0.22268803,-0.040551625,0.3510217
2473264625,0.20931657,-0.037491996,0.3599251
2473290962,0.21823087,-0.019134194,0.3628929
2473304487,0.21377371,-0.037491996,0.361409
2473316004,0.20783085,-0.029842911,0.361409
2473328209,0.22714518,-0.02984291,0.3658607
2473339935,0.22565947,-0.031372726,0.3628929
2473352116,0.212288,-0.025253462,0.3599251
2473363988,0.20783085,-0.037491996,0.34657004
2473378937,0.22714518,-0.019134192,0.37179625
2473391714,0.22565947,-0.040551625,0.34805393
2473416166,0.23160234,-0.03443236,0.3628929
2473427979,0.21823087,-0.02066401,0.3628929
2473451755,0.2197166,-0.037491996,0.3554734
2473464457,0.2197166,-0.026783276,0.3599251
2473475939,0.20783085,-0.016074559,0.3554734
2473500786,0.212288,-0.031372726,0.35398954
2473512744,0.20634513,-0.037491996,0.3628929
2473524032,0.23903093,-0.031372722,0.36734456
2473536543,0.20931657,-0.025253462,0.35398954
2473548724,0.23160234,-0.040551625,0.3628929
2473560762,0.2197166,-0.022193827,0.3554734
2473584832,0.22565947,-0.02525346,0.34508616
2473596742,0.20931657,-0.031372726,0.34211835
2473608948,0.2197166,-0.019134194,0.3554734
2473632714,0.21525945,-0.02066401,0.35844123
2473644830,0.2286309,-0.019134192,0.34805393
2473656754,0.20931657,-0.019134194,0.361409
2473668034,0.2197166,-0.037491996,0.36882848
2473680757,0.21823087,-0.019134194,0.3658607
2473692810,0.22714518,-0.043611262,0.3554734
2473715996,0.23457377,-0.037491992,0.36882848
2473730920,0.20931657,-0.031372726,0.34805393
2473743207,0.20188798,-0.014544744,0.3628929
2473768447,0.22268803,-0.025253462,0.3599251
2473792482,0.212288,-0.025253462,0.3628929
2473816616,0.21823087,-0.026783276,0.361409
2473827760,0.21525945,-0.014544743,0.3510217
2473851988,0.22417374,-0.02984291,0.361409
2473864921,0.20931657,-0.032902543,0.3599251
2473876798,0.21823087,-0.04514108,0.3628929
2473900029,0.21525945,-0.037491996,0.3628929
2473912372,0.21823087,-0.026783276,0.361409
2473924372,0.20783085,-0.019134194,0.35250562
2473936857,0.20783085,-0.026783276,0.3658607
2473948820,0.21377371,-0.026783276,0.3658607
2473960765,0.2197166,-0.022193827,0.361409
2473984645,0.22565947,-0.020664008,0.36734456
2473996415,0.23011662,-0.019134192,0.37179625
2474044786,0.212288,-0.03443236,0.35844123
2474056810,0.21525945,-0.03443236,0.36734456
2474067819,0.21823087,-0.04514108,0.35844123
2474081545,0.21525945,-0.025253462,0.34805393
2474095575,0.2197166,-0.029842911,0.35250562
2474108051,0.20634513,-0.029842911,0.35844123
2474120473,0.22268803,-0.031372726,0.3628929
2474131979,0.22417374,-0.02984291,0.3599251
2474144591,0.2286309,-0.046670895,0.3628929
2474169552,0.20931657,-0.029842911,0.3554734
2474183278,0.20783085,-0.029842911,0.361409
2474195972,0.20040226,-0.029842913,0.361409
2474220047,0.21823087,-0.019134194,0.35398954
2474256575,0.212288,-0.028313095,0.36882848
2474267943,0.20337369,-0.029842911,0.3554734
2474280643,0.20931657,-0.0130149275,0.37179625
2474292747,0.21525945,-0.03443236,0.3599251
2474304729,0.2197166,-0.022193827,0.3658607
2474328470,0.20188798,-0.025253464,0.3599251
2474339981,0.21377371,-0.019134194,0.3599251
2474352468,0.21525945,-0.03443236,0.38218355
2474364149,0.21377371,-0.026783276,0.361409
2474378926,0.20783085,-0.039021812,0.3554734
2474391285,0.212288,-0.03443236,0.36734456
2474404039,0.22565947,-0.03443236,0.35398954
2474416481,0.20040226,-0.019134196,0.3599251
2474427803,0.21525945,-0.03443236,0.35844123
2474475871,0.21823087,-0.029842911,0.3658607
2474488566,0.2197166,-0.032902543,0.3599251
2474512742,0.20634513,-0.03443236,0.36882848
2474536538,0.20634513,-0.031372726,0.35844123
2474560533,0.212288,-0.028313095,0.35844123
2474572000,0.20931657,-0.03443236,0.35844123
2474595804,0.20337369,-0.037491996,0.38069963
2474608903,0.20931657,-0.016074559,0.35250562
2474620824,0.212288,-0.040551625,0.3599251
2474644758,0.21823087,-0.031372726,0.3599251
2474658838,0.212288,-0.025253462,0.37624794
2474671345,0.21823087,-0.037491996,0.3599251
2474682939,0.20634513,-0.037491996,0.36882848
2474720587,0.20634513,-0.037491996,0.34953785
2474731978,0.20783085,-0.043611262,0.34953785
2474744655,0.21525945,-0.03443236,0.35398954
2474779935,0.20634513,-0.037491996,0.34805393
2474792225,0.212288,-0.031372726,0.36734456
2474803920,0.21377371,-0.029842911,0.37476408
2474816376,0.21377371,-0.019134194,0.361409
2474828123,0.19594511,-0.03443236,0.3628929
2474840382,0.20783085,-0.026783276,0.361409
2474864701,0.21377371,-0.029842911,0.361409
2474876716,0.20931657,-0.040551625,0.3628929
2474888724,0.20634513,-0.031372726,0.3599251
2474924757,0.20188798,-0.040551625,0.3599251
2474936787,0.20931657,-0.039021812,0.37476408
2474962880,0.21377371,-0.026783276,0.37476408
2475002547,0.21525945,-0.025253462,0.36882848
2475016417,0.21525945,-0.028313095,0.3510217
2475027864,0.20931657,-0.029842911,0.34953785
2475040366,0.20931657,-0.026783276,0.3658607
2475088508,0.20783085,-0.032902543,0.3658607
2475100724,0.20931657,-0.043611262,0.34953785
2475124413,0.21525945,-0.031372726,0.37624794
2475136451,0.2197166,-0.019134194,0.3599251
2475148062,0.212288,-0.031372726,0.36734456
2475160530,0.20931657,-0.032902543,0.3554734
2475171847,0.212288,-0.025253462,0.3599251
2475184413,0.20634513,-0.025253462,0.35844123
2475208371,0.21823087,-0.019134194,0.37328017
2475220099,0.20783085,-0.022193827,0.37179625
2475232316,0.212288,-0.031372726,0.36734456
2475256510,0.20931657,-0.037491996,0.37624794
2475268043,0.212288,-0.031372726,0.36882848
2475280473,0.212288,-0.046670895,0.37328017
2475292002,0.22268803,-0.03443236,0.36734456
2475305578,0.20931657,-0.026783276,0.37476408
2475319564,0.20188798,-0.025253464,0.36734456
2475344616,0.20931657,-0.046670895,0.361409
2475368577,0.21525945,-0.037491996,0.36734456
2475394936,0.21823087,-0.022193827,0.36882848
2475407872,0.21823087,-0.029842911,0.361409
2475420057,0.21525945,-0.025253462,0.36734456
2475443936,0.23160234,-0.03443236,0.37328017
2475456360,0.20634513,-0.02066401,0.3510217
2475467763,0.20931657,-0.032902543,0.37476408
2475480168,0.20931657,-0.028313095,0.3628929
2475491985,0.21377371,-0.039021812,0.37476408
2475504574,0.22565947,-0.031372726,0.35844123
2475528455,0.212288,-0.02066401,0.3599251
2475540793,0.20931657,-0.037491996,0.3599251
2475552736,0.20634513,-0.025253462,0.34805393
2475578907,0.2286309,-0.02525346,0.36734456
2475594954,0.19594511,-0.031372726,0.35398954
2475608448,0.20337369,-0.026783276,0.38069963
2475620002,0.20040226,-0.029842913,0.34953785
2475632155,0.20931657,-0.025253462,0.36734456
2475656125,0.21525945,-0.025253462,0.35844123
2475667798,0.21823087,-0.02066401,0.36734456
2475680367,0.20783085,-0.026783276,0.3658607
2475692018,0.20931657,-0.037491996,0.36882848
2475704613,0.212288,-0.02066401,0.36882848
2475716069,0.21823087,-0.031372726,0.37328017
2475752354,0.20634513,-0.03443236,0.35844123
2475764104,0.212288,-0.025253462,0.37624794
2475788794,0.2197166,-0.029842911,0.36882848
2475802972,0.20931657,-0.032902543,0.3599251
2475815571,0.20931657,-0.037491996,0.3599251
2475827846,0.21377371,-0.016074559,0.361409
2475840471,0.19594511,-0.014544745,0.3599251
2475852747,0.20783085,-0.029842911,0.37476408
2475864717,0.20783085,-0.029842911,0.38069963
2475876135,0.21823087,-0.026783276,0.38069963
2475888714,0.20783085,-0.022193827,0.36882848
2475900024,0.20931657,-0.031372726,0.35844123
2475924146,0.20931657,-0.019134194,0.36882848
2475938866,0.20931657,-0.03443236,0.3599251
2475951567,0.20931657,-0.022193827,0.36882848
2475979218,0.20337369,-0.019134194,0.3554734
2475992445,0.20634513,-0.03443236,0.37624794
2476004149,0.21823087,-0.040551625,0.35398954
2476016438,0.20188798,-0.028313097,0.3628929
2476028010,0.212288,-0.032902543,0.35398954
2476040380,0.212288,-0.031372726,0.35398954
2476064401,0.20188798,-0.03443236,0.37328017
2476088624,0.21525945,-0.03443236,0.38218355
2476100052,0.20337369,-0.019134194,0.3658607
2476136936,0.20931657,-0.029842911,0.36882848
2476148804,0.22417374,-0.043611262,0.3658607
2476162446,0.20931657,-0.039021812,0.37179625
2476186520,0.212288,-0.028313095,0.36882848
2476197779,0.20931657,-0.025253462,0.3628929
2476210337,0.20931657,-0.037491996,0.3658607
2476221681,0.20188798,-0.037491996,0.37328017
2476234420,0.20337369,-0.032902543,0.37476408
2476245777,0.21377371,-0.016074559,0.38069963
2476269669,0.2197166,-0.039021812,0.37773186
2476282125,0.20931657,-0.025253462,0.37921575
2476306208,0.212288,-0.028313095,0.37328017
2476317699,0.21377371,-0.022193827,0.37773186
2476341685,0.21823087,-0.031372726,0.36882848
2476354443,0.20634513,-0.028313095,0.36882848
2476365638,0.19891654,-0.028313097,0.3628929
2476380635,0.20931657,-0.040551625,0.37328017
2476405614,0.21823087,-0.02066401,0.37328017
2476418349,0.20931657,-0.046670895,0.3599251
2476429666,0.20040226,-0.029842913,0.36882848
2476453748,0.19743082,-0.01607456,0.3658607
2476466090,0.20931657,-0.037491996,0.37773186
2476477737,0.19594511,-0.028313097,0.36882848
2476490406,0.20634513,-0.03443236,0.37328017
2476501783,0.20783085,-0.039021812,0.37179625
2476514206,0.20040226,-0.029842913,0.37773186
2476538373,0.20783085,-0.04973053,0.3658607
2476549694,0.20634513,-0.04514108,0.37624794
2476597718,0.20931657,-0.029842911,0.36882848
2476621664,0.20188798,-0.020664012,0.37328017
2476634137,0.20040226,-0.019134196,0.3554734
2476682477,0.19148795,-0.037492,0.36734456
2476693681,0.19000223,-0.03137273,0.36882848
2476717673,0.20337369,-0.039021812,0.36882848
2476730028,0.20931657,-0.046670895,0.37179625
2476753769,0.19148795,-0.032902546,0.37179625
2476765684,0.18703079,-0.0466709,0.38069963
2476780492,0.19891654,-0.051260345,0.37624794
2476805697,0.19297366,-0.01607456,0.37179625
2476818142,0.19148795,-0.019134196,0.361409
2476829631,0.18405935,-0.026783278,0.37773186
2476853628,0.19891654,-0.031372726,0.36882848
2476866322,0.20188798,-0.046670895,0.36882848
2476890466,0.2197166,-0.032902543,0.37476408
2476916600,0.21823087,-0.04973053,0.3554734
2476928888,0.20337369,-0.039021812,0.37179625
2476940612,0.20931657,-0.032902543,0.361409
2476954383,0.212288,-0.03443236,0.37624794
2476965772,0.20931657,-0.031372726,0.37328017
2476980563,0.212288,-0.037491996,0.35844123
2476994122,0.22714518,-0.026783274,0.36882848
2477018109,0.20931657,-0.029842911,0.38069963
2477029706,0.20634513,-0.046670895,0.36734456
2477041931,0.20931657,-0.025253462,0.35398954
2477077720,0.21377371,-0.032902543,0.361409
2477101762,0.20337369,-0.022193827,0.37476408
2477116515,0.2197166,-0.037491996,0.38069963
2477128981,0.20783085,-0.039021812,0.37773186
2477154140,0.21525945,-0.028313095,0.37921575
2477165590,0.19891654,-0.051260345,0.3628929
2477180636,0.20931657,-0.029842911,0.37476408
2477205656,0.19297366,-0.043611262,0.37476408
2477218320,0.20337369,-0.029842911,0.36882848
2477229734,0.21377371,-0.043611262,0.3554734
2477253693,0.19891654,-0.025253464,0.3599251
2477265691,0.21377371,-0.037491996,0.38366744
2477277695,0.20337369,-0.032902543,0.37476408
2477290485,0.20040226,-0.039021812,0.38366744
2477314242,0.20634513,-0.028313095,0.36734456
2477325636,0.20931657,-0.028313095,0.36882848
2477338161,0.20931657,-0.04973053,0.36882848
2477349589,0.21525945,-0.03443236,0.37921575
2477362106,0.19743082,-0.043611262,0.37476408
2477388765,0.20931657,-0.039021812,0.37476408
2477413654,0.212288,-0.028313095,0.3628929
2477426062,0.20931657,-0.028313095,0.36734456
2477437662,0.19891654,-0.03443236,0.3628929
2477450152,0.2197166,-0.046670895,0.3658607
2477461593,0.20931657,-0.025253462,0.36734456
2477473728,0.212288,-0.02066401,0.35844123
2477485604,0.19743082,-0.037491996,0.36882848
2477500437,0.20931657,-0.032902543,0.37179625
2477512859,0.20188798,-0.03443236,0.36882848
2477524801,0.212288,-0.054319978,0.37921575
2477549677,0.20783085,-0.039021812,0.361409
2477564442,0.212288,-0.046670895,0.36734456
2477580604,0.21525945,-0.028313095,0.36734456
2477592770,0.20188798,-0.019134196,0.34805393
2477605719,0.19891654,-0.037491996,0.38218355
2477618064,0.23011662,-0.043611262,0.36882848
2477629635,0.20634513,-0.040551625,0.3628929
2477653646,0.20337369,-0.037491996,0.37179625
2477677750,0.18703079,-0.026783278,0.37773186
2477690096,0.20931657,-0.040551625,0.36882848
