timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,thrust[0],thrust[1],thrust[2]
2468081752,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.04205427,-0.23997879,-0.29862997,0.031075928,-0.356251,-5.3602123,0.0,0.0,0.0
2468181435,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.04115734,-0.24945183,-0.39803198,0.087114945,-0.39364272,-5.5728908,0.0,0.0,0.0
2468285246,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.03948488,-0.2586712,-0.501882,-0.035993867,-0.4960838,-5.769125,0.0,0.0,0.0
2468385652,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.037565995,-0.2669773,-0.60250807,0.11375157,-0.43516317,-5.9811134,0.0,0.0,0.0
2468485186,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.035337258,-0.27570382,-0.70186806,0.005244819,-0.39546216,-6.1930933,0.0,0.0,0.0
2468589160,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.03319006,-0.28505364,-0.805852,0.037707973,-0.41680533,-6.416592,0.0,0.0,0.0
2468689394,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.029580593,-0.29449043,-0.90606594,0.05153163,-0.43587765,-6.6224513,0.0,0.0,0.0
2468793943,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.026717663,-0.30431136,-1.0,0.02901649,-0.45578745,-6.8212953,0.0,0.0,0.0
2468897918,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.022394275,-0.31469038,-1.0,-0.04985298,-0.37164786,-6.747503,0.0,0.0,0.0
2469001409,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.0078060147,-0.30814552,-1.0,-0.43112546,0.17710024,-6.1232924,0.0,0.0,0.0
2469100979,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.021089649,-0.27652282,-1.0,-0.17027178,-0.058973886,-5.6453195,0.0,0.0,0.0
2469205311,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.046575163,-0.24386367,-1.0,-0.30935654,0.29066503,-5.339304,0.0,0.0,0.0
2469306071,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.07526789,-0.19820175,-1.0,-0.31208727,0.2644931,-5.214306,0.0,0.0,0.0
2469409995,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.10369787,-0.14601669,-1.0,-0.37258938,0.38012365,-5.129504,0.0,0.0,0.0
2469513430,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.12950954,-0.09056282,-1.0,-0.2923207,0.3773376,-5.038407,0.0,0.0,0.0
2469613333,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.15043068,-0.0396389,-1.0,-0.2389746,0.3348969,-5.0571322,0.0,0.0,0.0
2469716924,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.16511679,0.005472183,-1.0,-0.17139612,0.31484234,-5.0441713,0.0,0.0,0.0
2469817621,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.17388315,0.042719267,-1.0,-0.10254587,0.23091377,-5.071412,0.0,0.0,0.0
2469917195,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.17695989,0.07250099,-1.0,-0.05837806,0.18417515,-5.088472,0.0,0.0,0.0
2470021146,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.17320547,0.09478836,-1.0,0.0024846292,0.14440413,-5.1312056,0.0,0.0,0.0
2470122127,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.16410388,0.10908127,-1.0,0.05634463,0.056525856,-5.1294565,0.0,0.0,0.0
2470220925,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.14922209,0.115176775,-1.0,0.10370869,0.03519769,-5.1838565,0.0,0.0,0.0
2470325291,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.1295621,0.11406059,-1.0,0.15135106,-0.03402373,-5.1858425,0.0,0.0,0.0
2470425560,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.10606613,0.10800857,-1.0,0.16483755,-0.0656941,-5.211388,0.0,0.0,0.0
2470529425,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.07827578,0.096890256,-1.0,0.19017828,-0.10867207,-5.189346,0.0,0.0,0.0
2470633388,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.047506522,0.084460065,-1.0,0.25242302,-0.17294767,-5.2383795,0.0,0.0,0.0
2470733319,27.054522,-83.416954,-36.015625,-0.101808734,0.0,-0.017309856,0.07039184,-1.0,0.21475714,-0.1860592,-5.216505,0.0,0.0,0.0
2470836947,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.013267326,0.055649567,-1.0,0.23457891,-0.19089653,-5.228922,0.0,0.0,0.0
2470938415,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.040950775,0.040871046,-1.0,0.2645581,-0.19601755,-5.247272,0.0,0.0,0.0
2471041305,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.06846027,0.027839279,-1.0,0.21836564,-0.1943302,-5.2601857,0.0,0.0,0.0
2471145720,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.09327173,0.014995956,-1.0,0.22133674,-0.16773236,-5.2389984,0.0,0.0,0.0
2471249359,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.11511154,0.0057186126,-1.0,0.24579959,-0.21882938,-5.275521,0.0,0.0,0.0
2471349160,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.1329505,-0.0033340454,-1.0,0.24405651,-0.21237966,-5.264538,0.0,0.0,0.0
2471450264,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.14858608,-0.008001708,-1.0,0.21388347,-0.17121144,-5.2302685,0.0,0.0,0.0
2471554259,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.16169032,-0.01323471,-1.0,0.2195525,-0.14512254,-5.2227063,0.0,0.0,0.0
2471652925,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.17052193,-0.015329361,-1.0,0.23449579,-0.16521783,-5.23478,0.0,0.0,0.0
2471757364,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.17645979,-0.01743126,-1.0,0.21912305,-0.15570658,-5.2457643,0.0,0.0,0.0
2471860868,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.1782609,-0.017829895,-1.0,0.18148315,-0.15374231,-5.258633,0.0,0.0,0.0
2471962043,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.17729874,-0.018851852,-1.0,0.12722291,-0.12352413,-5.2411137,0.0,0.0,0.0
2472065487,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.17737122,-0.01822853,-1.0,0.127825,-0.10022196,-5.236288,0.0,0.0,0.0
2472169363,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.17455539,-0.018322753,-1.0,0.1167198,-0.08801574,-5.2370787,0.0,0.0,0.0
2472268954,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.17456445,-0.015307617,-1.0,0.13018702,-0.1238093,-5.265155,0.0,0.0,0.0
2472370842,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.17159642,-0.012828827,-1.0,0.10914213,-0.111297786,-5.2595706,0.0,0.0,0.0
2472474551,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.16880055,-0.0064216615,-1.0,0.119265445,-0.11223779,-5.271118,0.0,0.0,0.0
2472576573,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.16355123,-0.0016307831,-1.0,0.07659295,-0.087485716,-5.2536335,0.0,0.0,0.0
2472679074,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.15517445,0.0032543181,-1.0,0.03715396,-0.043839213,-5.2107925,0.0,0.0,0.0
2472783253,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.14556731,0.0070812223,-1.0,0.06140801,-0.04037891,-5.2472024,0.0,0.0,0.0
2472887047,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.13706188,0.011799621,-1.0,0.050106313,-0.072322555,-5.2517066,0.0,0.0,0.0
2472986757,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.12786064,0.015271378,-1.0,0.061004788,-0.062056262,-5.2558475,0.0,0.0,0.0
2473090933,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.11961794,0.020562362,-1.0,0.045401927,-0.052152943,-5.257152,0.0,0.0,0.0
2473191353,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.112380885,0.024787903,-1.0,0.038744345,-0.054139003,-5.2714486,0.0,0.0,0.0
2473290878,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.10815535,0.028607558,-1.0,0.022466866,-0.006715974,-5.2606416,0.0,0.0,0.0
2473394784,27.054522,-83.416954,-36.015625,-0.101808734,0.0,0.10305643,0.032043073,-1.0,0.015003786,-0.04134672,-5.2481217,0.0,0.0,0.0
