timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
1429367457,0.0,0.0,81.0,4.0,4.0,0.0,0.0,176,1,0,255,190,1,1
1462346122,0.0,0.0,1.0,2.57222,-1.0,0.0,0.0,178,1,1,1,1,0,0
1490054160,0.0,0.0,1.0,7.202216,-1.0,0.0,0.0,178,1,1,1,1,0,0
1778129378,0.0,0.0,1.0,2.57222,-1.0,0.0,0.0,178,1,1,1,1,0,0
1778225114,0.0,0.0,1.0,2.57222,0.0,0.0,0.0,178,1,1,1,5,0,1
1797382002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,178,1,1,1,5,0,1
1849913026,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,2003,1,1,1,1,0,0
1850879542,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31010,1,1,255,190,0,1
