timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
1430377178,37.102580183785854,-76.38812427235705,1.3600494,8.760364,-10.293792,-0.3354787,-0.04937275,1,1,0
1851959602,37.10252215454779,-76.38807397060002,0.30834705,2.3078024,-5.832822,0.71622366,3.032943,1,1,0
