timestamp,alt_max,landed,freefall,ground_contact,maybe_landed
1431425551,inf,0,0,0,0
1432425791,inf,0,0,0,0
1433429052,inf,0,0,0,0
1434441495,inf,0,0,0,0
1435441516,inf,0,0,0,0
1436458946,inf,0,0,0,0
1437463762,inf,0,0,0,0
1438479340,inf,0,0,0,0
1439493494,inf,0,0,0,0
1440508406,inf,0,0,0,0
1441524743,inf,0,0,0,0
1442536480,inf,0,0,0,0
1443537491,inf,0,0,0,0
1444555489,inf,0,0,0,0
1445572478,inf,0,0,0,0
1446586620,inf,0,0,0,0
1447598624,inf,0,0,0,0
1448618685,inf,0,0,0,0
1449637821,inf,0,0,0,0
1450648488,inf,0,0,0,0
1451667534,inf,0,0,0,0
1452676662,inf,0,0,0,0
1453692337,inf,0,0,0,0
1454712522,inf,0,0,0,0
1455727535,inf,0,0,0,0
1456743508,inf,0,0,0,0
1457746352,inf,0,0,0,0
1458761482,inf,0,0,0,0
1459769558,inf,0,0,0,0
1460775665,inf,0,0,0,0
1461793014,inf,0,0,0,0
1462799429,inf,0,0,0,0
1463811868,inf,0,0,0,0
1464830318,inf,0,0,0,0
1465837583,inf,0,0,0,0
1466846189,inf,0,0,0,0
1467854339,inf,0,0,0,0
1468865506,inf,0,0,0,0
1469880481,inf,0,0,0,0
1470892484,inf,0,0,0,0
1471911687,inf,0,0,0,0
1472930684,inf,0,0,0,0
1473942701,inf,0,0,0,0
1474958110,inf,0,0,0,0
1475977479,inf,0,0,0,0
1476977827,inf,0,0,0,0
1477979940,inf,0,0,0,0
1478999670,inf,0,0,0,0
1480003488,inf,0,0,0,0
1481003563,inf,0,0,0,0
1482026251,inf,0,0,0,0
1483038543,inf,0,0,0,0
1484054551,inf,0,0,0,0
1485069294,inf,0,0,0,0
1486074905,inf,0,0,0,0
1487077582,inf,0,0,0,0
1488095565,inf,0,0,0,0
1489111573,inf,0,0,0,0
1490127499,inf,0,0,0,0
1491148490,inf,0,0,0,0
1492150584,inf,0,0,0,0
1493156649,inf,0,0,0,0
1494169771,inf,0,0,0,0
1495175917,inf,0,0,0,0
1496187803,inf,0,0,0,0
1497192510,inf,0,0,0,0
1498211654,inf,0,0,0,0
1499230075,inf,0,0,0,0
1500245955,inf,0,0,0,0
1501265119,inf,0,0,0,0
1502266023,inf,0,0,0,0
1503281762,inf,0,0,0,0
1504300301,inf,0,0,0,0
1505317481,inf,0,0,0,0
1506331625,inf,0,0,0,0
1507331669,inf,0,0,0,0
1508338655,inf,0,0,0,0
1509357511,inf,0,0,0,0
1510361470,inf,0,0,0,0
1511372504,inf,0,0,0,0
1512385114,inf,0,0,0,0
1513401515,inf,0,0,0,0
1514416479,inf,0,0,0,0
1515426979,inf,0,0,0,0
1516447492,inf,0,0,0,0
1517455478,inf,0,0,0,0
1518457410,inf,0,0,0,0
1519465494,inf,0,0,0,0
1520477939,inf,0,0,0,0
1521489453,inf,0,0,0,0
1522496243,inf,0,0,0,0
1523507661,inf,0,0,0,0
1524520530,inf,0,0,0,0
1525531638,inf,0,0,0,0
1526533371,inf,0,0,0,0
1527546359,inf,0,0,0,0
1528566730,inf,0,0,0,0
1529580683,inf,0,0,0,0
1530599707,inf,0,0,0,0
1531607718,inf,0,0,0,0
1532624493,inf,0,0,0,0
1533646795,inf,0,0,0,0
1534663505,inf,0,0,0,0
1535682581,inf,0,0,0,0
1536701490,inf,0,0,0,0
1537714045,inf,0,0,0,0
1538736242,inf,0,0,0,0
1539740785,inf,0,0,0,0
1540757478,inf,0,0,0,0
1541773274,inf,0,0,0,0
1542780755,inf,0,0,0,0
1543798821,inf,0,0,0,0
1544799478,inf,0,0,0,0
1545801517,inf,0,0,0,0
1546809526,inf,0,0,0,0
1547828375,inf,0,0,0,0
1548836766,inf,0,0,0,0
1549844701,inf,0,0,0,0
1550852662,inf,0,0,0,0
1551871484,inf,0,0,0,0
1552875117,inf,0,0,0,0
1553891884,inf,0,0,0,0
1554893339,inf,0,0,0,0
1555910318,inf,0,0,0,0
1556930052,inf,0,0,0,0
1557940286,inf,0,0,0,0
1558957484,inf,0,0,0,0
1559975646,inf,0,0,0,0
1560991525,inf,0,0,0,0
1562003394,inf,0,0,0,0
1563010131,inf,0,0,0,0
1564015493,inf,0,0,0,0
1565034947,inf,0,0,0,0
1566041540,inf,0,0,0,0
1567061122,inf,0,0,0,0
1568069502,inf,0,0,0,0
1569071593,inf,0,0,0,0
1570092371,inf,0,0,0,0
1571092631,inf,0,0,0,0
1572108482,inf,0,0,0,0
1573114653,inf,0,0,0,0
1574126202,inf,0,0,0,0
1575129129,inf,0,0,0,0
1576129132,inf,0,0,0,0
1577149521,inf,0,0,0,0
1578160357,inf,0,0,0,0
1579177484,inf,0,0,0,0
1580197537,inf,0,0,0,0
1581204512,inf,0,0,0,0
1582223021,inf,0,0,0,0
1583234370,inf,0,0,0,0
1584239761,inf,0,0,0,0
1585250294,inf,0,0,0,0
1586253587,inf,0,0,0,0
1587262353,inf,0,0,0,0
1588281482,inf,0,0,0,0
1589301518,inf,0,0,0,0
1590317480,inf,0,0,0,0
1591333158,inf,0,0,0,0
1592355094,inf,0,0,0,0
1593374821,inf,0,0,0,0
1594386725,inf,0,0,0,0
1595395482,inf,0,0,0,0
1596410568,inf,0,0,0,0
1597426581,inf,0,0,0,0
1598433959,inf,0,0,0,0
1599436944,inf,0,0,0,0
1600445949,inf,0,0,0,0
1601457483,inf,0,0,0,0
1602464505,inf,0,0,0,0
1603483659,inf,0,0,0,0
1604500190,inf,0,0,0,0
1605515863,inf,0,0,0,0
1606535371,inf,0,0,0,0
1607538153,inf,0,0,0,0
1608553491,inf,0,0,0,0
1609557794,inf,0,0,0,0
1610572411,inf,0,0,0,0
1611589480,inf,0,0,0,0
1612601481,inf,0,0,0,0
1613603768,inf,0,0,0,0
1614616482,inf,0,0,0,0
1615619482,inf,0,0,0,0
1616639486,inf,0,0,0,0
1617646623,inf,0,0,0,0
1618647560,inf,0,0,0,0
1619662322,inf,0,0,0,0
1620670539,inf,0,0,0,0
1621677384,inf,0,0,0,0
1622697478,inf,0,0,0,0
1623712738,inf,0,0,0,0
1624720576,inf,0,0,0,0
1625733502,inf,0,0,0,0
1626751630,inf,0,0,0,0
1627755482,inf,0,0,0,0
1628768496,inf,0,0,0,0
1629783509,inf,0,0,0,0
1630798215,inf,0,0,0,0
1631798270,inf,0,0,0,0
1632809548,inf,0,0,0,0
1633818554,inf,0,0,0,0
1634820606,inf,0,0,0,0
1635821483,inf,0,0,0,0
1636841117,inf,0,0,0,0
1637849486,inf,0,0,0,0
1638867971,inf,0,0,0,0
1639876483,inf,0,0,0,0
1642923482,inf,0,0,0,0
1643941929,inf,0,0,0,0
1644951550,inf,0,0,0,0
1645973249,inf,0,0,0,0
1646982285,inf,0,0,0,0
1647998615,inf,0,0,0,0
1649017479,inf,0,0,0,0
1650025041,inf,0,0,0,0
1651025492,inf,0,0,0,0
1652028521,inf,0,0,0,0
1653031871,inf,0,0,0,0
1654032489,inf,0,0,0,0
1655051488,inf,0,0,0,0
1656055533,inf,0,0,0,0
1657071496,inf,0,0,0,0
1658075771,inf,0,0,0,0
1659077865,inf,0,0,0,0
1660082584,inf,0,0,0,0
1661105350,inf,0,0,0,0
1662117761,inf,0,0,0,0
1663133479,inf,0,0,0,0
1664152499,inf,0,0,0,0
1665172704,inf,0,0,0,0
1666189506,inf,0,0,0,0
1667196320,inf,0,0,0,0
1668207496,inf,0,0,0,0
1669211152,inf,0,0,0,0
1670223013,inf,0,0,0,0
1671226944,inf,0,0,0,0
1672234637,inf,0,0,0,0
1673251502,inf,0,0,0,0
1674266007,inf,0,0,0,0
1675285494,inf,0,0,0,0
1676301789,inf,0,0,0,0
1677313825,inf,0,0,0,0
1678328521,inf,0,0,0,0
1679349010,inf,0,0,0,0
1680365483,inf,0,0,0,0
1681368319,inf,0,0,0,0
1682381478,inf,0,0,0,0
1683392789,inf,0,0,0,0
1684395005,inf,0,0,0,0
1685404674,inf,0,0,0,0
1686412599,inf,0,0,0,0
1687418524,inf,0,0,0,0
1688419978,inf,0,0,0,0
1689443548,inf,0,0,0,0
1690457203,inf,0,0,0,0
1691475136,inf,0,0,0,0
1692478637,inf,0,0,0,0
1693484653,inf,0,0,0,0
1694504633,inf,0,0,0,0
1695521482,inf,0,0,0,0
1696537817,inf,0,0,0,0
1697555790,inf,0,0,0,0
1698556527,inf,0,0,0,0
1699560146,inf,0,0,0,0
1700579075,inf,0,0,0,0
1701580378,inf,0,0,0,0
1702590784,inf,0,0,0,0
1703606658,inf,0,0,0,0
1704626344,inf,0,0,0,0
1705627944,inf,0,0,0,0
1706646617,inf,0,0,0,0
1707665502,inf,0,0,0,0
1708666746,inf,0,0,0,0
1709681952,inf,0,0,0,0
1710702258,inf,0,0,0,0
1711705488,inf,0,0,0,0
1712709914,inf,0,0,0,0
1713727925,inf,0,0,0,0
1714740513,inf,0,0,0,0
1715757393,inf,0,0,0,0
1716773292,inf,0,0,0,0
1717785484,inf,0,0,0,0
1718800774,inf,0,0,0,0
1719807508,inf,0,0,0,0
1720812478,inf,0,0,0,0
1721824322,inf,0,0,0,0
1722831490,inf,0,0,0,0
1723851543,inf,0,0,0,0
1724871478,inf,0,0,0,0
1725894154,inf,0,0,0,0
1726894615,inf,0,0,0,0
1727914009,inf,0,0,0,0
1728934576,inf,0,0,0,0
1729953482,inf,0,0,0,0
1730973480,inf,0,0,0,0
1731993497,inf,0,0,0,0
1732997142,inf,0,0,0,0
1734013343,inf,0,0,0,0
1735033228,inf,0,0,0,0
1736045489,inf,0,0,0,0
1737061495,inf,0,0,0,0
1738065526,inf,0,0,0,0
1739081023,inf,0,0,0,0
1740096993,inf,0,0,0,0
1741100486,inf,0,0,0,0
1742116195,inf,0,0,0,0
1743131537,inf,0,0,0,0
1744135953,inf,0,0,0,0
1745154556,inf,0,0,0,0
1746170669,inf,0,0,0,0
1747191536,inf,0,0,0,0
1748211480,inf,0,0,0,0
1749215519,inf,0,0,0,0
1750217811,inf,0,0,0,0
1751230831,inf,0,0,0,0
1752245817,inf,0,0,0,0
1753249490,inf,0,0,0,0
1754257914,inf,0,0,0,0
1755280596,inf,0,0,0,0
1756289481,inf,0,0,0,0
1757304561,inf,0,0,0,0
1758324396,inf,0,0,0,0
1759341533,inf,0,0,0,0
1760356534,inf,0,0,0,0
1761372256,inf,0,0,0,0
1762379524,inf,0,0,0,0
1763389482,inf,0,0,0,0
1764404305,inf,0,0,0,0
1765417496,inf,0,0,0,0
1766436577,inf,0,0,0,0
1767455558,inf,0,0,0,0
1768479505,inf,0,0,0,0
1769495021,inf,0,0,0,0
1770512486,inf,0,0,0,0
1771516516,inf,0,0,0,0
1772535490,inf,0,0,0,0
1773538018,inf,0,0,0,0
1774554238,inf,0,0,0,0
1775562206,inf,0,0,0,0
1776575479,inf,0,0,0,0
1777589942,inf,0,0,0,0
1778607591,inf,0,0,0,0
1779630613,inf,0,0,0,0
1780651997,inf,0,0,0,0
1781662163,inf,0,0,0,0
1782677486,inf,0,0,0,0
1783694694,inf,0,0,0,0
1784706628,inf,0,0,0,0
1785714630,inf,0,0,0,0
1786717985,inf,0,0,0,0
1787738603,inf,0,0,0,0
1788749420,inf,0,0,0,0
1790772768,inf,0,0,0,0
1791772963,inf,0,0,0,0
1792788594,inf,0,0,0,0
1793805490,inf,0,0,0,0
1794809502,inf,0,0,0,0
1795829920,inf,0,0,0,0
1796838314,inf,0,0,0,0
1797856774,inf,0,0,0,0
1798868683,inf,0,0,0,0
1799868989,inf,0,0,0,0
1800887581,inf,0,0,0,0
1801888297,inf,0,0,0,0
1802892350,inf,0,0,0,0
1803900538,inf,0,0,0,0
1804912482,inf,0,0,0,0
1805925478,inf,0,0,0,0
1806940505,inf,0,0,0,0
1811004535,inf,0,0,0,0
1812012486,inf,0,0,0,0
1813024675,inf,0,0,0,0
1814039811,inf,0,0,0,0
1815058714,inf,0,0,0,0
1816075483,inf,0,0,0,0
1817092230,inf,0,0,0,0
1818107525,inf,0,0,0,0
1819124486,inf,0,0,0,0
1820140487,inf,0,0,0,0
1821147404,inf,0,0,0,0
1822159849,inf,0,0,0,0
1823179478,inf,0,0,0,0
1824179489,inf,0,0,0,0
1825195483,inf,0,0,0,0
1826195551,inf,0,0,0,0
1827207407,inf,0,0,0,0
1828223486,inf,0,0,0,0
1829235743,inf,0,0,0,0
1830246226,inf,0,0,0,0
1831258726,inf,0,0,0,0
1832271026,inf,0,0,0,0
1833283478,inf,0,0,0,0
1834303527,inf,0,0,0,0
1835322675,inf,0,0,0,0
1836331487,inf,0,0,0,0
1837343482,inf,0,0,0,0
1838357874,inf,0,0,0,0
1839366622,inf,0,0,0,0
1840383483,inf,0,0,0,0
1841394599,inf,0,0,0,0
1842410656,inf,0,0,0,0
1843419554,inf,0,0,0,0
1844434405,inf,0,0,0,0
1845444491,inf,0,0,0,0
1846462590,inf,0,0,0,0
1847475530,inf,0,0,0,0
1848491605,inf,0,0,0,0
1849491707,inf,0,0,0,0
1849555483,inf,0,0,1,0
1849841492,inf,0,0,0,1
1850173799,inf,1,0,0,0
1851184468,inf,1,0,0,0
1852197893,inf,1,0,0,0
