timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
1430619537,1686685140800292,371025815,-763881273,-6427,-42198,0.24800001,0.47446302,0.58400005,0.89900005,0.7,0.96999997,98,22,0.013,-0.011000001,-0.007,-0.026,5.964675,0,4,1,16
1431017513,1686685141200292,371025816,-763881271,-6392,-42162,0.18,0.4744866,0.58400005,0.897,0.7,0.96999997,98,22,0.044000003,-0.016,0.041,-0.011000001,5.964675,0,4,1,16
1431221196,1686685141400292,371025815,-763881269,-6379,-42149,0.24100001,0.47450054,0.58400005,0.896,0.7,0.96999997,98,22,0.028,-0.028,-0.004,-0.024,5.964675,0,4,1,16
1431418566,1686685141600292,371025815,-763881267,-6369,-42139,0.18200001,0.474511,0.583,0.89400005,0.7,0.96999997,98,22,0.063,0.051000003,0.038000003,-0.024,5.964675,0,4,1,16
1431619120,1686685141800292,371025815,-763881265,-6361,-42131,0.21800001,0.47452357,0.583,0.89300007,0.66999996,0.96999997,98,20,0.059000004,-0.052,-0.027,-0.017,5.964675,0,4,1,17
1431819835,1686685142000292,371025814,-763881264,-6340,-42111,0.22500001,0.47453666,0.583,0.892,0.66999996,0.96999997,98,20,0.017,-0.007,0.016,-0.080000006,5.964675,0,4,1,17
1432024775,1686685142200292,371025814,-763881263,-6315,-42085,0.177,0.4745468,0.583,0.89100003,0.66999996,0.96999997,98,20,0.011000001,-0.001,-0.011000001,0.008,5.964675,0,4,1,17
1432217492,1686685142400292,371025813,-763881262,-6291,-42061,0.231,0.47456023,0.58400005,0.89000005,0.66999996,0.96999997,98,20,0.07300001,-0.07300001,0.009000001,-0.045,5.964675,0,4,1,17
1432424401,1686685142600292,371025810,-763881262,-6161,-41931,0.24400002,0.58266556,0.58400005,0.89000005,0.66999996,0.96999997,98,20,0.323,-0.27600002,-0.16900001,-0.95400006,5.0576077,0,4,1,17
1432618589,1686685142800292,371025809,-763881266,-5975,-41745,0.23900001,0.58271444,0.58500004,0.89100003,0.66999996,0.96999997,98,19,0.177,0.031000001,-0.17400001,-1.024,5.0576077,0,4,1,17
1432819486,1686685143000292,371025808,-763881271,-5786,-41556,0.25500003,0.5592532,0.58500004,0.89400005,0.66999996,0.96999997,98,19,0.38900003,-0.223,-0.31800002,-0.99000007,4.560434,0,4,1,17
1433020529,1686685143200292,371025806,-763881280,-5551,-41321,0.24800001,0.41387495,0.586,0.89500004,0.66999996,0.96999997,98,19,0.52000004,-0.075,-0.51500005,-1.077,4.5657477,0,4,1,17
1433217515,1686685143400292,371025806,-763881289,-5322,-41092,0.24400002,0.51813674,0.586,0.89300007,0.66999996,0.96999997,98,19,0.418,0.106000006,-0.40500003,-1.08,4.722246,0,4,1,17
1433421487,1686685143600292,371025808,-763881296,-5074,-40844,0.23700002,0.59429294,0.58500004,0.89000005,0.66999996,0.96999997,98,19,0.367,0.12200001,-0.34600002,-1.044,4.8646464,0,4,1,17
1433624308,1686685143800292,371025810,-763881305,-4894,-40664,0.23700002,0.40840423,0.586,0.89100003,0.66999996,0.96999997,98,20,0.544,0.112,-0.53300005,-0.975,4.90203,0,4,1,17
1433818967,1686685144000292,371025812,-763881314,-4691,-40461,0.23900001,0.5754498,0.586,0.892,0.66999996,0.96999997,98,20,0.386,0.101,-0.372,-0.95000005,4.9275236,0,4,1,17
1434014570,1686685144200291,371025815,-763881319,-4519,-40289,0.23,0.5754917,0.586,0.88900006,0.66999996,0.96999997,98,20,0.24000001,0.192,-0.14500001,-0.84300005,4.9275236,0,4,1,17
1434216571,1686685144400291,371025817,-763881322,-4311,-40081,0.22900002,0.5755368,0.586,0.883,0.7,0.96999997,98,20,0.273,0.14,-0.23500001,-0.90500003,4.9275236,0,4,1,16
1434417510,1686685144600291,371025816,-763881322,-4000,-39770,0.21700001,0.57557553,0.58500004,0.87500006,0.68,0.96999997,98,20,0.18100001,0.003,-0.18100001,-0.791,4.9275236,0,4,1,17
1434629030,1686685144800291,371025816,-763881324,-3777,-39547,0.22600001,0.5756167,0.58500004,0.873,0.68,0.96999997,98,20,0.164,0.068,-0.149,-0.84900004,4.9275236,0,4,1,17
1434822741,1686685145000291,371025815,-763881324,-3515,-39285,0.22900002,0.57565844,0.58500004,0.87100005,0.68,0.96999997,98,20,0.148,0.017,-0.147,-0.86500007,4.9275236,0,4,1,17
1435025214,1686685145200291,371025813,-763881323,-3232,-39002,0.22900002,0.57570434,0.586,0.869,0.68,0.96999997,98,20,0.05,-0.040000003,-0.029000001,-0.961,4.9275236,0,4,1,17
1435226040,1686685145400291,371025811,-763881321,-2961,-38731,0.22800002,0.57575077,0.586,0.86700004,0.68,0.96999997,98,20,0.024,-0.024,0.003,-0.975,4.9275236,0,4,1,17
1435416496,1686685145600291,371025809,-763881318,-2699,-38469,0.22900002,0.57579684,0.587,0.86500007,0.65999997,0.96999997,98,20,0.059000004,-0.051000003,0.030000001,-0.96900004,4.9275236,0,4,1,18
1435621498,1686685145800291,371025808,-763881315,-2438,-38208,0.22900002,0.5758443,0.587,0.86300004,0.65999997,0.96999997,98,20,0.081,-0.076000005,0.029000001,-0.99100006,4.9275236,0,4,1,18
1435832310,1686685146000291,371025806,-763881312,-2191,-37961,0.21800001,0.5758921,0.586,0.86100006,0.65999997,0.96999997,98,20,0.216,-0.066,0.20600002,-0.98200005,4.9275236,0,4,1,18
1436026565,1686685146200291,371025804,-763881306,-1920,-37690,0.21900001,0.5759415,0.586,0.85700005,0.65999997,0.96999997,98,20,0.062000003,-0.022000002,0.058000002,-1.0350001,4.9275236,0,4,1,18
1436222154,1686685146400291,371025804,-763881302,-1693,-37464,0.208,0.5759825,0.586,0.85600007,0.65999997,0.96999997,98,20,0.24900001,0.012,0.24900001,-0.82400006,4.9275236,0,4,1,18
1436419509,1686685146600291,371025800,-763881294,-1381,-37151,0.21100001,0.57602215,0.586,0.851,0.65999997,0.96999997,98,20,0.18400002,-0.106000006,0.15100001,-0.81100005,4.9275236,0,4,1,18
1436616485,1686685146800291,371025798,-763881286,-1070,-36840,0.19500001,0.47268313,0.586,0.84700006,0.65999997,0.96999997,98,20,0.40600002,0.11100001,0.39100003,-1.011,0.22840896,0,4,1,18
1436817490,1686685147000291,371025798,-763881278,-843,-36613,0.209,0.47273374,0.586,0.846,0.65999997,0.96999997,98,20,0.19900002,0.031000001,0.19700001,-0.85,0.22840896,0,4,1,18
1437017904,1686685147200291,371025801,-763881269,-602,-36373,0.19500001,0.45254394,0.586,0.84400004,0.65999997,0.96999997,98,20,0.42400002,0.22900002,0.35700002,-0.88500005,0.63170826,0,4,1,18
1437221848,1686685147400291,371025803,-763881262,-424,-36194,0.20600002,0.62155867,0.58500004,0.841,0.65999997,0.96999997,98,20,0.286,0.22200002,0.18,-0.837,0.6489764,0,4,1,18
1437419507,1686685147600291,371025806,-763881260,-286,-36056,0.23,0.6215897,0.58500004,0.84300005,0.65999997,0.96999997,98,20,0.074,-0.055000003,0.049000002,-0.70000005,0.6489764,0,4,1,18
1437619826,1686685147800290,371025810,-763881257,-149,-35919,0.20700002,0.45483872,0.586,0.84400004,0.65999997,0.96999997,98,21,0.43800002,0.36400002,0.24300002,-0.76900005,0.6101114,0,4,1,18
1437824486,1686685148000290,371025816,-763881256,39,-35732,0.23200001,0.4548963,0.587,0.84300005,0.65999997,0.96999997,98,21,0.20700002,0.158,-0.134,-0.933,0.6101114,0,4,1,18
1438021513,1686685148200290,371025820,-763881256,209,-35561,0.22100002,0.454953,0.587,0.841,0.65999997,0.96999997,98,21,0.15100001,0.12100001,0.091000006,-0.92800003,0.6101114,0,4,1,18
1438216318,1686685148400290,371025824,-763881256,393,-35377,0.22700001,0.45500505,0.586,0.84000003,0.65999997,0.96999997,98,21,0.134,0.126,-0.047000002,-0.85400003,0.6101114,0,4,1,18
1438419528,1686685148600290,371025827,-763881258,567,-35203,0.23700002,0.45506123,0.586,0.83800006,0.65999997,0.96999997,98,21,0.16700001,-0.072000004,-0.15100001,-0.91700006,0.6101114,0,4,1,18
1438623599,1686685148800290,371025826,-763881263,760,-35010,0.238,0.6064724,0.58500004,0.836,0.65999997,0.96999997,98,20,0.31,-0.075,-0.30100003,-0.90000004,6.019915,0,4,1,18
1438824533,1686685149000290,371025821,-763881267,868,-34902,0.24000001,0.6065104,0.58400005,0.83500004,0.65999997,0.96999997,98,20,0.20400001,-0.106000006,-0.17500001,-0.82000005,6.019915,0,4,1,18
1439025555,1686685149200290,371025819,-763881274,1021,-34749,0.25,0.4942341,0.58400005,0.83800006,0.65999997,0.96999997,98,20,0.42600003,-0.25500003,-0.34100002,-0.906,4.848062,0,4,1,18
1439224325,1686685149400290,371025814,-763881281,1186,-34584,0.25100002,0.4192834,0.58500004,0.83900005,0.65999997,0.96999997,98,20,0.453,-0.289,-0.35000002,-1.0960001,4.367851,0,4,1,18
1439425193,1686685149600290,371025811,-763881286,1383,-34387,0.25100002,0.5938418,0.586,0.841,0.65999997,0.96999997,98,20,0.324,-0.284,-0.157,-0.99700004,4.1276774,0,4,1,18
1439623530,1686685149800290,371025809,-763881290,1571,-34199,0.24700001,0.5938896,0.587,0.84200007,0.65999997,0.96999997,98,19,0.24000001,-0.11400001,-0.21100001,-1.008,4.1276774,0,4,1,18
1439827158,1686685150000290,371025807,-763881292,1761,-34009,0.24100001,0.5939332,0.588,0.841,0.65999997,0.96999997,98,19,0.201,-0.15,-0.133,-0.9250001,4.1276774,0,4,1,18
1440033536,1686685150200290,371025805,-763881294,1913,-33857,0.23900001,0.5939739,0.588,0.84200007,0.65999997,0.96999997,98,19,0.093,-0.055000003,-0.076000005,-0.878,4.1276774,0,4,1,18
1440221494,1686685150400290,371025806,-763881295,2072,-33698,0.22900002,0.59402174,0.587,0.84000003,0.65999997,0.96999997,98,19,0.044000003,0.011000001,-0.042000003,-1.034,4.1276774,0,4,1,18
1440425060,1686685150600290,371025806,-763881293,2266,-33504,0.21700001,0.5940685,0.587,0.836,0.65999997,0.96999997,98,19,0.085,0.008,0.08400001,-1.008,4.1276774,0,4,1,18
1440622702,1686685150800290,371025808,-763881290,2449,-33321,0.21700001,0.59411615,0.587,0.83500004,0.65999997,0.96999997,98,20,0.177,0.079,0.15900001,-1.019,4.1276774,0,4,1,18
1440818918,1686685151000290,371025811,-763881285,2634,-33136,0.21000001,0.59104526,0.586,0.83500004,0.65999997,0.96999997,98,20,0.31800002,0.20600002,0.24200001,-1.018,5.645543,0,4,1,18
1441019530,1686685151200290,371025814,-763881281,2832,-32938,0.224,0.5910997,0.586,0.83500004,0.65999997,0.96999997,98,20,0.13100001,0.106000006,0.076000005,-1.164,5.645543,0,4,1,18
1441221482,1686685151400289,371025815,-763881279,3069,-32701,0.21800001,0.5911529,0.58500004,0.83100003,0.65999997,0.96999997,98,20,0.10700001,0.0050000004,0.10700001,-1.1420001,5.645543,0,4,1,18
1441421478,1686685151600289,371025816,-763881278,3254,-32516,0.22500001,0.5912098,0.58400005,0.83000004,0.65999997,0.96999997,98,20,0.066,0.066,0.006,-1.2260001,5.645543,0,4,1,18
1441624326,1686685151800289,371025818,-763881280,3477,-32293,0.23,0.5912669,0.58400005,0.82900006,0.65999997,0.96999997,98,21,0.096,0.038000003,-0.089,-1.228,5.645543,0,4,1,18
1441833524,1686685152000289,371025818,-763881281,3699,-32071,0.23300001,0.5913276,0.58400005,0.82800007,0.65999997,0.96999997,98,21,0.074,-0.068,-0.028,-1.3080001,5.645543,0,4,1,18
1442023524,1686685152200289,371025817,-763881282,3936,-31834,0.23600002,0.5913885,0.583,0.827,0.65999997,0.96999997,98,21,0.18300001,-0.15400001,-0.098000005,-1.3010001,5.645543,0,4,1,18
1442220492,1686685152400289,371025817,-763881285,4176,-31594,0.23500001,0.59144896,0.583,0.827,0.65999997,0.96999997,98,21,0.20600002,-0.05,-0.2,-1.286,5.645543,0,4,1,18
1442424484,1686685152600289,371025817,-763881290,4401,-31369,0.24000001,0.69932353,0.583,0.827,0.65999997,0.96999997,98,21,0.279,-0.18200001,-0.21200001,-1.21,4.9604406,0,4,1,18
1442621812,1686685152800289,371025815,-763881295,4647,-31123,0.238,0.5973743,0.583,0.82500005,0.65999997,0.96999997,98,20,0.305,-0.18100001,-0.245,-1.2440001,4.4489956,0,4,1,18
1442821483,1686685153000289,371025813,-763881299,4857,-30913,0.23500001,0.5974281,0.582,0.82500005,0.65999997,0.96999997,98,20,0.162,-0.108,-0.120000005,-1.1600001,4.4489956,0,4,1,18
1443023604,1686685153200289,371025812,-763881300,5080,-30690,0.23300001,0.5974836,0.582,0.82500005,0.65999997,0.96999997,98,20,0.109000005,-0.096,-0.051000003,-1.2040001,4.4489956,0,4,1,18
1443223476,1686685153400289,371025812,-763881300,5314,-30456,0.23,0.5975435,0.58100003,0.823,0.65999997,0.96999997,98,20,0.08400001,-0.078,-0.032,-1.302,4.4489956,0,4,1,18
1443424542,1686685153600289,371025811,-763881299,5547,-30224,0.223,0.5976005,0.58000004,0.822,0.65999997,0.96999997,98,20,0.119,-0.057000004,0.104,-1.238,4.4489956,0,4,1,18
1443613494,1686685153800289,371025811,-763881297,5799,-29971,0.22600001,0.59766334,0.58000004,0.82000005,0.65999997,0.96999997,98,20,0.046000004,-0.036000002,-0.029000001,-1.3700001,4.4489956,0,4,1,18
1443821118,1686685154000289,371025810,-763881297,6054,-29716,0.23,0.59772146,0.57900006,0.82100004,0.65999997,0.96999997,98,20,0.13900001,-0.11800001,0.075,-1.261,4.4489956,0,4,1,18
1444018850,1686685154200289,371025808,-763881294,6305,-29465,0.22700001,0.5977789,0.57900006,0.82000005,0.65999997,0.96999997,98,20,0.135,-0.11000001,0.078,-1.2420001,4.4489956,0,4,1,18
1444223474,1686685154400289,371025805,-763881292,6583,-29187,0.223,0.59784174,0.578,0.818,0.65999997,0.96999997,98,20,0.22000001,-0.16900001,0.141,-1.3520001,4.4489956,0,4,1,18
1444423479,1686685154600289,371025803,-763881286,6809,-28961,0.215,0.597904,0.577,0.814,0.65999997,0.96999997,98,20,0.17400001,-0.087000005,0.15,-1.3470001,4.4489956,0,4,1,18
1444620558,1686685154800289,371025801,-763881282,7071,-28699,0.223,0.59796494,0.577,0.813,0.65999997,0.96999997,98,20,0.23300001,-0.18100001,0.147,-1.307,4.4489956,0,4,1,18
1444833501,1686685155000289,371025799,-763881279,7320,-28450,0.22700001,0.5980245,0.57600003,0.81200004,0.65999997,0.96999997,98,20,0.133,-0.12200001,0.053000003,-1.291,4.4489956,0,4,1,18
1445024407,1686685155200288,371025798,-763881276,7512,-28258,0.23200001,0.5980789,0.57600003,0.813,0.65999997,0.96999997,98,20,0.16100001,-0.074,0.143,-1.176,4.4489956,0,4,1,18
1445221453,1686685155400288,371025799,-763881274,7721,-28049,0.23500001,0.59813166,0.57600003,0.81500006,0.65999997,0.96999997,98,20,0.117000006,0.004,0.116000004,-1.1470001,4.4489956,0,4,1,18
1445423511,1686685155600288,371025802,-763881271,7969,-27801,0.23,0.59818816,0.577,0.81500006,0.65999997,0.96999997,98,20,0.15200001,0.108,0.10700001,-1.223,4.4489956,0,4,1,18
1445622916,1686685155800288,371025805,-763881269,8227,-27543,0.22900002,0.5982503,0.577,0.814,0.65999997,0.96999997,98,20,0.14600001,0.143,-0.031000001,-1.348,4.4489956,0,4,1,18
