timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
1429817575,1429817575,0,0,0,0,0,0,0,0,0,0,0
1431710664,1431710664,0,0,0,0,0,0,0,0,0,0,0
1432767516,1432767516,0,0,0,0,0,0,0,0,0,0,0
1433710639,1433710639,0,0,0,0,0,0,0,0,0,0,0
1434712508,1434712508,0,0,0,0,0,0,0,0,0,0,0
1435761503,1435761503,0,0,0,0,0,0,0,0,0,0,0
1436817564,1436817564,0,0,0,0,0,0,0,0,0,0,0
1437760498,1437760498,0,0,0,0,0,0,0,0,0,0,0
1438760579,1438760579,0,0,0,0,0,0,0,0,0,0,0
1440767482,1440767482,0,0,0,0,0,0,0,0,0,0,0
1441740963,1441740963,0,0,0,0,0,0,0,0,0,0,0
1442817855,1442817855,0,0,0,0,0,0,0,0,0,0,0
1443768572,1443768572,0,0,0,0,0,0,0,0,0,0,0
1444737508,1444737508,0,0,0,0,0,0,0,0,0,0,0
1445817473,1445817473,0,0,0,0,0,0,0,0,0,0,0
1446768455,1446768455,0,0,0,0,0,0,0,0,0,0,0
1447717929,1447717929,0,0,0,0,0,0,0,0,0,0,0
1448818711,1448818711,0,0,0,0,0,0,0,0,0,0,0
1449766586,1449766586,0,0,0,0,0,0,0,0,0,0,0
1450769896,1450769896,0,0,0,0,0,0,0,0,0,0,0
1451820635,1451820635,0,0,0,0,0,0,0,0,0,0,0
1452768242,1452768242,0,0,0,0,0,0,0,0,0,0,0
1453760559,1453760559,0,0,0,0,0,0,0,0,0,0,0
1454816477,1454816477,0,0,0,0,0,0,0,0,0,0,0
1455767509,1455767509,0,0,0,0,0,0,0,0,0,0,0
1456718049,1456718049,0,0,0,0,0,0,0,0,0,0,0
1457818589,1457818589,0,0,0,0,0,0,0,0,0,0,0
1458792420,1458792420,0,0,0,0,0,0,0,0,0,0,0
1459768995,1459768995,0,0,0,0,0,0,0,0,0,0,0
1460717502,1460717502,0,0,0,0,0,0,0,0,0,0,0
1461767606,1461767606,0,0,0,0,0,0,0,0,0,0,0
1462819931,1462819931,0,0,0,0,0,0,0,0,0,0,0
1463718717,1463718717,0,0,0,0,0,0,0,0,0,0,0
1464722106,1464722106,0,0,0,0,0,0,0,0,0,0,0
1465766580,1465766580,0,0,0,0,0,0,0,0,0,0,0
1466821454,1466821454,0,0,0,0,0,0,0,0,0,0,0
1467768775,1467768775,0,0,0,0,0,0,0,0,0,0,0
1468720735,1468720735,0,0,0,0,0,0,0,0,0,0,0
1469738938,1469738938,0,0,0,0,0,0,0,0,0,0,0
