timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
1430851959,4.7614746,0.0,0,1,1,1,1,0,0
1431351924,4.7421384,0.0,0,1,1,1,1,0,0
1431861924,4.748584,0.0,0,1,1,1,1,0,0
1432371924,4.71958,0.0,0,1,1,1,1,0,0
1432871924,4.727637,0.0,0,1,1,1,1,0,0
1433371924,4.7228026,0.0,0,1,1,1,1,0,0
1433871931,4.7211914,0.0,0,1,1,1,1,0,0
1434371976,4.729248,0.0,0,1,1,1,1,0,0
1434871933,4.726025,0.0,0,1,1,1,1,0,0
1435371924,4.7308593,0.0,0,1,1,1,1,0,0
1435871958,4.7228026,0.0,0,1,1,1,1,0,0
1436381925,4.679297,0.0,0,1,1,1,1,0,0
1436881924,4.7228026,0.0,0,1,1,1,1,0,0
1437381924,4.688965,0.0,0,1,1,1,1,0,0
1437881924,4.674463,0.0,0,1,1,1,1,0,0
1438381934,4.685742,0.0,0,1,1,1,1,0,0
1438891925,4.724414,0.0,0,1,1,1,1,0,0
1439391931,4.713135,0.0,0,1,1,1,1,0,0
1439891924,4.7228026,0.0,0,1,1,1,1,0,0
1440391924,4.674463,0.0,0,1,1,1,1,0,0
1440891957,4.709912,0.0,0,1,1,1,1,0,0
1441391934,4.7356935,0.0,0,1,1,1,1,0,0
1441901924,4.7066894,0.0,0,1,1,1,1,0,0
1442401924,4.7308593,0.0,0,1,1,1,1,0,0
1442901924,4.7115235,0.0,0,1,1,1,1,0,0
1443401968,4.726025,0.0,0,1,1,1,1,0,0
1443901924,4.713135,0.0,0,1,1,1,1,0,0
1444401924,4.700244,0.0,0,1,1,1,1,0,0
1444911924,4.713135,0.0,0,1,1,1,1,0,0
1445411924,4.7228026,0.0,0,1,1,1,1,0,0
1445911963,4.716357,0.0,0,1,1,1,1,0,0
1446411924,4.713135,0.0,0,1,1,1,1,0,0
1446911925,4.7228026,0.0,0,1,1,1,1,0,0
1447421927,4.7228026,0.0,0,1,1,1,1,0,0
1447921924,4.729248,0.0,0,1,1,1,1,0,0
1448421944,4.709912,0.0,0,1,1,1,1,0,0
1448921924,4.7356935,0.0,0,1,1,1,1,0,0
1449421924,4.713135,0.0,0,1,1,1,1,0,0
1449921924,4.7066894,0.0,0,1,1,1,1,0,0
1450421924,4.729248,0.0,0,1,1,1,1,0,0
1450931940,4.688965,0.0,0,1,1,1,1,0,0
1451431924,4.6841307,0.0,0,1,1,1,1,0,0
1451931924,4.703467,0.0,0,1,1,1,1,0,0
1452431955,4.726025,0.0,0,1,1,1,1,0,0
1452931924,4.7308593,0.0,0,1,1,1,1,0,0
1453441924,4.685742,0.0,0,1,1,1,1,0,0
1453941936,4.7083006,0.0,0,1,1,1,1,0,0
1454441935,4.7324705,0.0,0,1,1,1,1,0,0
1454941924,4.726025,0.0,0,1,1,1,1,0,0
1455441924,4.716357,0.0,0,1,1,1,1,0,0
1455941940,4.7179685,0.0,0,1,1,1,1,0,0
1456451924,4.7324705,0.0,0,1,1,1,1,0,0
1456951924,4.726025,0.0,0,1,1,1,1,0,0
1457451986,4.716357,0.0,0,1,1,1,1,0,0
1457951924,4.713135,0.0,0,1,1,1,1,0,0
1458451929,4.740527,0.0,0,1,1,1,1,0,0
1458951924,4.7083006,0.0,0,1,1,1,1,0,0
