timestamp,lat,lon,alt,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
1184732700,37.10253309496879,-76.38844802519569,-2.4510639,-0.0,0.06531673,0.092682615,-0.004848701,-0.13126583,1.0550175,1.5549338,0.0,2,0,0,0
1184934355,37.1025332055985,-76.3884478006072,-2.4444048,-0.0,0.067799576,0.09444658,-0.0050819395,-0.13119145,1.0494617,1.554811,0.0,2,0,0,0
1185138379,37.10253329953386,-76.3884475635983,-2.428473,-0.0,0.07414848,0.10240724,-0.0052335532,-0.13120803,1.049615,1.5546683,0.0,2,0,0,0
1185338327,37.10253340449442,-76.38844734527378,-2.4177623,-0.0,0.07672784,0.08847862,-0.0146310385,-0.13173258,1.0495977,1.5547037,0.0,2,0,0,0
1185542314,37.10253354625722,-76.3884470956187,-2.4166408,-0.0,0.065117195,0.11566526,-0.0116673615,-0.1303867,1.055153,1.5549023,0.0,2,0,0,0
1185747815,37.1025336459732,-76.38844685312012,-2.4162004,-0.0,0.07652909,0.102050796,-0.018440215,-0.12999713,1.0497186,1.5548601,0.0,2,0,0,0
1185952053,37.10253375143974,-76.38844670348948,-2.4047306,-0.0,0.020699685,-0.15744545,-0.2434149,-0.128803,1.049776,1.5549091,0.0,2,0,0,0
1186151785,37.102533740203896,-76.38844742850688,-2.2961545,-0.0,-0.028181218,-0.34510922,-0.7651533,-0.1265406,1.0497926,1.5549413,0.0,2,0,0,0
1186355921,37.10253362561121,-76.38844851687165,-2.0703244,-0.0,-0.11776491,-0.5359771,-0.94372356,-0.114091314,1.0500451,1.5548116,0.0,2,0,0,0
1186559796,37.10253333401881,-76.38844980086542,-1.835213,-0.0,-0.21051696,-0.5568398,-0.96170354,-0.10552186,1.0501082,1.5548472,0.0,2,0,0,0
1186759938,37.10253294512068,-76.3884509478369,-1.567108,-0.0,-0.25264993,-0.4660478,-0.9284188,-0.10280739,1.0501337,1.554887,0.0,2,0,0,0
1186959944,37.10253256330268,-76.38845189396369,-1.3026435,-0.0,-0.23680493,-0.32190922,-0.9044953,-0.10220604,1.0501785,1.5546795,0.0,2,0,0,0
1187163984,37.10253225829683,-76.38845262115296,-1.0706892,-0.0,-0.2017101,-0.19511652,-0.8805721,-0.10278058,1.0504211,1.554807,0.0,2,0,0,0
1187367973,37.10253205043404,-76.38845306810933,-0.8873814,-0.0,-0.15045528,-0.10544584,-0.8632362,-0.10324964,1.0504392,1.5546108,0.0,2,0,0,0
1187571916,37.102531885347254,-76.38845325078026,-0.72314614,-0.0,-0.110475466,-0.01363796,-0.8529353,-0.10277897,1.0506605,1.5547416,0.0,2,0,0,0
1187771955,37.10253175839644,-76.38845323091287,-0.5693135,-0.0,-0.09520502,0.07135705,-0.84704006,-0.103336215,1.0506045,1.5547862,0.0,2,0,0,0
1187971806,37.1025316675789,-76.38845313206582,-0.42372584,-0.0,-0.07357034,0.123656526,-0.8439062,-0.106390096,1.0506101,1.5545945,0.0,2,0,0,0
1188175730,37.102531671927395,-76.38845292125256,-0.28814918,-0.0,-0.06060339,0.15314074,-0.835443,-0.10964018,1.0506122,1.554648,0.0,2,0,0,0
1188379904,37.10253161570374,-76.38845259212832,-0.15084669,-0.0,-0.043003187,0.17175493,-0.8298202,-0.11186113,1.0508206,1.554789,0.0,2,0,0,0
1188579940,37.10253147397143,-76.38845220142893,-0.012175918,-0.0,-0.056734867,0.19371177,-0.81030744,-0.11374073,1.0507861,1.5545986,0.0,2,0,0,0
1188779808,37.102531358157556,-76.38845188735962,0.1312595,-0.0,-0.039317813,0.1688655,-0.82874554,-0.11563838,1.0507532,1.5546527,0.0,2,0,0,0
1188983931,37.102531276765795,-76.38845165368953,0.2868839,-0.0,-0.03378936,0.1380672,-0.8247259,-0.11739384,1.0507227,1.5547056,0.0,2,0,0,0
1189187926,37.102531197839774,-76.38845146438872,0.43813246,-0.0,-0.0055723893,0.104534395,-0.83440924,-0.11899834,1.0509355,1.5548415,0.0,2,0,0,0
1189387811,37.10253115517991,-76.38845127769571,0.58748573,-0.0,0.019517526,0.08553202,-0.848125,-0.11993651,1.0509374,1.5546461,0.0,2,0,0,0
1189591805,37.1025311494294,-76.38845113540965,0.73537195,-0.0,0.049523212,0.05790378,-0.8643717,-0.12142907,1.0509368,1.5546962,0.0,2,0,0,0
1189791925,37.102531206935545,-76.38845106422099,0.8823395,-0.0,0.06649593,0.040733326,-0.86290866,-0.123293616,1.0509664,1.5547425,0.0,2,0,0,0
1189995747,37.10253128543287,-76.3884510809644,1.0344791,-0.0,0.07571029,0.02701044,-0.87883234,-0.1258085,1.0511762,1.5546352,0.0,2,0,0,0
1190197587,37.10253134269449,-76.38845113672718,1.1929114,-0.0,0.07759053,0.011188104,-0.8813808,-0.12811014,1.0511638,1.5546932,0.0,2,0,0,0
1190397510,37.10253136798253,-76.38845121866952,1.3625574,-0.0,0.07943778,0.012981165,-0.87788486,-0.12962486,1.0510576,1.5547085,0.0,2,0,0,0
1190601538,37.102531308649574,-76.38845127393212,1.5284408,-0.0,0.07642632,0.00919075,-0.8927388,-0.13066259,1.0512837,1.5548434,0.0,2,0,0,0
1190801365,37.10253125324476,-76.38845125442506,1.6905591,-0.0,0.08172811,0.010588058,-0.893275,-0.13068026,1.0512325,1.554648,0.0,2,0,0,0
1191001419,37.102531185554014,-76.38845117378924,1.8521564,-0.0,0.09465282,0.028363377,-0.8910644,-0.13003032,1.0512477,1.5546983,0.0,2,0,0,0
1191205593,37.10253116908272,-76.38845107632949,2.022194,-0.0,0.09498942,0.038884126,-0.8902542,-0.12960595,1.0512316,1.5547379,0.0,2,0,0,0
1191405553,37.102531221472944,-76.38845098011186,2.1945426,-0.0,0.12989418,0.024310553,-0.91482383,-0.12848261,1.0512482,1.5547787,0.0,2,0,0,0
1191609416,37.102531346412626,-76.38845088894848,2.366283,-0.0,0.13139062,0.023357654,-0.9119823,-0.12738235,1.0514181,1.5549014,0.0,2,0,0,0
1191813389,37.10253150210367,-76.3884508214968,2.5333712,-0.0,0.13041064,0.027935242,-0.9072952,-0.12709099,1.0513777,1.5549355,0.0,2,0,0,0
1192013597,37.10253166587815,-76.38845077900957,2.6981037,-0.0,0.13029845,0.013484919,-0.9322102,-0.12700276,1.0514034,1.5547267,0.0,2,0,0,0
1192213628,37.102531874666916,-76.3884507251935,2.8713007,-0.0,0.11747858,0.03391207,-0.91238356,-0.12873393,1.0514271,1.5547676,0.0,2,0,0,0
1192417554,37.1025320814102,-76.3884506275243,3.0573285,-0.0,0.10215269,0.030768046,-0.93057895,-0.13087805,1.0516665,1.55489,0.0,2,0,0,0
1192621516,37.10253225678462,-76.38845046519914,3.2418594,-0.0,0.085086614,0.047649626,-0.93173337,-0.13307369,1.0516876,1.5549268,0.0,2,0,0,0
1192825553,37.10253236869226,-76.38845022256615,3.4237256,-0.0,0.059584953,0.047411278,-0.94639874,-0.1339442,1.0518624,1.5548041,0.0,2,0,0,0
1193025416,37.10253234925362,-76.38844990337824,3.599093,-0.0,0.032449868,0.057611547,-0.9553865,-0.13315743,1.0518537,1.5548449,0.0,2,0,0,0
1193229544,37.102532259782805,-76.38844952506169,3.776702,-0.0,0.017460786,0.05634097,-0.9592374,-0.1316094,1.0518786,1.554885,0.0,2,0,0,0
1193433410,37.102532153892085,-76.38844914088978,3.9553452,-0.0,0.009959641,0.056593813,-0.97510016,-0.13004337,1.0521218,1.5547663,0.0,2,0,0,0
1193637349,37.10253204706648,-76.38844882031994,4.142802,-0.0,0.007159883,0.038930863,-0.9879297,-0.12893817,1.0521115,1.554803,0.0,2,0,0,0
1193837483,37.10253197583372,-76.3884485757027,4.326784,-0.0,0.01990687,0.009804643,-1.0001624,-0.12873504,1.0520724,1.55484,0.0,2,0,0,0
1194037541,37.10253194715795,-76.38844842962598,4.518407,-0.0,0.017376106,-0.003201113,-0.98205674,-0.12961446,1.0520678,1.5548719,0.0,2,0,0,0
1194241512,37.102531961137856,-76.38844835733502,4.720836,-0.0,0.026211059,-0.041575875,-1.0169916,-0.13061857,1.0522865,1.5547465,0.0,2,0,0,0
