timestamp,alt_max,landed,freefall,ground_contact,maybe_landed
1184290513,inf,0,0,0,0
1185292075,inf,0,0,0,0
1186310516,inf,0,0,0,0
1187314483,inf,0,0,0,0
1188334485,inf,0,0,0,0
1189353630,inf,0,0,0,0
1190367787,inf,0,0,0,0
1191368489,inf,0,0,0,0
1192382622,inf,0,0,0,0
1193398396,inf,0,0,0,0
1194415478,inf,0,0,0,0
1195432015,inf,0,0,0,0
1196444862,inf,0,0,0,0
1197453573,inf,0,0,0,0
1198477111,inf,0,0,0,0
1199490899,inf,0,0,0,0
1200494109,inf,0,0,0,0
1201498775,inf,0,0,0,0
1202499529,inf,0,0,0,0
1203515599,inf,0,0,0,0
1204531689,inf,0,0,0,0
1205536482,inf,0,0,0,0
1206551485,inf,0,0,0,0
1207559586,inf,0,0,0,0
1208576827,inf,0,0,0,0
1209592768,inf,0,0,0,0
1210594841,inf,0,0,0,0
1211610015,inf,0,0,0,0
1212628484,inf,0,0,0,0
1213630626,inf,0,0,0,0
1214644584,inf,0,0,0,0
1215662467,inf,0,0,0,0
1216676678,inf,0,0,0,0
1217693712,inf,0,0,0,0
1218705605,inf,0,0,0,0
1219712604,inf,0,0,0,0
1220721558,inf,0,0,0,0
1221738757,inf,0,0,0,0
1222738803,inf,0,0,0,0
1223758005,inf,0,0,0,0
1224778458,inf,0,0,0,0
1225787971,inf,0,0,0,0
1226795624,inf,0,0,0,0
1227811617,inf,0,0,0,0
1228811925,inf,0,0,0,0
1229820841,inf,0,0,0,0
1230837541,inf,0,0,0,0
1233857603,inf,0,0,0,0
1234876489,inf,0,0,0,0
1235895494,inf,0,0,0,0
1236912007,inf,0,0,0,0
1237928482,inf,0,0,0,0
1238944786,inf,0,0,0,0
1239960357,inf,0,0,0,0
1240973586,inf,0,0,0,0
1241992559,inf,0,0,0,0
1243006490,inf,0,0,0,0
1244022498,inf,0,0,0,0
1245026723,inf,0,0,0,0
1246034704,inf,0,0,0,0
1247050484,inf,0,0,0,0
1248060100,inf,0,0,0,0
1249076485,inf,0,0,0,0
1250079538,inf,0,0,0,0
1251099815,inf,0,0,0,0
1252110473,inf,0,0,0,0
1253118496,inf,0,0,0,0
1254142004,inf,0,0,0,0
1255161909,inf,0,0,0,0
1256168498,inf,0,0,0,0
1257190501,inf,0,0,0,0
1258206844,inf,0,0,0,0
1259226910,inf,0,0,0,0
1260236492,inf,0,0,0,0
1261236577,inf,0,0,0,0
1262245266,inf,0,0,0,0
1263260443,inf,0,0,0,0
1264272256,inf,0,0,0,0
1265294072,inf,0,0,0,0
1266307645,inf,0,0,0,0
1267326487,inf,0,0,0,0
1268330432,inf,0,0,0,0
1269332735,inf,0,0,0,0
1270344478,inf,0,0,0,0
1271355668,inf,0,0,0,0
1272355732,inf,0,0,0,0
1273372480,inf,0,0,0,0
1274390483,inf,0,0,0,0
1275393603,inf,0,0,0,0
1276409551,inf,0,0,0,0
1277413279,inf,0,0,0,0
1278422501,inf,0,0,0,0
1279439497,inf,0,0,0,0
1280452482,inf,0,0,0,0
1281475222,inf,0,0,0,0
1282484501,inf,0,0,0,0
1283493718,inf,0,0,0,0
1284513599,inf,0,0,0,0
1285532714,inf,0,0,0,0
1286549572,inf,0,0,0,0
1287550138,inf,0,0,0,0
1288566497,inf,0,0,0,0
1289567004,inf,0,0,0,0
1290577819,inf,0,0,0,0
1291582030,inf,0,0,0,0
1292585172,inf,0,0,0,0
1293600014,inf,0,0,0,0
1294607551,inf,0,0,0,0
1295619480,inf,0,0,0,0
1296633922,inf,0,0,0,0
1297653589,inf,0,0,0,0
1298666479,inf,0,0,0,0
1299682614,inf,0,0,0,0
1300686319,inf,0,0,0,0
1301686545,inf,0,0,0,0
1302696487,inf,0,0,0,0
1303714847,inf,0,0,0,0
1304732574,inf,0,0,0,0
1305736472,inf,0,0,0,0
1306736487,inf,0,0,0,0
1307737571,inf,0,0,0,0
1308753734,inf,0,0,0,0
1309764874,inf,0,0,0,0
1310782511,inf,0,0,0,0
1311789948,inf,0,0,0,0
1312803501,inf,0,0,0,0
1313822610,inf,0,0,0,0
1314823489,inf,0,0,0,0
1315827512,inf,0,0,0,0
1316847683,inf,0,0,0,0
1317867528,inf,0,0,0,0
1318868538,inf,0,0,0,0
1319883673,inf,0,0,0,0
1320897108,inf,0,0,0,0
1321905016,inf,0,0,0,0
1322917650,inf,0,0,0,0
1326979525,inf,0,0,0,0
1327995686,inf,0,0,0,0
1328996097,inf,0,0,0,0
1330015580,inf,0,0,0,0
1331032486,inf,0,0,0,0
1332037559,inf,0,0,0,0
1333057553,inf,0,0,0,0
1334076787,inf,0,0,0,0
1335077666,inf,0,0,0,0
1336090896,inf,0,0,0,0
1337091216,inf,0,0,0,0
1338106479,inf,0,0,0,0
1339126486,inf,0,0,0,0
1340138471,inf,0,0,0,0
1341138487,inf,0,0,0,0
1342156474,inf,0,0,0,0
1343176492,inf,0,0,0,0
1344183319,inf,0,0,0,0
1345199311,inf,0,0,0,0
1346216482,inf,0,0,0,0
1347233322,inf,0,0,0,0
1348242526,inf,0,0,0,0
1349253564,inf,0,0,0,0
1350254483,inf,0,0,0,0
1351260898,inf,0,0,0,0
1352278482,inf,0,0,0,0
1353289212,inf,0,0,0,0
1354308496,inf,0,0,0,0
1355324494,inf,0,0,0,0
1356331214,inf,0,0,0,0
1357342508,inf,0,0,0,0
1358356502,inf,0,0,0,0
1359357601,inf,0,0,0,0
1360360514,inf,0,0,0,0
1361361568,inf,0,0,0,0
1362361730,inf,0,0,0,0
1363369553,inf,0,0,0,0
1364376487,inf,0,0,0,0
1365395663,inf,0,0,0,0
1366406816,inf,0,0,0,0
1367425659,inf,0,0,0,0
1368430040,inf,0,0,0,0
1369430142,inf,0,0,0,0
1370433880,inf,0,0,0,0
1371452538,inf,0,0,0,0
1372464482,inf,0,0,0,0
1373479600,inf,0,0,0,0
1374500135,inf,0,0,0,0
1375504486,inf,0,0,0,0
1376525974,inf,0,0,0,0
1377545218,inf,0,0,0,0
1378557486,inf,0,0,0,0
