timestamp,safety_switch_available,safety_off,override_available,override_enabled
1195307259,1,1,0,0
1195331223,1,1,0,0
1195351254,1,1,0,0
1195375231,1,1,0,0
1195395270,1,1,0,0
1195419234,1,1,0,0
1195443327,1,1,0,0
1195467505,1,1,0,0
1195491412,1,1,0,0
1195515310,1,1,0,0
1195535909,1,1,0,0
1195559249,1,1,0,0
1195579281,1,1,0,0
1195603300,1,1,0,0
1195627208,1,1,0,0
1195647247,1,1,0,0
1195667309,1,1,0,0
1195691287,1,1,0,0
1195715538,1,1,0,0
1195739302,1,1,0,0
1195759448,1,1,0,0
1195783300,1,1,0,0
1195807422,1,1,0,0
1195831254,1,1,0,0
1195851435,1,1,0,0
1195871450,1,1,0,0
1195891464,1,1,0,0
1195915324,1,1,0,0
1195939303,1,1,0,0
1195963262,1,1,0,0
1195987284,1,1,0,0
1196011302,1,1,0,0
1196035319,1,1,0,0
1196059454,1,1,0,0
1196079475,1,1,0,0
1196103295,1,1,0,0
1196123486,1,1,0,0
1196147540,1,1,0,0
1196171435,1,1,0,0
1196195285,1,1,0,0
1196215294,1,1,0,0
1196235325,1,1,0,0
1196255584,1,1,0,0
1196275329,1,1,0,0
1196299298,1,1,0,0
1196323311,1,1,0,0
1196347297,1,1,0,0
1196371451,1,1,0,0
1196395260,1,1,0,0
1196419235,1,1,0,0
1196443275,1,1,0,0
1196467298,1,1,0,0
1196487327,1,1,0,0
1196511300,1,1,0,0
1196535309,1,1,0,0
1196559314,1,1,0,0
1196579587,1,1,0,0
1196599482,1,1,0,0
1196623252,1,1,0,0
1196643263,1,1,0,0
1196663291,1,1,0,0
1196683322,1,1,0,0
1196707407,1,1,0,0
1196727410,1,1,0,0
1196751277,1,1,0,0
1196775250,1,1,0,0
1196795778,1,1,0,0
1196819222,1,1,0,0
1196843254,1,1,0,0
1196863274,1,1,0,0
1196887284,1,1,0,0
1196907486,1,1,0,0
1196931326,1,1,0,0
1196955359,1,1,0,0
1196979309,1,1,0,0
1197003323,1,1,0,0
1197027244,1,1,0,0
1197047550,1,1,0,0
1197067274,1,1,0,0
1197087280,1,1,0,0
1197107283,1,1,0,0
1197127305,1,1,0,0
1197147303,1,1,0,0
1197171383,1,1,0,0
1197195249,1,1,0,0
1197215288,1,1,0,0
1197235300,1,1,0,0
1197255316,1,1,0,0
1197279329,1,1,0,0
1197299778,1,1,0,0
1197323229,1,1,0,0
1197347325,1,1,0,0
1197367292,1,1,0,0
1197391225,1,1,0,0
1197411257,1,1,0,0
1197435250,1,1,0,0
1197455302,1,1,0,0
1197479487,1,1,0,0
1197499303,1,1,0,0
1197523450,1,1,0,0
1197547354,1,1,0,0
1197571276,1,1,0,0
1197595277,1,1,0,0
1197619206,1,1,0,0
1197643228,1,1,0,0
1197663261,1,1,0,0
1197687204,1,1,0,0
1197707213,1,1,0,0
1197731533,1,1,0,0
1197751308,1,1,0,0
1197775299,1,1,0,0
1197799279,1,1,0,0
1197819287,1,1,0,0
1197843265,1,1,0,0
1197867294,1,1,0,0
1197891275,1,1,0,0
1197915222,1,1,0,0
1197935414,1,1,0,0
1197959242,1,1,0,0
1197983521,1,1,0,0
1198007278,1,1,0,0
1198027288,1,1,0,0
1198047336,1,1,0,0
1198071298,1,1,0,0
1198095306,1,1,0,0
1198119361,1,1,0,0
1198139447,1,1,0,0
1198163560,1,1,0,0
1198187309,1,1,0,0
1198207295,1,1,0,0
1198227297,1,1,0,0
1198247248,1,1,0,0
1198267275,1,1,0,0
1198287452,1,1,0,0
1198311313,1,1,0,0
1198335291,1,1,0,0
1198359286,1,1,0,0
1198383416,1,1,0,0
1198407274,1,1,0,0
1198431271,1,1,0,0
1198451587,1,1,0,0
1198471413,1,1,0,0
1198491326,1,1,0,0
1198515324,1,1,0,0
1198539306,1,1,0,0
1198559819,1,1,0,0
1198583255,1,1,0,0
1198607225,1,1,0,0
1198627270,1,1,0,0
1198651297,1,1,0,0
1198671335,1,1,0,0
1198695262,1,1,0,0
1198719324,1,1,0,0
1198743263,1,1,0,0
1198763277,1,1,0,0
1198783440,1,1,0,0
1198807316,1,1,0,0
1198831247,1,1,0,0
1198852921,1,1,0,0
1198876875,1,1,0,0
1198896899,1,1,0,0
1198921036,1,1,0,0
1198944874,1,1,0,0
1198969042,1,1,0,0
1198989338,1,1,0,0
1199009057,1,1,0,0
1199032867,1,1,0,0
1199052889,1,1,0,0
1199072890,1,1,0,0
1199093019,1,1,0,0
1199116907,1,1,0,0
1199136902,1,1,0,0
1199157027,1,1,0,0
1199180864,1,1,0,0
1199200890,1,1,0,0
1199224815,1,1,0,0
1199244903,1,1,0,0
1199264907,1,1,0,0
1199284899,1,1,0,0
1199304990,1,1,0,0
1199329023,1,1,0,0
1199349150,1,1,0,0
1199369031,1,1,0,0
1199392844,1,1,0,0
1199416798,1,1,0,0
1199440825,1,1,0,0
1199460854,1,1,0,0
1199480906,1,1,0,0
1199504808,1,1,0,0
1199524823,1,1,0,0
1199549027,1,1,0,0
1199569033,1,1,0,0
1199593027,1,1,0,0
1199616902,1,1,0,0
1199640886,1,1,0,0
1199664799,1,1,0,0
1199684881,1,1,0,0
1199709189,1,1,0,0
1199732843,1,1,0,0
1199756876,1,1,0,0
1199781220,1,1,0,0
1199805072,1,1,0,0
1199829011,1,1,0,0
1199849129,1,1,0,0
1199872881,1,1,0,0
1199893014,1,1,0,0
1199916927,1,1,0,0
1199937098,1,1,0,0
1199961120,1,1,0,0
1199984908,1,1,0,0
1200004873,1,1,0,0
1200029119,1,1,0,0
1200049034,1,1,0,0
1200072868,1,1,0,0
1200096945,1,1,0,0
1200116909,1,1,0,0
1200141226,1,1,0,0
1200165071,1,1,0,0
1200189044,1,1,0,0
1200213134,1,1,0,0
1200236806,1,1,0,0
1200256890,1,1,0,0
1200276884,1,1,0,0
1200296876,1,1,0,0
1200316902,1,1,0,0
1200336928,1,1,0,0
1200360914,1,1,0,0
1200380901,1,1,0,0
1200404840,1,1,0,0
1200424879,1,1,0,0
1200449074,1,1,0,0
1200469038,1,1,0,0
1200489027,1,1,0,0
1200512838,1,1,0,0
1200532851,1,1,0,0
1200556874,1,1,0,0
1200576868,1,1,0,0
1200596909,1,1,0,0
1200620893,1,1,0,0
1200645423,1,1,0,0
1200665045,1,1,0,0
1200684941,1,1,0,0
1200709146,1,1,0,0
1200729102,1,1,0,0
1200753398,1,1,0,0
1200776831,1,1,0,0
1200796890,1,1,0,0
1200820851,1,1,0,0
1200841032,1,1,0,0
1200864930,1,1,0,0
1200885043,1,1,0,0
1200908918,1,1,0,0
1200933194,1,1,0,0
1200952891,1,1,0,0
1200976846,1,1,0,0
1200996899,1,1,0,0
1201020932,1,1,0,0
1201044886,1,1,0,0
1201064903,1,1,0,0
1201089114,1,1,0,0
1201113199,1,1,0,0
1201132880,1,1,0,0
1201156881,1,1,0,0
1201180889,1,1,0,0
1201204918,1,1,0,0
1201228938,1,1,0,0
1201248907,1,1,0,0
1201269021,1,1,0,0
1201288939,1,1,0,0
1201312874,1,1,0,0
1201332893,1,1,0,0
1201357040,1,1,0,0
1201380899,1,1,0,0
1201404909,1,1,0,0
1201428877,1,1,0,0
1201449032,1,1,0,0
1201469111,1,1,0,0
1201492870,1,1,0,0
1201516863,1,1,0,0
1201536842,1,1,0,0
1201556866,1,1,0,0
1201581191,1,1,0,0
1201604905,1,1,0,0
1201628902,1,1,0,0
1201648924,1,1,0,0
1201669001,1,1,0,0
1201692965,1,1,0,0
1201716867,1,1,0,0
1201736883,1,1,0,0
1201756913,1,1,0,0
1201780896,1,1,0,0
1201800906,1,1,0,0
1201820907,1,1,0,0
1201840916,1,1,0,0
1201861033,1,1,0,0
1201881000,1,1,0,0
1201905351,1,1,0,0
1201929016,1,1,0,0
1201949024,1,1,0,0
1201972850,1,1,0,0
1201992887,1,1,0,0
1202016866,1,1,0,0
1202040836,1,1,0,0
1202060812,1,1,0,0
1202080816,1,1,0,0
1202100825,1,1,0,0
1202124850,1,1,0,0
1202148857,1,1,0,0
1202168911,1,1,0,0
1202193134,1,1,0,0
1202212853,1,1,0,0
1202232886,1,1,0,0
1202256813,1,1,0,0
1202276854,1,1,0,0
1202301116,1,1,0,0
1202324904,1,1,0,0
1202345127,1,1,0,0
1202368926,1,1,0,0
1202392893,1,1,0,0
1202412923,1,1,0,0
1202436830,1,1,0,0
1202456900,1,1,0,0
1202476900,1,1,0,0
1202500864,1,1,0,0
1202520898,1,1,0,0
1202541022,1,1,0,0
1202560937,1,1,0,0
1202584842,1,1,0,0
1202604888,1,1,0,0
1202625180,1,1,0,0
1202648901,1,1,0,0
1202669046,1,1,0,0
1202689049,1,1,0,0
1202712886,1,1,0,0
1202733142,1,1,0,0
1202752879,1,1,0,0
1202776881,1,1,0,0
1202796871,1,1,0,0
1202816888,1,1,0,0
1202841190,1,1,0,0
1202860909,1,1,0,0
1202884929,1,1,0,0
1202908875,1,1,0,0
1202928886,1,1,0,0
1202949185,1,1,0,0
1202968895,1,1,0,0
1202988898,1,1,0,0
1203012892,1,1,0,0
1203032897,1,1,0,0
1203057140,1,1,0,0
1203081055,1,1,0,0
1203104915,1,1,0,0
1203129391,1,1,0,0
1203152876,1,1,0,0
1203172869,1,1,0,0
1203196902,1,1,0,0
1203220878,1,1,0,0
1203241727,1,1,0,0
1203262522,1,1,0,0
1203286675,1,1,0,0
1203306933,1,1,0,0
1203330486,1,1,0,0
1203350522,1,1,0,0
1203374413,1,1,0,0
1203394431,1,1,0,0
1203414692,1,1,0,0
1203434457,1,1,0,0
1203454477,1,1,0,0
1203474482,1,1,0,0
1203494517,1,1,0,0
1203518518,1,1,0,0
1203542441,1,1,0,0
1203566480,1,1,0,0
1203590448,1,1,0,0
1203610454,1,1,0,0
1203630926,1,1,0,0
1203654454,1,1,0,0
1203678532,1,1,0,0
1203702688,1,1,0,0
1203722447,1,1,0,0
1203742455,1,1,0,0
1203766479,1,1,0,0
1203790454,1,1,0,0
1203814443,1,1,0,0
1203838487,1,1,0,0
1203858484,1,1,0,0
1203878494,1,1,0,0
1203902491,1,1,0,0
1203922455,1,1,0,0
1203942682,1,1,0,0
1203966415,1,1,0,0
1203990752,1,1,0,0
1204010461,1,1,0,0
1204034454,1,1,0,0
1204054454,1,1,0,0
1204078671,1,1,0,0
1204102472,1,1,0,0
1204126474,1,1,0,0
1204146476,1,1,0,0
1204170739,1,1,0,0
1204190501,1,1,0,0
1204214420,1,1,0,0
1204234440,1,1,0,0
1204254482,1,1,0,0
1204274493,1,1,0,0
1204298495,1,1,0,0
1204322473,1,1,0,0
1204342454,1,1,0,0
1204366481,1,1,0,0
1204386785,1,1,0,0
1204410432,1,1,0,0
1204434485,1,1,0,0
1204454511,1,1,0,0
1204478659,1,1,0,0
1204498660,1,1,0,0
1204522630,1,1,0,0
1204542672,1,1,0,0
1204566832,1,1,0,0
1204586516,1,1,0,0
1204606534,1,1,0,0
1204630483,1,1,0,0
1204650500,1,1,0,0
1204670632,1,1,0,0
1204690632,1,1,0,0
1204714502,1,1,0,0
1204734524,1,1,0,0
1204758627,1,1,0,0
1204778631,1,1,0,0
1204802459,1,1,0,0
1204822626,1,1,0,0
1204846461,1,1,0,0
1204866488,1,1,0,0
1204886461,1,1,0,0
1204906509,1,1,0,0
1204926790,1,1,0,0
1204950471,1,1,0,0
1204974443,1,1,0,0
1204998778,1,1,0,0
1205022507,1,1,0,0
1205046490,1,1,0,0
1205070809,1,1,0,0
1205090659,1,1,0,0
1205110535,1,1,0,0
1205134615,1,1,0,0
1205154622,1,1,0,0
1205178759,1,1,0,0
1205198651,1,1,0,0
1205222617,1,1,0,0
1205246490,1,1,0,0
1205270414,1,1,0,0
1205290450,1,1,0,0
1205310443,1,1,0,0
1205330524,1,1,0,0
1205350474,1,1,0,0
1205370452,1,1,0,0
1205394792,1,1,0,0
1205418409,1,1,0,0
1205438410,1,1,0,0
1205458632,1,1,0,0
1205478650,1,1,0,0
1205498639,1,1,0,0
1205518656,1,1,0,0
1205542687,1,1,0,0
1205566435,1,1,0,0
1205586447,1,1,0,0
1205610825,1,1,0,0
1205634466,1,1,0,0
1205658514,1,1,0,0
1205678514,1,1,0,0
1205698624,1,1,0,0
1205722521,1,1,0,0
1205746464,1,1,0,0
1205766511,1,1,0,0
1205786580,1,1,0,0
1205806528,1,1,0,0
1205830440,1,1,0,0
1205850447,1,1,0,0
1205870512,1,1,0,0
1205894610,1,1,0,0
1205914515,1,1,0,0
1205934788,1,1,0,0
1205958509,1,1,0,0
1205982453,1,1,0,0
1206002483,1,1,0,0
1206026464,1,1,0,0
1206046546,1,1,0,0
1206070503,1,1,0,0
1206090610,1,1,0,0
1206114861,1,1,0,0
1206138505,1,1,0,0
1206158616,1,1,0,0
1206178538,1,1,0,0
1206202508,1,1,0,0
1206222780,1,1,0,0
1206242503,1,1,0,0
1206262612,1,1,0,0
1206286513,1,1,0,0
1206310505,1,1,0,0
1206330793,1,1,0,0
1206350589,1,1,0,0
1206374591,1,1,0,0
1206398492,1,1,0,0
1206422441,1,1,0,0
1206446494,1,1,0,0
1206466458,1,1,0,0
1206486512,1,1,0,0
1206510793,1,1,0,0
1206534502,1,1,0,0
1206554452,1,1,0,0
1206574463,1,1,0,0
1206598647,1,1,0,0
1206618812,1,1,0,0
1206642497,1,1,0,0
1206666486,1,1,0,0
1206686484,1,1,0,0
1206706483,1,1,0,0
1206726761,1,1,0,0
1206750529,1,1,0,0
1206770486,1,1,0,0
1206790488,1,1,0,0
1206810646,1,1,0,0
1206834719,1,1,0,0
1206858405,1,1,0,0
1206878513,1,1,0,0
1206898517,1,1,0,0
1206922636,1,1,0,0
1206942965,1,1,0,0
1206966420,1,1,0,0
1206986429,1,1,0,0
1207006436,1,1,0,0
1207026485,1,1,0,0
1207050761,1,1,0,0
1207070476,1,1,0,0
1207090487,1,1,0,0
1207110615,1,1,0,0
1207130505,1,1,0,0
1207154646,1,1,0,0
1207178609,1,1,0,0
1207198606,1,1,0,0
1207218498,1,1,0,0
1207242441,1,1,0,0
1207262495,1,1,0,0
1207282466,1,1,0,0
1207306486,1,1,0,0
1207326519,1,1,0,0
1207350619,1,1,0,0
1207370463,1,1,0,0
1207394480,1,1,0,0
1207418496,1,1,0,0
1207442641,1,1,0,0
1207466544,1,1,0,0
1207490486,1,1,0,0
1207510527,1,1,0,0
1207534689,1,1,0,0
1207558497,1,1,0,0
1207578438,1,1,0,0
1207602467,1,1,0,0
1207626717,1,1,0,0
1207647306,1,1,0,0
1207668257,1,1,0,0
1207692071,1,1,0,0
1207712116,1,1,0,0
1207732545,1,1,0,0
1207752271,1,1,0,0
1207776129,1,1,0,0
1207800097,1,1,0,0
1207820107,1,1,0,0
1207840372,1,1,0,0
1207864133,1,1,0,0
1207888022,1,1,0,0
1207908052,1,1,0,0
1207932098,1,1,0,0
1207956069,1,1,0,0
1207980077,1,1,0,0
1208004115,1,1,0,0
1208024131,1,1,0,0
1208044230,1,1,0,0
1208068242,1,1,0,0
1208092318,1,1,0,0
1208115999,1,1,0,0
1208136044,1,1,0,0
1208156058,1,1,0,0
1208180044,1,1,0,0
1208204045,1,1,0,0
1208224051,1,1,0,0
1208244067,1,1,0,0
1208264123,1,1,0,0
1208288108,1,1,0,0
1208312051,1,1,0,0
1208336098,1,1,0,0
1208356251,1,1,0,0
1208380316,1,1,0,0
1208404110,1,1,0,0
1208427988,1,1,0,0
1208448003,1,1,0,0
1208468031,1,1,0,0
1208492063,1,1,0,0
1208516056,1,1,0,0
1208536118,1,1,0,0
1208560333,1,1,0,0
1208580114,1,1,0,0
